cycle,p1Fitness,p2Fitness,averageTotalFitness
279,28,28,76.5
280,28,28,75.0
281,28,28,75.0
282,28,32,75.0
283,28,28,75.0
284,36,30,75.0
285,26,32,75.0
286,26,26,75.0
287,30,26,75.0
288,26,26,75.0
289,32,44,75.0
290,32,30,75.0
291,26,36,75.0
292,26,30,75.0
293,26,28,73.5
294,30,30,73.5
295,30,40,73.5
296,30,32,73.5
297,26,30,73.5
298,26,46,73.5
299,24,26,73.5
300,28,24,73.5
301,36,26,73.5
302,26,32,73.5
303,24,38,73.5
304,30,24,73.5
305,20,22,73.5
306,20,20,72.0
307,22,20,72.0
308,20,22,72.0
309,20,26,72.0
310,22,28,72.0
311,24,22,72.0
312,20,22,72.0
313,20,20,72.0
314,22,26,72.0
315,28,22,72.0
316,22,22,72.0
317,22,22,72.0
318,28,24,70.5
319,22,24,70.5
320,28,22,70.5
321,22,26,70.5
322,24,22,70.5
323,20,22,70.5
324,20,20,70.5
325,24,24,70.5
326,30,20,70.5
327,22,38,70.5
328,22,20,70.5
329,20,30,70.5
330,20,22,70.5
331,20,20,69.0
332,24,20,69.0
333,24,26,69.0
334,24,30,69.0
335,32,26,69.0
336,36,38,69.0
337,24,34,69.0
338,22,24,69.0
339,22,24,69.0
340,28,26,69.0
341,26,24,69.0
342,24,20,69.0
343,20,24,69.0
344,24,20,69.0
345,20,20,69.0
346,20,20,67.5
347,20,20,67.5
348,22,20,67.5
349,24,20,67.5
350,22,26,67.5
351,32,20,67.5
352,32,20,67.5
353,20,26,67.5
354,20,20,67.5
355,20,20,67.5
356,20,20,67.5
357,18,20,67.5
358,18,20,67.5
359,18,24,67.5
360,18,18,67.5
361,20,24,66.0
362,20,18,66.0
363,18,18,66.0
364,18,20,66.0
365,22,24,66.0
366,26,22,66.0
367,22,22,66.0
368,18,24,66.0
369,20,18,66.0
370,18,18,66.0
371,30,18,66.0
372,18,18,66.0
373,18,18,66.0
374,18,18,66.0
375,18,22,66.0
376,20,18,64.5
377,24,16,64.5
378,24,16,64.5
379,16,18,64.5
380,16,16,64.5
381,18,16,64.5
382,16,18,64.5
383,18,16,64.5
384,22,14,64.5
385,20,24,64.5
386,22,20,64.5
387,22,20,64.5
388,16,28,64.5
389,20,20,64.5
390,24,20,64.5
391,16,20,64.5
392,14,16,63.0
393,14,18,63.0
394,14,20,63.0
395,16,16,63.0
396,14,16,63.0
397,20,20,63.0
398,26,18,63.0
399,18,18,63.0
400,20,18,63.0
401,18,18,63.0
402,20,18,63.0
403,18,18,63.0
404,18,18,63.0
405,18,26,63.0
406,18,18,63.0
407,24,18,63.0
408,18,18,63.0
409,18,18,61.5
410,26,20,61.5
411,24,26,61.5
412,22,28,61.5
413,24,22,61.5
414,32,28,61.5
415,26,28,61.5
416,26,34,61.5
417,26,28,61.5
418,44,32,61.5
419,32,38,61.5
420,30,36,61.5
421,28,30,61.5
422,28,30,61.5
423,26,28,61.5
424,24,36,61.5
425,24,32,61.5
426,30,26,61.5
427,38,36,61.5
428,42,34,61.5
429,34,32,61.5
430,32,50,61.5
431,32,32,61.5
432,32,24,61.5
433,22,30,61.5
434,24,22,61.5
435,30,22,61.5
436,18,22,61.5
437,18,22,61.5
438,18,20,61.5
439,20,18,60.0
440,28,20,60.0
441,20,22,60.0
442,20,30,60.0
443,20,20,60.0
444,24,20,60.0
445,18,26,60.0
446,18,20,60.0
447,34,18,60.0
448,24,18,60.0
449,20,20,60.0
450,24,20,60.0
451,24,20,60.0
452,26,22,60.0
453,20,24,60.0
454,20,22,60.0
455,26,22,60.0
456,24,26,60.0
457,34,24,60.0
458,36,24,60.0
459,24,36,60.0
460,24,24,60.0
461,24,26,60.0
462,24,28,60.0
463,20,26,60.0
464,28,24,60.0
465,18,34,60.0
466,20,24,58.5
467,20,20,58.5
468,20,18,58.5
469,18,18,58.5
470,18,18,58.5
471,18,18,58.5
472,24,18,58.5
473,18,18,58.5
474,18,18,58.5
475,18,18,58.5
476,18,18,58.5
477,18,18,58.5
478,18,26,58.5
479,18,24,58.5
480,20,18,58.5
481,18,20,58.5
482,20,18,58.5
483,22,18,58.5
484,20,18,58.5
485,18,18,58.5
486,18,18,58.5
487,18,18,58.5
488,18,20,58.5
489,18,22,57.0
490,18,18,57.0
491,20,24,57.0
492,18,24,57.0
493,18,24,57.0
494,18,30,57.0
495,18,18,57.0
496,18,18,57.0
497,18,18,57.0
498,18,20,57.0
499,18,18,57.0
500,18,18,57.0
501,20,22,57.0
502,20,20,57.0
503,20,20,57.0
504,20,20,57.0
505,24,20,57.0
506,22,20,57.0
507,20,18,57.0
508,20,18,57.0
509,18,18,57.0
510,18,18,57.0
511,18,18,57.0
512,18,18,57.0
513,18,18,57.0
514,18,18,57.0
515,18,18,55.5
516,18,18,55.5
517,28,18,55.5
518,26,18,55.5
519,18,18,55.5
520,26,32,55.5
521,26,30,55.5
522,26,26,55.5
523,24,26,55.5
524,24,24,55.5
525,24,32,55.5
526,24,26,55.5
527,30,24,55.5
528,26,28,55.5
529,28,24,55.5
530,24,26,55.5
531,28,26,55.5
532,18,34,55.5
533,18,22,55.5
534,20,18,55.5
535,18,26,55.5
536,18,20,55.5
537,18,18,55.5
538,18,20,55.5
539,18,28,55.5
540,18,20,55.5
541,18,18,55.5
542,18,18,55.5
543,18,18,55.5
544,18,18,55.5
545,24,22,55.5
546,18,22,55.5
547,18,24,55.5
548,18,18,55.5
549,20,20,54.0
550,20,24,54.0
551,20,30,54.0
552,20,20,54.0
553,20,22,54.0
554,18,20,54.0
555,26,18,54.0
556,30,20,54.0
557,18,24,54.0
558,18,18,54.0
559,24,18,54.0
560,18,18,54.0
561,20,18,54.0
562,18,18,54.0
563,18,18,54.0
564,18,18,54.0
565,18,22,54.0
566,18,18,54.0
567,24,18,54.0
568,18,20,54.0
569,18,20,54.0
570,18,18,54.0
571,20,18,54.0
572,18,18,54.0
573,24,20,54.0
574,20,18,54.0
575,18,20,54.0
576,18,18,54.0
577,22,18,54.0
578,18,18,54.0
579,26,18,54.0
580,18,18,54.0
581,18,18,54.0
582,18,24,54.0
583,18,18,52.5
584,20,24,52.5
585,20,20,52.5
586,26,20,52.5
587,20,20,52.5
588,20,26,52.5
589,20,28,52.5
590,24,24,52.5
591,20,24,52.5
592,24,20,52.5
593,20,18,52.5
594,18,18,52.5
595,18,18,52.5
596,18,18,52.5
597,26,18,52.5
598,26,20,52.5
599,28,26,52.5
600,22,26,52.5
601,22,26,52.5
602,24,22,52.5
603,22,22,52.5
604,22,22,52.5
605,18,22,52.5
606,18,20,52.5
607,18,20,52.5
608,18,18,52.5
609,20,18,52.5
610,18,22,52.5
611,20,20,52.5
612,22,20,52.5
613,26,20,52.5
614,28,20,52.5
615,20,20,52.5
616,20,20,52.5
617,20,18,52.5
618,20,18,52.5
619,24,24,52.5
620,18,24,52.5
621,20,24,52.5
622,26,20,52.5
623,20,20,52.5
624,26,18,52.5
625,20,18,51.0
626,18,18,51.0
627,18,18,51.0
628,18,18,51.0
629,18,20,51.0
630,18,18,51.0
631,18,20,51.0
632,20,22,51.0
633,18,20,51.0
634,26,18,51.0
635,18,26,51.0
636,22,20,51.0
637,22,22,51.0
638,22,22,51.0
639,26,22,51.0
640,18,20,51.0
641,18,26,51.0
642,18,18,51.0
643,24,20,51.0
644,20,20,51.0
645,24,20,51.0
646,20,20,51.0
647,20,20,51.0
648,26,26,51.0
649,26,26,51.0
650,30,26,51.0
651,20,32,51.0
652,20,38,51.0
653,20,26,51.0
654,30,26,51.0
655,28,32,51.0
656,28,28,51.0
657,22,28,51.0
658,22,22,51.0
659,22,28,51.0
660,22,24,51.0
661,22,22,51.0
662,24,22,51.0
663,28,30,51.0
664,30,28,51.0
665,38,28,51.0
666,28,36,51.0
667,32,26,51.0
668,26,32,51.0
669,22,32,51.0
670,22,24,51.0
671,22,30,51.0
672,28,22,51.0
673,22,30,51.0
674,22,26,51.0
675,22,26,51.0
676,34,22,51.0
677,24,22,51.0
678,22,22,51.0
679,22,28,51.0
680,30,22,51.0
681,28,28,51.0
682,24,28,51.0
683,34,28,51.0
684,26,28,51.0
685,26,26,51.0
686,26,26,49.5
687,26,24,49.5
688,24,22,49.5
689,30,24,49.5
690,22,24,49.5
691,22,22,49.5
692,22,22,49.5
693,22,22,49.5
694,22,26,49.5
695,28,22,49.5
696,22,28,49.5
697,26,18,49.5
698,18,22,49.5
699,18,18,49.5
700,18,20,49.5
701,18,18,49.5
702,20,18,49.5
703,18,26,49.5
704,18,22,49.5
705,18,18,49.5
706,18,20,49.5
707,24,18,49.5
708,18,20,49.5
709,18,18,49.5
710,18,18,49.5
711,22,20,49.5
712,30,22,49.5
713,22,24,49.5
714,22,28,49.5
715,20,20,49.5
716,26,20,49.5
717,20,24,49.5
718,22,20,49.5
719,18,20,49.5
720,20,28,49.5
721,18,24,49.5
722,18,22,49.5
723,24,24,49.5
724,24,24,49.5
725,18,26,49.5
726,18,24,49.5
727,18,18,49.5
728,18,18,49.5
729,18,18,49.5
730,22,18,49.5
731,18,18,49.5
732,18,18,49.5
733,18,18,49.5
734,18,18,49.5
735,18,18,49.5
736,18,18,49.5
737,18,18,49.5
738,22,18,49.5
739,18,18,49.5
740,18,26,49.5
741,18,18,48.0
742,18,18,48.0
743,18,22,48.0
744,18,26,48.0
745,18,18,48.0
746,18,18,48.0
747,18,18,48.0
748,18,18,48.0
749,24,18,48.0
750,18,18,48.0
751,18,18,48.0
752,18,18,48.0
753,18,18,48.0
754,18,18,48.0
755,18,18,48.0
756,18,18,48.0
757,18,24,48.0
758,18,18,48.0
759,24,16,48.0
760,22,16,48.0
761,16,16,48.0
762,16,16,48.0
763,26,18,48.0
764,18,18,48.0
765,20,20,48.0
766,26,18,48.0
767,30,18,48.0
768,18,26,48.0
769,18,26,48.0
770,18,18,48.0
771,20,28,48.0
772,38,24,48.0
773,24,24,48.0
774,24,22,48.0
775,24,22,48.0
776,26,20,48.0
777,20,20,48.0
778,20,20,48.0
779,22,20,48.0
780,20,20,48.0
781,26,28,48.0
782,20,20,48.0
783,20,20,48.0
784,20,18,48.0
785,12,18,48.0
786,14,12,48.0
787,14,12,48.0
788,14,12,48.0
789,12,18,48.0
790,10,14,48.0
791,22,16,48.0
792,22,22,48.0
793,18,24,48.0
794,18,18,48.0
795,24,18,48.0
796,22,18,48.0
797,18,18,48.0
798,18,18,48.0
799,18,18,48.0
800,18,18,48.0
801,18,24,46.5
802,26,16,46.5
803,28,16,46.5
804,20,14,46.5
805,14,16,46.5
806,14,14,46.5
807,20,14,46.5
808,14,14,46.5
809,18,12,46.5
810,16,12,46.5
811,12,14,46.5
812,12,10,46.5
813,10,10,46.5
814,10,14,46.5
815,10,10,46.5
816,10,10,46.5
817,10,10,46.5
818,10,10,46.5
819,10,16,46.5
820,10,10,46.5
821,10,10,46.5
822,10,10,46.5
823,16,10,46.5
824,16,10,46.5
825,10,10,46.5
826,10,10,46.5
827,10,14,46.5
828,10,10,46.5
829,16,10,46.5
830,10,16,46.5
831,10,16,46.5
832,10,10,46.5
833,14,10,46.5
834,10,16,46.5
835,16,10,46.5
836,14,10,46.5
837,10,10,46.5
838,16,10,46.5
839,14,28,46.5
840,10,14,46.5
841,10,10,46.5
842,10,10,46.5
843,16,26,46.5
844,10,20,46.5
845,10,10,46.5
846,10,16,45.0
847,18,10,45.0
848,16,10,45.0
849,10,18,45.0
850,10,10,45.0
851,10,10,45.0
852,16,10,45.0
853,10,10,45.0
854,10,10,45.0
855,16,10,45.0
856,10,16,45.0
857,10,10,45.0
858,10,10,45.0
859,10,10,45.0
860,10,10,45.0
861,10,10,45.0
862,20,10,45.0
863,10,10,45.0
864,10,14,45.0
865,10,10,45.0
866,10,10,45.0
867,16,10,45.0
868,10,10,45.0
869,16,10,45.0
870,10,10,45.0
871,10,10,45.0
872,10,10,45.0
873,10,10,45.0
874,16,10,45.0
875,10,10,45.0
876,16,10,45.0
877,10,10,45.0
878,10,16,45.0
879,10,10,45.0
880,10,10,45.0
881,10,20,45.0
882,10,10,45.0
883,10,10,45.0
884,10,10,45.0
885,10,10,45.0
886,10,10,45.0
887,10,10,45.0
888,16,16,45.0
889,16,18,45.0
890,10,16,45.0
891,10,10,43.5
892,10,10,43.5
893,10,10,43.5
894,10,10,43.5
895,10,10,43.5
896,10,10,43.5
897,10,10,43.5
898,16,10,43.5
899,16,10,43.5
900,10,10,43.5
901,10,10,43.5
902,10,10,43.5
903,16,10,43.5
904,16,10,43.5
905,18,14,43.5
906,18,20,43.5
907,24,18,43.5
908,28,12,43.5
909,12,16,43.5
910,12,14,43.5
911,18,12,43.5
912,10,14,43.5
913,10,10,43.5
914,10,10,43.5
915,16,10,43.5
916,16,10,43.5
917,10,10,43.5
918,10,16,43.5
919,10,10,43.5
920,22,16,43.5
921,10,16,43.5
922,16,10,43.5
923,16,10,43.5
924,10,10,43.5
925,22,10,43.5
926,16,16,43.5
927,30,16,43.5
928,16,22,43.5
929,16,16,43.5
930,16,22,43.5
931,16,16,43.5
932,16,16,43.5
933,16,18,43.5
934,16,22,43.5
935,16,16,43.5
936,10,22,43.5
937,10,16,43.5
938,16,16,43.5
939,10,16,43.5
940,10,16,43.5
941,10,10,43.5
942,16,10,43.5
943,10,10,43.5
944,18,16,43.5
945,16,16,43.5
946,16,16,43.5
947,10,20,43.5
948,10,14,43.5
949,10,10,43.5
950,10,10,43.5
951,10,10,42.0
952,18,10,42.0
953,10,10,42.0
954,10,10,42.0
955,10,10,42.0
956,10,16,42.0
957,16,10,42.0
958,10,10,42.0
959,16,10,42.0
960,16,10,42.0
961,14,16,42.0
962,10,20,42.0
963,10,14,42.0
964,10,10,42.0
965,10,16,42.0
966,10,10,42.0
967,12,10,42.0
968,16,10,42.0
969,14,10,42.0
970,10,10,42.0
971,10,10,42.0
972,10,16,42.0
973,10,10,42.0
974,10,10,42.0
975,16,10,42.0
976,16,16,42.0
977,10,16,42.0
978,10,10,42.0
979,14,10,42.0
980,10,10,42.0
981,10,24,42.0
982,10,16,42.0
983,10,10,42.0
984,10,10,42.0
985,10,18,42.0
986,10,10,42.0
987,10,10,42.0
988,18,10,42.0
989,16,10,42.0
990,10,18,42.0
991,10,10,42.0
992,10,10,42.0
993,10,22,42.0
994,16,14,42.0
995,16,14,42.0
996,18,14,42.0
997,12,16,42.0
998,24,12,42.0
999,12,18,42.0
1000,18,12,42.0
1001,12,14,42.0
1002,12,18,42.0
1003,12,14,42.0
1004,12,10,42.0
1005,10,10,42.0
1006,10,10,42.0
1007,16,16,42.0
1008,16,16,42.0
1009,20,18,42.0
1010,18,18,42.0
1011,24,18,42.0
1012,32,18,42.0
1013,18,24,42.0
1014,18,24,42.0
1015,18,18,42.0
1016,18,14,40.5
1017,14,14,40.5
1018,14,14,40.5
1019,20,14,40.5
1020,14,14,40.5
1021,14,14,40.5
1022,14,20,40.5
1023,14,14,40.5
1024,14,14,40.5
1025,22,14,40.5
1026,14,14,40.5
1027,14,14,40.5
1028,14,14,40.5
1029,20,18,40.5
1030,20,40,40.5
1031,20,26,40.5
1032,20,20,40.5
1033,24,26,40.5
1034,24,28,40.5
1035,24,24,40.5
1036,26,38,40.5
1037,28,30,40.5
1038,34,28,40.5
1039,28,28,40.5
1040,30,24,40.5
1041,24,28,40.5
1042,24,24,40.5
1043,24,24,40.5
1044,34,24,40.5
1045,26,24,40.5
1046,24,24,40.5
1047,30,28,40.5
1048,28,28,40.5
1049,28,26,40.5
1050,26,28,40.5
1051,26,26,40.5
1052,36,30,40.5
1053,26,30,40.5
1054,26,26,40.5
1055,28,36,40.5
1056,26,26,40.5
1057,26,26,40.5
1058,26,26,40.5
1059,28,26,40.5
1060,24,26,40.5
1061,24,32,40.5
1062,24,30,40.5
1063,24,24,40.5
1064,36,32,40.5
1065,34,30,40.5
1066,28,38,40.5
1067,28,28,40.5
1068,26,28,40.5
1069,32,26,40.5
1070,32,36,40.5
1071,28,32,40.5
1072,22,34,40.5
1073,28,24,40.5
1074,28,24,40.5
1075,30,24,40.5
1076,28,36,40.5
1077,34,40,40.5
1078,34,34,40.5
1079,34,36,40.5
1080,38,30,40.5
1081,30,32,40.5
1082,30,26,40.5
1083,26,22,40.5
1084,22,22,40.5
1085,22,26,40.5
1086,28,26,40.5
1087,22,34,40.5
1088,22,30,40.5
1089,22,22,40.5
1090,22,22,40.5
1091,28,22,40.5
1092,22,24,40.5
1093,26,22,40.5
1094,22,38,40.5
1095,22,30,40.5
1096,28,24,40.5
1097,38,24,40.5
1098,28,24,40.5
1099,24,24,40.5
1100,24,24,40.5
1101,24,24,40.5
1102,30,24,40.5
1103,24,26,40.5
1104,18,28,40.5
1105,18,22,40.5
1106,18,18,40.5
1107,18,22,40.5
1108,18,18,40.5
1109,24,18,40.5
1110,18,18,40.5
1111,18,18,40.5
1112,26,18,40.5
1113,18,24,40.5
1114,18,18,40.5
1115,18,24,40.5
1116,18,24,40.5
1117,18,18,40.5
1118,18,18,40.5
1119,18,24,40.5
1120,24,18,40.5
1121,18,18,40.5
1122,24,18,40.5
1123,18,18,40.5
1124,18,18,40.5
1125,18,18,40.5
1126,18,24,40.5
1127,18,18,40.5
1128,18,18,40.5
1129,18,18,40.5
1130,24,18,40.5
1131,18,18,40.5
1132,24,18,40.5
1133,18,26,40.5
1134,18,18,40.5
1135,26,18,40.5
1136,18,18,40.5
1137,18,18,40.5
1138,18,18,40.5
1139,18,18,40.5
1140,24,18,40.5
1141,18,18,40.5
1142,18,26,40.5
1143,18,18,40.5
1144,18,18,40.5
1145,24,18,40.5
1146,30,18,40.5
1147,32,24,40.5
1148,24,24,40.5
1149,30,30,40.5
1150,30,32,40.5
1151,24,30,40.5
1152,28,26,40.5
1153,24,26,40.5
1154,24,24,40.5
1155,30,24,40.5
1156,18,24,40.5
1157,18,18,40.5
1158,18,18,40.5
1159,18,18,40.5
1160,18,18,40.5
1161,18,26,40.5
1162,18,22,40.5
1163,18,22,40.5
1164,18,18,40.5
1165,24,18,40.5
1166,18,18,40.5
1167,18,18,40.5
1168,24,18,40.5
1169,18,18,40.5
1170,24,22,40.5
1171,22,22,40.5
1172,22,18,40.5
1173,18,18,40.5
1174,18,18,40.5
1175,24,18,40.5
1176,26,18,40.5
1177,18,18,40.5
1178,18,34,40.5
1179,22,18,40.5
1180,18,24,40.5
1181,18,24,40.5
1182,28,18,40.5
1183,18,20,40.5
1184,18,30,40.5
1185,18,18,40.5
1186,18,18,40.5
1187,18,18,40.5
1188,18,18,40.5
1189,18,18,40.5
1190,18,18,40.5
1191,18,18,40.5
1192,18,18,40.5
1193,18,24,40.5
1194,18,18,40.5
1195,22,18,40.5
1196,18,18,40.5
1197,30,24,40.5
1198,24,24,40.5
1199,18,24,40.5
1200,18,18,40.5
1201,18,18,40.5
1202,30,18,40.5
1203,18,18,40.5
1204,24,18,40.5
1205,22,18,40.5
1206,22,18,40.5
1207,18,18,40.5
1208,30,24,40.5
1209,28,24,40.5
1210,24,22,40.5
1211,22,22,40.5
1212,32,22,40.5
1213,28,26,40.5
1214,22,26,40.5
1215,28,22,40.5
1216,22,30,40.5
1217,22,22,40.5
1218,28,30,40.5
1219,28,28,40.5
1220,24,28,40.5
1221,18,24,40.5
1222,18,20,40.5
1223,18,18,40.5
1224,18,18,40.5
1225,18,18,40.5
1226,18,18,40.5
1227,24,24,40.5
1228,24,24,40.5
1229,22,24,40.5
1230,18,24,40.5
1231,18,32,40.5
1232,18,24,40.5
1233,22,18,40.5
1234,18,18,40.5
1235,28,18,40.5
1236,18,18,40.5
1237,18,24,40.5
1238,18,18,40.5
1239,18,18,40.5
1240,18,22,40.5
1241,18,18,40.5
1242,18,26,39.0
1243,22,18,39.0
1244,18,18,39.0
1245,18,18,39.0
1246,18,18,39.0
1247,22,18,39.0
1248,18,22,39.0
1249,18,18,39.0
1250,22,18,39.0
1251,18,18,39.0
1252,18,18,39.0
1253,24,18,39.0
1254,18,24,39.0
1255,22,18,39.0
1256,18,26,39.0
1257,24,22,39.0
1258,34,24,39.0
1259,24,28,39.0
1260,24,22,39.0
1261,30,22,39.0
1262,22,22,39.0
1263,22,22,39.0
1264,22,22,39.0
1265,22,20,39.0
1266,20,20,39.0
1267,20,20,39.0
1268,20,20,39.0
1269,20,20,39.0
1270,20,20,39.0
1271,20,20,39.0
1272,26,30,39.0
1273,24,28,39.0
1274,20,24,39.0
1275,20,20,39.0
1276,20,20,39.0
1277,20,18,39.0
1278,18,18,39.0
1279,20,32,39.0
1280,22,34,39.0
1281,22,24,39.0
1282,20,22,39.0
1283,26,20,39.0
1284,16,20,39.0
1285,16,16,39.0
1286,18,28,39.0
1287,24,26,39.0
1288,20,22,39.0
1289,16,22,39.0
1290,16,16,39.0
1291,22,16,39.0
1292,20,16,39.0
1293,16,28,39.0
1294,16,26,39.0
1295,24,22,39.0
1296,22,30,39.0
1297,28,24,39.0
1298,24,24,39.0
1299,26,28,39.0
1300,26,26,39.0
1301,22,26,39.0
1302,28,34,39.0
1303,34,28,39.0
1304,28,38,39.0
1305,28,30,39.0
1306,28,28,39.0
1307,28,28,39.0
1308,20,28,39.0
1309,24,26,39.0
1310,22,24,39.0
1311,22,24,39.0
1312,28,24,39.0
1313,24,24,39.0
1314,20,20,39.0
1315,22,24,39.0
1316,20,22,39.0
1317,20,20,39.0
1318,20,34,39.0
1319,24,26,39.0
1320,38,26,39.0
1321,36,28,39.0
1322,22,28,39.0
1323,34,24,39.0
1324,24,34,39.0
1325,24,24,39.0
1326,30,30,39.0
1327,24,44,39.0
1328,24,30,39.0
1329,30,32,39.0
1330,26,38,39.0
1331,26,28,39.0
1332,32,26,39.0
1333,32,24,39.0
1334,30,24,39.0
1335,36,36,39.0
1336,30,30,39.0
1337,30,34,39.0
1338,26,36,39.0
1339,32,30,39.0
1340,26,30,39.0
1341,34,28,39.0
1342,28,32,39.0
1343,28,26,39.0
1344,32,26,39.0
1345,26,34,39.0
1346,26,26,39.0
1347,28,26,39.0
1348,32,34,39.0
1349,26,32,39.0
1350,26,26,39.0
1351,26,26,39.0
1352,32,24,39.0
1353,34,28,39.0
1354,26,28,39.0
1355,40,38,39.0
1356,32,38,39.0
1357,36,34,39.0
1358,34,34,39.0
