cycle,p1Fitness,p2Fitness,averageTotalFitness
1014,28,26,36.0
1015,30,28,36.0
1016,28,22,36.0
1017,22,24,36.0
1018,22,28,36.0
1019,22,20,36.0
1020,20,16,36.0
1021,16,20,36.0
1022,22,16,36.0
1023,16,16,36.0
1024,20,16,36.0
1025,16,16,36.0
1026,16,16,36.0
1027,16,16,36.0
1028,16,16,36.0
1029,16,16,36.0
1030,16,16,36.0
1031,18,22,36.0
1032,18,18,36.0
1033,18,20,36.0
1034,24,20,36.0
1035,22,20,36.0
1036,16,20,36.0
1037,16,22,36.0
1038,16,16,36.0
1039,16,16,36.0
1040,16,24,36.0
1041,16,16,36.0
1042,16,22,36.0
1043,16,16,36.0
1044,28,16,36.0
1045,16,16,36.0
1046,20,16,36.0
1047,16,16,36.0
1048,18,16,36.0
1049,16,16,36.0
1050,24,16,36.0
1051,16,16,36.0
1052,16,16,36.0
1053,16,16,36.0
1054,16,16,36.0
1055,20,16,36.0
1056,16,16,36.0
1057,16,16,36.0
1058,16,16,36.0
1059,16,16,36.0
1060,16,16,36.0
1061,22,16,36.0
1062,16,16,36.0
1063,16,16,36.0
1064,22,16,36.0
1065,16,22,36.0
1066,16,16,36.0
1067,16,16,36.0
1068,16,16,36.0
1069,16,16,36.0
1070,16,16,36.0
1071,16,16,36.0
1072,16,22,36.0
1073,16,16,36.0
1074,16,16,36.0
1075,16,16,36.0
1076,16,16,36.0
1077,16,16,36.0
1078,16,16,36.0
1079,16,16,36.0
1080,16,16,36.0
1081,16,16,36.0
1082,16,16,36.0
1083,16,16,36.0
1084,16,22,36.0
1085,16,16,36.0
1086,16,16,36.0
1087,16,16,36.0
1088,16,22,36.0
1089,16,16,36.0
1090,22,18,36.0
1091,16,20,36.0
1092,16,18,36.0
1093,16,16,36.0
1094,16,16,36.0
1095,16,16,36.0
1096,16,16,36.0
1097,16,16,36.0
1098,16,16,36.0
1099,16,16,36.0
1100,22,16,36.0
1101,16,16,36.0
1102,16,20,36.0
1103,16,16,36.0
1104,16,16,36.0
1105,16,16,36.0
1106,16,16,36.0
1107,16,16,36.0
1108,16,16,36.0
1109,16,16,36.0
1110,24,16,36.0
1111,16,16,36.0
1112,34,16,36.0
1113,16,24,36.0
1114,16,20,36.0
1115,16,16,36.0
1116,20,16,36.0
1117,16,16,36.0
1118,22,22,36.0
1119,28,18,36.0
1120,16,18,36.0
1121,16,22,36.0
1122,16,16,36.0
1123,16,16,36.0
1124,16,22,36.0
1125,16,20,36.0
1126,16,20,36.0
1127,20,22,36.0
1128,16,20,36.0
1129,16,16,36.0
1130,16,16,36.0
1131,16,16,36.0
1132,16,22,36.0
1133,16,22,36.0
1134,16,16,36.0
1135,16,16,36.0
1136,20,22,34.5
1137,20,20,34.5
1138,22,22,34.5
1139,20,20,34.5
1140,24,20,34.5
1141,20,22,34.5
1142,22,22,34.5
1143,22,28,34.5
1144,22,24,34.5
1145,22,22,34.5
1146,22,22,34.5
1147,28,22,34.5
1148,22,22,34.5
1149,22,24,34.5
1150,22,20,34.5
1151,20,20,34.5
1152,36,22,34.5
1153,22,24,34.5
1154,28,34,34.5
1155,26,28,34.5
1156,22,24,34.5
1157,22,22,34.5
1158,22,28,34.5
1159,22,22,34.5
1160,22,22,34.5
1161,22,22,34.5
1162,22,22,34.5
1163,40,22,34.5
1164,22,22,34.5
1165,22,28,34.5
1166,28,22,34.5
1167,22,22,34.5
1168,26,22,34.5
1169,22,22,34.5
1170,26,30,34.5
1171,26,32,34.5
1172,26,32,34.5
1173,34,30,34.5
1174,30,30,36.0
1175,34,32,36.0
1176,24,38,36.0
1177,22,26,36.0
1178,26,24,36.0
1179,24,24,36.0
1180,22,26,36.0
1181,28,24,36.0
1182,22,24,36.0
1183,22,24,36.0
1184,34,22,36.0
1185,22,24,36.0
1186,24,22,36.0
1187,22,22,36.0
1188,22,28,36.0
1189,22,24,36.0
1190,24,24,36.0
1191,22,24,36.0
1192,26,24,36.0
1193,24,22,36.0
1194,22,22,36.0
1195,22,24,36.0
1196,22,26,36.0
1197,22,24,36.0
1198,28,22,36.0
1199,38,22,36.0
1200,22,36,36.0
1201,26,32,36.0
1202,32,28,36.0
1203,28,36,36.0
1204,30,30,36.0
1205,30,30,36.0
1206,28,30,36.0
1207,28,28,36.0
1208,32,28,36.0
1209,26,24,36.0
1210,24,36,36.0
1211,34,36,36.0
1212,34,40,36.0
1213,34,32,36.0
1214,32,40,36.0
1215,30,44,36.0
1216,38,32,36.0
1217,32,30,36.0
1218,30,40,36.0
1219,30,34,36.0
1220,30,30,36.0
1221,32,30,36.0
1222,36,30,36.0
1223,30,30,36.0
1224,30,44,36.0
1225,30,36,36.0
1226,30,32,36.0
1227,38,32,36.0
1228,30,38,36.0
1229,30,34,36.0
1230,34,30,36.0
1231,30,30,36.0
1232,42,36,36.0
1233,38,38,36.0
1234,42,38,36.0
1235,38,44,36.0
1236,44,38,36.0
1237,34,38,36.0
1238,34,40,36.0
1239,40,32,36.0
1240,28,26,36.0
1241,24,30,36.0
1242,24,24,36.0
1243,30,24,36.0
1244,24,24,36.0
1245,28,24,36.0
1246,32,24,36.0
1247,28,24,36.0
1248,24,24,36.0
1249,24,24,36.0
1250,26,24,36.0
1251,22,24,36.0
1252,24,22,36.0
1253,26,22,36.0
1254,26,24,36.0
1255,24,30,36.0
1256,28,24,36.0
1257,24,24,36.0
1258,24,26,36.0
1259,24,24,36.0
1260,24,24,36.0
1261,24,34,36.0
1262,24,30,36.0
1263,30,24,36.0
1264,24,24,36.0
1265,24,28,36.0
1266,24,24,36.0
1267,24,30,36.0
1268,24,30,36.0
1269,22,24,36.0
1270,22,26,36.0
1271,22,22,36.0
1272,22,28,36.0
1273,28,22,36.0
1274,22,22,36.0
1275,22,22,36.0
1276,20,24,36.0
1277,20,34,36.0
1278,20,26,36.0
1279,26,20,36.0
1280,22,20,36.0
1281,20,16,36.0
1282,16,16,36.0
1283,16,16,36.0
1284,16,16,36.0
1285,18,16,36.0
1286,16,16,36.0
1287,16,16,36.0
1288,16,16,36.0
1289,16,28,36.0
1290,20,24,36.0
1291,20,26,36.0
1292,26,24,36.0
1293,24,24,36.0
1294,20,24,36.0
1295,20,20,36.0
1296,24,20,36.0
1297,30,18,36.0
1298,20,18,36.0
1299,20,18,36.0
1300,22,20,36.0
1301,20,18,36.0
1302,20,18,36.0
1303,26,18,36.0
1304,18,18,36.0
1305,18,20,36.0
1306,18,20,36.0
1307,20,20,36.0
1308,26,20,36.0
1309,18,20,36.0
1310,24,20,36.0
1311,20,20,36.0
1312,22,20,36.0
1313,18,20,36.0
1314,18,26,36.0
1315,20,18,36.0
1316,18,18,36.0
1317,18,18,36.0
1318,30,20,36.0
1319,20,18,36.0
1320,18,20,36.0
1321,18,24,36.0
1322,26,18,36.0
1323,18,20,36.0
1324,18,18,36.0
1325,26,18,36.0
1326,28,18,36.0
1327,18,30,36.0
1328,18,16,36.0
1329,16,16,36.0
1330,16,16,36.0
1331,20,16,36.0
1332,16,16,36.0
1333,16,16,36.0
1334,16,16,36.0
1335,16,16,36.0
1336,16,16,36.0
1337,20,16,36.0
1338,16,16,36.0
1339,22,22,36.0
1340,22,30,36.0
1341,16,30,36.0
1342,16,24,36.0
1343,16,22,36.0
1344,20,16,36.0
1345,16,16,36.0
1346,16,16,36.0
1347,16,16,36.0
1348,16,16,36.0
1349,16,16,36.0
1350,16,16,36.0
1351,20,16,36.0
1352,16,16,36.0
1353,16,16,36.0
1354,16,16,36.0
1355,22,16,36.0
1356,16,16,36.0
1357,16,16,36.0
1358,16,16,34.5
