cycle,p1Fitness,p2Fitness,averageTotalFitness
282,34,34,81.0
283,34,34,81.0
284,34,34,81.0
285,40,34,81.0
286,34,34,81.0
287,36,34,81.0
288,34,40,79.5
289,34,34,79.5
290,42,34,79.5
291,34,34,79.5
292,34,34,79.5
293,34,34,79.5
294,34,34,79.5
295,34,34,79.5
296,34,34,79.5
297,36,34,79.5
298,34,34,79.5
299,52,36,79.5
300,36,34,79.5
301,34,34,79.5
302,34,34,79.5
303,34,34,79.5
304,34,40,79.5
305,34,34,78.0
306,34,42,78.0
307,34,34,78.0
308,40,34,78.0
309,38,34,78.0
310,34,34,78.0
311,34,34,78.0
312,34,34,78.0
313,34,34,78.0
314,34,34,78.0
315,34,34,78.0
316,34,38,78.0
317,36,34,78.0
318,34,34,78.0
319,40,34,78.0
320,34,34,78.0
321,34,42,78.0
322,34,34,78.0
323,34,34,76.5
324,34,34,76.5
325,34,34,76.5
326,34,34,76.5
327,34,34,76.5
328,34,34,76.5
329,34,34,76.5
330,34,38,76.5
331,42,34,76.5
332,34,34,76.5
333,28,34,76.5
334,28,28,76.5
335,28,28,76.5
336,28,42,76.5
337,28,32,76.5
338,36,28,76.5
339,28,28,76.5
340,28,28,75.0
341,28,28,75.0
342,28,28,75.0
343,28,28,75.0
344,32,28,75.0
345,28,50,75.0
346,28,44,75.0
347,32,34,75.0
348,32,32,75.0
349,28,32,75.0
350,28,34,75.0
351,28,28,75.0
352,28,28,75.0
353,28,28,75.0
354,28,32,75.0
355,28,28,75.0
356,28,36,73.5
357,28,28,73.5
358,28,28,73.5
359,28,28,73.5
360,28,28,73.5
361,34,36,73.5
362,28,38,73.5
363,28,28,73.5
364,36,28,73.5
365,28,28,73.5
366,28,28,73.5
367,28,28,73.5
368,28,28,73.5
369,30,28,73.5
370,28,38,73.5
371,28,38,73.5
372,28,28,73.5
373,38,28,73.5
374,28,28,72.0
375,28,28,72.0
376,28,28,72.0
377,28,28,72.0
378,34,34,72.0
379,36,34,72.0
380,40,50,72.0
381,48,38,72.0
382,44,38,72.0
383,38,44,72.0
384,36,38,72.0
385,36,36,72.0
386,36,40,72.0
387,36,38,72.0
388,36,36,72.0
389,36,36,72.0
390,38,36,72.0
391,38,36,72.0
392,42,30,72.0
393,30,36,72.0
394,30,32,72.0
395,32,26,72.0
396,26,26,72.0
397,26,30,72.0
398,26,26,72.0
399,26,26,72.0
400,26,26,72.0
401,26,26,70.5
402,26,26,70.5
403,26,26,70.5
404,26,26,70.5
405,28,26,70.5
406,32,26,70.5
407,26,32,70.5
408,26,26,70.5
409,26,26,70.5
410,32,32,70.5
411,32,42,70.5
412,26,32,70.5
413,26,32,70.5
414,26,26,70.5
415,26,32,70.5
416,26,32,70.5
417,32,26,70.5
418,26,26,70.5
419,26,38,70.5
420,26,28,70.5
421,26,26,69.0
422,26,26,69.0
423,26,26,69.0
424,26,26,69.0
425,26,30,69.0
426,26,26,69.0
427,26,26,69.0
428,26,26,69.0
429,26,28,69.0
430,30,26,69.0
431,26,36,69.0
432,26,30,69.0
433,26,26,69.0
434,26,26,69.0
435,26,26,69.0
436,32,30,69.0
437,32,28,69.0
438,30,28,69.0
439,22,28,69.0
440,22,22,69.0
441,22,22,69.0
442,22,22,67.5
443,28,22,67.5
444,22,36,67.5
445,22,22,67.5
446,22,22,67.5
447,22,22,67.5
448,22,26,67.5
449,22,22,67.5
450,28,26,67.5
451,26,22,67.5
452,22,22,67.5
453,32,24,67.5
454,22,24,67.5
455,22,22,67.5
456,22,22,67.5
457,28,22,67.5
458,28,22,67.5
459,26,22,67.5
460,22,22,67.5
461,22,22,67.5
462,22,22,67.5
463,22,22,66.0
464,22,22,66.0
465,28,22,66.0
466,22,22,66.0
467,22,22,66.0
468,22,22,66.0
469,22,22,66.0
470,22,22,66.0
471,22,28,66.0
472,22,22,66.0
473,22,22,66.0
474,48,28,66.0
475,28,40,66.0
476,28,28,66.0
477,28,28,66.0
478,34,34,66.0
479,28,34,66.0
480,28,28,66.0
481,32,26,66.0
482,24,26,66.0
483,26,24,66.0
484,24,24,66.0
485,28,26,66.0
486,24,26,66.0
487,24,30,66.0
488,28,24,66.0
489,30,24,66.0
490,24,26,64.5
491,24,24,64.5
492,24,24,64.5
493,32,24,64.5
494,24,26,64.5
495,24,24,64.5
496,24,32,64.5
497,24,24,64.5
498,24,24,64.5
499,26,36,64.5
500,26,34,64.5
501,26,26,64.5
502,22,30,64.5
503,22,24,64.5
504,22,22,64.5
505,22,22,64.5
506,32,22,64.5
507,22,22,64.5
508,22,22,64.5
509,22,26,64.5
510,22,22,64.5
511,22,22,64.5
512,22,22,64.5
513,22,22,64.5
514,22,22,64.5
515,22,22,63.0
516,22,22,63.0
517,22,22,63.0
518,22,22,63.0
519,22,22,63.0
520,22,22,63.0
521,28,22,63.0
522,22,22,63.0
523,28,22,63.0
524,22,22,63.0
525,26,22,63.0
526,22,22,63.0
527,22,22,63.0
528,22,28,63.0
529,36,26,63.0
530,26,28,63.0
531,22,32,63.0
532,22,22,63.0
533,22,22,63.0
534,22,22,63.0
535,22,22,63.0
536,22,22,63.0
537,28,22,63.0
538,22,22,63.0
539,22,22,63.0
540,22,22,63.0
541,22,36,63.0
542,22,22,63.0
543,22,22,61.5
544,22,28,61.5
545,30,22,61.5
546,22,22,61.5
547,22,22,61.5
548,22,22,61.5
549,22,22,61.5
550,22,22,61.5
551,22,22,61.5
552,26,22,61.5
553,22,22,61.5
554,22,22,61.5
555,34,22,61.5
556,22,22,61.5
557,22,22,61.5
558,22,22,61.5
559,22,22,61.5
560,22,22,61.5
561,22,22,61.5
562,22,28,61.5
563,22,22,61.5
564,28,22,61.5
565,22,28,61.5
566,28,22,61.5
567,24,22,61.5
568,22,22,61.5
569,22,22,61.5
570,30,22,61.5
571,34,22,61.5
572,22,28,61.5
573,22,28,61.5
574,22,22,60.0
575,28,22,60.0
576,26,22,60.0
577,28,22,60.0
578,22,22,60.0
579,22,22,60.0
580,22,22,60.0
581,22,22,60.0
582,22,22,60.0
583,22,22,60.0
584,28,22,60.0
585,22,28,60.0
586,28,22,60.0
587,22,22,60.0
588,22,32,60.0
589,26,26,60.0
590,32,34,60.0
591,38,32,60.0
592,48,32,60.0
593,32,40,60.0
594,30,44,60.0
595,28,32,60.0
596,36,32,60.0
597,34,32,60.0
598,32,32,60.0
599,32,36,60.0
600,30,32,60.0
601,36,30,60.0
602,30,30,60.0
603,32,32,60.0
604,32,32,60.0
605,32,32,60.0
606,40,32,60.0
607,32,30,60.0
608,30,30,60.0
609,30,30,60.0
610,36,32,60.0
611,32,38,60.0
612,32,30,60.0
613,30,30,60.0
614,32,30,60.0
615,32,48,60.0
616,32,34,60.0
617,32,32,60.0
618,30,32,60.0
619,34,34,60.0
620,38,32,60.0
621,30,38,60.0
622,36,30,60.0
623,40,30,60.0
624,30,30,60.0
625,30,30,60.0
626,30,30,60.0
627,30,30,60.0
628,30,30,60.0
629,32,30,60.0
630,36,36,60.0
631,36,42,60.0
632,36,34,60.0
633,34,44,60.0
634,36,36,60.0
635,46,38,60.0
636,38,36,60.0
637,36,46,60.0
638,36,52,60.0
639,42,40,60.0
640,44,40,60.0
641,46,42,60.0
642,44,36,60.0
643,36,40,60.0
644,42,50,60.0
645,40,40,60.0
646,38,40,60.0
647,44,40,60.0
648,38,40,60.0
649,36,38,60.0
650,36,38,60.0
651,54,36,60.0
652,44,40,60.0
653,36,44,60.0
654,36,38,60.0
655,36,42,60.0
656,42,36,60.0
657,36,36,60.0
658,38,44,60.0
659,40,38,60.0
660,38,36,60.0
661,42,36,60.0
662,36,46,60.0
663,44,42,60.0
664,46,48,60.0
665,44,56,60.0
666,44,42,60.0
667,38,42,60.0
668,38,44,60.0
669,38,38,60.0
670,38,50,60.0
671,42,38,60.0
672,38,38,60.0
673,36,40,60.0
674,36,38,60.0
675,36,38,60.0
676,44,40,60.0
677,40,40,60.0
678,36,44,60.0
679,36,36,60.0
680,40,36,60.0
681,38,36,60.0
682,36,42,60.0
683,36,36,60.0
684,36,38,60.0
685,38,34,60.0
686,34,42,58.5
687,34,36,58.5
688,34,36,58.5
689,36,38,58.5
690,36,36,58.5
691,36,36,58.5
692,36,34,58.5
693,34,34,58.5
694,34,34,58.5
695,34,34,58.5
696,38,34,58.5
697,34,44,58.5
698,34,34,58.5
699,34,34,58.5
700,34,34,58.5
701,34,38,58.5
702,34,50,58.5
703,40,34,58.5
704,34,40,58.5
705,34,34,58.5
706,34,34,58.5
707,34,34,58.5
708,34,34,58.5
709,34,34,58.5
710,36,34,58.5
711,38,34,58.5
712,38,34,58.5
713,34,34,58.5
714,34,38,58.5
715,56,40,58.5
716,48,44,58.5
717,50,44,58.5
718,42,46,58.5
719,44,42,58.5
720,42,40,58.5
721,40,44,58.5
722,40,48,58.5
723,46,60,58.5
724,50,48,58.5
725,46,50,58.5
726,42,46,58.5
727,52,42,58.5
728,44,54,58.5
729,58,70,58.5
730,62,72,58.5
731,62,68,60.0
732,56,70,60.0
733,46,62,60.0
734,46,52,60.0
735,46,52,60.0
736,54,50,60.0
737,52,66,60.0
738,50,56,60.0
739,54,50,60.0
740,46,50,60.0
741,42,56,60.0
742,48,50,60.0
743,44,60,60.0
744,48,56,60.0
745,52,52,60.0
746,58,46,60.0
747,58,50,60.0
748,48,46,60.0
749,52,46,60.0
750,46,54,60.0
751,42,48,60.0
752,42,46,60.0
753,42,52,60.0
754,42,42,60.0
755,46,42,60.0
756,46,42,60.0
757,48,42,60.0
758,42,44,60.0
759,42,42,60.0
760,42,42,60.0
761,42,46,60.0
762,42,44,60.0
763,44,42,60.0
764,46,42,60.0
765,42,44,60.0
766,42,46,60.0
767,42,46,60.0
768,42,42,60.0
769,54,48,60.0
770,54,52,60.0
771,48,76,60.0
772,44,58,60.0
773,44,48,60.0
774,42,44,60.0
775,50,44,60.0
776,60,44,60.0
777,48,40,60.0
778,40,44,60.0
779,50,40,60.0
780,40,50,60.0
781,40,48,60.0
782,40,40,60.0
783,42,40,60.0
784,40,40,60.0
785,42,42,60.0
786,50,42,60.0
787,42,70,60.0
788,40,52,60.0
789,40,48,60.0
790,46,44,60.0
791,40,46,60.0
792,40,44,60.0
793,40,40,60.0
794,46,46,60.0
795,40,46,60.0
796,40,40,60.0
797,44,40,60.0
798,42,44,60.0
799,40,48,60.0
800,46,40,60.0
801,40,46,60.0
802,40,40,60.0
803,40,40,60.0
804,40,40,60.0
805,40,40,60.0
806,40,48,60.0
807,40,42,60.0
808,46,40,60.0
809,40,46,60.0
810,40,42,60.0
811,40,40,60.0
812,40,40,60.0
813,40,42,60.0
814,42,40,60.0
815,40,46,60.0
816,40,40,60.0
817,42,46,60.0
818,40,42,60.0
819,40,40,60.0
820,48,40,60.0
821,40,46,60.0
822,40,40,60.0
823,40,40,60.0
824,40,46,60.0
825,48,40,60.0
826,40,46,60.0
827,40,40,60.0
828,52,44,60.0
829,46,46,60.0
830,46,54,60.0
831,46,62,60.0
832,46,46,60.0
833,52,48,60.0
834,46,48,60.0
835,46,46,60.0
836,46,46,60.0
837,66,46,60.0
838,46,68,60.0
839,46,54,60.0
840,46,52,60.0
841,54,50,60.0
842,50,50,60.0
843,46,50,60.0
844,58,48,60.0
845,52,50,60.0
846,56,52,60.0
847,56,52,60.0
848,52,72,60.0
849,56,62,60.0
850,54,56,60.0
851,52,50,60.0
852,54,44,60.0
853,48,48,60.0
854,44,48,60.0
855,44,44,60.0
856,44,44,60.0
857,44,56,60.0
858,46,44,60.0
859,46,44,60.0
860,44,44,60.0
861,46,46,60.0
862,44,52,60.0
863,46,50,60.0
864,52,50,60.0
865,50,50,60.0
866,48,50,60.0
867,48,46,60.0
868,54,52,60.0
869,52,48,60.0
870,48,48,60.0
871,52,52,60.0
872,54,52,60.0
873,50,58,60.0
874,50,52,60.0
875,62,50,60.0
876,54,54,61.5
877,52,64,61.5
878,60,56,61.5
879,62,54,61.5
880,54,60,61.5
881,54,72,61.5
882,56,60,61.5
883,66,56,61.5
884,74,58,61.5
885,60,54,61.5
886,54,52,61.5
887,62,48,61.5
888,54,56,61.5
889,66,66,61.5
890,54,64,61.5
891,60,60,61.5
892,60,74,61.5
893,60,64,61.5
894,60,92,61.5
895,60,72,61.5
896,60,60,61.5
897,66,62,61.5
898,54,64,61.5
899,54,54,61.5
900,54,54,61.5
901,54,50,61.5
902,50,54,61.5
903,48,50,61.5
904,54,62,61.5
905,70,54,61.5
906,60,60,61.5
907,60,60,61.5
908,66,58,61.5
909,56,58,61.5
910,56,58,61.5
911,56,58,61.5
912,56,58,61.5
913,78,54,61.5
914,60,64,61.5
915,48,60,61.5
916,48,50,61.5
917,48,62,61.5
918,68,68,61.5
919,68,62,61.5
920,62,68,61.5
921,54,60,61.5
922,54,58,61.5
923,70,54,61.5
924,46,78,61.5
925,54,50,61.5
926,62,62,61.5
927,64,62,61.5
928,60,62,61.5
929,58,56,63.0
930,62,52,63.0
931,58,72,63.0
932,54,54,63.0
933,54,54,63.0
934,62,54,63.0
935,62,48,63.0
936,42,52,63.0
937,46,46,63.0
938,58,46,63.0
939,52,54,63.0
940,46,56,63.0
941,46,56,63.0
942,44,50,63.0
943,40,46,63.0
944,40,56,63.0
945,36,40,63.0
946,36,42,63.0
947,36,36,63.0
948,52,36,63.0
949,36,42,63.0
950,36,44,63.0
951,50,38,63.0
952,46,40,63.0
953,46,42,63.0
954,38,48,63.0
955,38,42,63.0
956,38,38,63.0
957,42,44,63.0
958,40,42,63.0
959,38,40,63.0
960,44,38,63.0
961,36,38,63.0
962,42,42,63.0
963,40,42,63.0
964,38,40,63.0
965,44,40,63.0
966,36,60,63.0
967,40,44,63.0
968,36,40,63.0
969,36,30,63.0
970,30,34,63.0
971,30,34,63.0
972,30,30,63.0
973,30,30,63.0
974,30,42,63.0
975,30,30,63.0
976,30,30,63.0
977,30,30,63.0
978,30,30,61.5
979,30,30,61.5
980,30,30,61.5
981,30,30,61.5
982,30,30,61.5
983,30,42,61.5
984,34,36,61.5
985,30,34,61.5
986,38,30,61.5
987,30,30,61.5
988,36,30,61.5
989,36,30,61.5
990,30,36,61.5
991,30,30,61.5
992,30,30,61.5
993,30,30,61.5
994,36,30,61.5
995,36,30,61.5
996,36,30,61.5
997,34,30,61.5
998,30,30,61.5
999,30,34,61.5
1000,30,30,61.5
1001,30,30,61.5
1002,30,30,61.5
1003,30,30,61.5
1004,30,30,61.5
1005,30,30,61.5
1006,30,30,61.5
1007,34,30,61.5
1008,30,34,61.5
1009,30,30,61.5
1010,30,30,61.5
1011,30,30,61.5
1012,30,30,61.5
1013,30,34,61.5
1014,36,30,61.5
1015,30,30,61.5
1016,36,30,61.5
1017,30,30,61.5
1018,30,30,61.5
1019,30,34,61.5
1020,30,34,61.5
1021,34,30,61.5
1022,30,30,61.5
1023,30,30,61.5
1024,34,30,61.5
1025,32,30,61.5
1026,30,30,61.5
1027,34,30,61.5
1028,30,30,61.5
1029,30,30,61.5
1030,30,30,61.5
1031,30,36,61.5
1032,30,30,61.5
1033,30,40,61.5
1034,34,30,61.5
1035,30,30,61.5
1036,30,36,61.5
1037,30,30,61.5
1038,30,30,61.5
1039,30,30,61.5
1040,32,30,61.5
1041,36,30,61.5
1042,30,30,61.5
1043,46,30,61.5
1044,30,30,61.5
1045,30,30,61.5
1046,30,34,61.5
1047,30,36,61.5
1048,30,30,61.5
1049,30,30,61.5
1050,30,40,61.5
1051,30,34,61.5
1052,30,30,61.5
1053,30,36,61.5
1054,30,30,61.5
1055,30,30,61.5
1056,36,30,61.5
1057,30,30,61.5
1058,30,36,61.5
1059,38,30,61.5
1060,30,40,61.5
1061,30,34,61.5
1062,30,30,61.5
1063,30,30,61.5
1064,30,34,61.5
1065,38,46,61.5
1066,30,42,61.5
1067,30,46,61.5
1068,30,30,61.5
1069,30,30,61.5
1070,30,30,61.5
1071,30,30,61.5
1072,34,30,61.5
1073,30,30,61.5
1074,30,30,61.5
1075,30,30,61.5
1076,30,30,61.5
1077,30,30,61.5
1078,30,30,60.0
1079,30,30,60.0
1080,36,30,60.0
1081,30,30,60.0
1082,30,30,60.0
1083,30,30,60.0
1084,36,40,60.0
1085,36,36,60.0
1086,36,40,60.0
1087,44,42,60.0
1088,42,50,60.0
1089,36,42,60.0
1090,40,38,60.0
1091,42,36,60.0
1092,36,34,60.0
1093,40,34,60.0
1094,34,52,60.0
1095,34,42,60.0
1096,36,44,60.0
1097,36,40,60.0
1098,36,36,60.0
1099,40,40,60.0
1100,38,50,60.0
1101,38,36,60.0
1102,42,36,60.0
1103,36,36,60.0
1104,36,40,60.0
1105,36,36,60.0
1106,42,44,60.0
1107,36,40,60.0
1108,36,36,60.0
1109,36,34,60.0
1110,34,34,60.0
1111,34,38,60.0
1112,32,38,60.0
1113,32,32,60.0
1114,32,32,60.0
1115,36,32,60.0
1116,32,32,60.0
1117,32,32,60.0
1118,32,32,60.0
1119,38,40,60.0
1120,44,48,60.0
1121,38,52,60.0
1122,36,42,60.0
1123,40,44,60.0
1124,40,42,60.0
1125,40,40,60.0
1126,42,40,60.0
1127,40,50,60.0
1128,44,36,60.0
1129,40,46,60.0
1130,40,52,60.0
1131,40,44,60.0
1132,40,38,60.0
1133,44,36,60.0
1134,38,38,60.0
1135,38,38,60.0
1136,38,38,60.0
1137,36,38,60.0
1138,38,36,60.0
1139,36,38,60.0
1140,46,36,60.0
1141,42,40,60.0
1142,36,46,60.0
1143,36,38,60.0
1144,36,36,60.0
1145,50,36,60.0
1146,52,44,60.0
1147,44,40,60.0
1148,40,40,60.0
1149,50,40,60.0
1150,54,40,60.0
1151,40,46,60.0
1152,40,40,60.0
1153,40,46,60.0
1154,50,44,60.0
1155,46,46,60.0
1156,44,66,60.0
1157,60,52,60.0
1158,60,56,60.0
1159,70,66,60.0
1160,66,64,60.0
1161,50,70,60.0
1162,50,60,60.0
1163,50,58,60.0
1164,58,50,60.0
1165,62,56,60.0
1166,56,64,60.0
1167,56,56,60.0
1168,62,70,61.5
1169,70,56,61.5
1170,76,76,61.5
1171,84,78,61.5
1172,72,82,61.5
1173,72,70,61.5
1174,80,74,61.5
1175,80,70,61.5
1176,72,74,61.5
1177,68,74,61.5
1178,68,74,61.5
1179,72,66,61.5
1180,62,62,61.5
1181,60,62,61.5
1182,66,62,61.5
1183,62,56,61.5
1184,50,56,61.5
1185,50,58,61.5
1186,52,46,61.5
1187,44,44,61.5
1188,46,42,61.5
1189,46,50,61.5
1190,56,40,61.5
1191,40,42,61.5
1192,46,40,61.5
1193,40,38,61.5
1194,38,40,61.5
1195,38,40,61.5
1196,50,38,61.5
1197,38,38,61.5
1198,38,38,61.5
1199,44,44,61.5
1200,36,60,61.5
1201,36,56,61.5
1202,36,52,61.5
1203,42,42,61.5
1204,48,42,61.5
1205,36,48,61.5
1206,42,36,61.5
1207,36,36,61.5
1208,40,40,61.5
1209,36,40,61.5
1210,40,34,61.5
1211,42,44,61.5
1212,36,36,61.5
1213,36,32,61.5
1214,38,42,61.5
1215,48,38,61.5
1216,40,52,61.5
1217,38,44,61.5
1218,38,40,61.5
1219,50,38,61.5
1220,48,42,61.5
1221,38,42,61.5
1222,38,44,61.5
1223,38,40,61.5
1224,32,48,61.5
1225,44,32,61.5
1226,32,36,61.5
1227,44,38,61.5
1228,34,32,61.5
1229,36,30,61.5
1230,36,34,61.5
1231,30,30,61.5
1232,30,30,61.5
1233,30,30,61.5
1234,34,30,61.5
1235,30,38,61.5
1236,30,30,61.5
1237,42,30,61.5
1238,28,30,61.5
1239,32,26,61.5
1240,26,32,61.5
1241,28,42,61.5
1242,28,28,61.5
1243,28,34,61.5
1244,36,24,61.5
1245,24,28,61.5
1246,28,24,61.5
1247,24,24,61.5
1248,24,28,61.5
1249,30,24,61.5
1250,24,24,61.5
1251,24,24,61.5
1252,24,24,61.5
1253,24,24,61.5
1254,24,24,61.5
1255,24,28,61.5
1256,24,24,61.5
1257,24,24,61.5
1258,24,30,61.5
1259,24,36,61.5
1260,24,30,61.5
1261,24,24,61.5
1262,24,36,61.5
1263,32,24,61.5
1264,24,28,61.5
1265,28,34,60.0
1266,34,30,60.0
1267,30,32,60.0
1268,30,36,60.0
1269,28,30,60.0
1270,32,26,60.0
1271,26,26,60.0
1272,26,26,60.0
1273,26,30,60.0
1274,26,26,60.0
1275,32,28,60.0
1276,26,28,60.0
1277,24,26,60.0
1278,24,30,60.0
1279,24,32,60.0
1280,24,26,60.0
1281,30,24,60.0
1282,40,24,60.0
1283,24,28,60.0
1284,24,24,60.0
1285,24,48,60.0
1286,24,28,60.0
1287,24,24,60.0
1288,32,24,60.0
1289,24,26,60.0
1290,28,24,60.0
1291,30,28,60.0
1292,24,28,60.0
1293,24,24,60.0
1294,24,28,60.0
1295,24,32,60.0
1296,24,30,60.0
1297,34,28,60.0
1298,28,30,60.0
1299,30,28,60.0
1300,34,28,60.0
1301,28,28,60.0
1302,32,28,60.0
1303,44,26,60.0
1304,26,32,60.0
1305,26,34,60.0
1306,30,26,60.0
1307,28,26,60.0
1308,36,26,60.0
1309,26,26,60.0
1310,28,26,60.0
1311,24,28,60.0
1312,24,40,60.0
1313,22,26,60.0
1314,28,22,60.0
1315,22,24,60.0
1316,22,38,60.0
1317,28,26,60.0
1318,30,26,60.0
1319,26,32,60.0
1320,26,26,60.0
1321,30,26,60.0
1322,26,28,60.0
1323,26,26,60.0
1324,30,26,60.0
1325,26,26,60.0
1326,30,30,60.0
1327,28,34,60.0
1328,26,28,60.0
1329,26,26,60.0
1330,26,26,60.0
1331,32,26,60.0
1332,26,26,60.0
1333,48,34,60.0
1334,46,42,60.0
1335,54,40,60.0
1336,40,44,60.0
1337,46,46,60.0
1338,42,46,60.0
1339,42,46,60.0
1340,56,40,60.0
1341,50,48,60.0
1342,42,52,60.0
1343,42,46,60.0
1344,40,40,60.0
1345,40,38,60.0
1346,48,38,60.0
1347,38,40,60.0
1348,38,38,60.0
1349,38,36,60.0
1350,48,36,60.0
1351,36,42,60.0
1352,36,36,60.0
1353,40,48,60.0
1354,42,46,60.0
1355,42,44,60.0
1356,42,42,60.0
1357,42,38,60.0
1358,48,40,60.0
