cycle,p1Fitness,p2Fitness,averageTotalFitness
118,46,46,103.5
119,56,46,103.5
120,46,50,102.0
121,48,52,102.0
122,46,58,102.0
123,50,44,102.0
124,50,44,102.0
125,52,44,102.0
126,52,50,100.5
127,44,44,100.5
128,44,66,100.5
129,40,46,100.5
130,40,42,100.5
131,32,40,99.0
132,32,34,99.0
133,36,36,99.0
134,34,40,99.0
135,34,36,97.5
136,38,40,97.5
137,38,38,97.5
138,34,38,97.5
139,34,34,97.5
140,34,34,96.0
141,36,34,96.0
142,36,34,96.0
143,34,36,96.0
144,34,40,94.5
145,40,32,94.5
146,42,36,94.5
147,34,36,94.5
148,34,34,94.5
149,34,34,94.5
150,34,36,93.0
151,40,40,93.0
152,38,42,93.0
153,44,40,93.0
154,40,42,93.0
155,42,40,93.0
156,40,40,93.0
157,34,42,91.5
158,38,34,91.5
159,36,38,91.5
160,38,46,91.5
161,38,40,91.5
162,44,42,91.5
163,44,44,91.5
164,42,44,90.0
165,36,50,90.0
166,36,40,90.0
167,40,42,90.0
168,40,44,90.0
169,44,50,90.0
170,46,50,90.0
171,42,44,90.0
172,52,44,90.0
173,42,46,88.5
174,42,52,88.5
175,42,44,88.5
176,42,48,88.5
177,44,44,88.5
178,52,52,88.5
179,58,50,88.5
180,52,54,88.5
181,52,54,88.5
182,52,52,88.5
183,58,60,88.5
184,70,54,88.5
185,60,44,88.5
186,44,50,88.5
187,46,50,88.5
188,48,46,88.5
189,46,40,88.5
190,40,42,88.5
191,38,44,87.0
192,38,36,87.0
193,36,44,87.0
194,36,36,87.0
195,38,36,87.0
196,36,42,87.0
197,36,40,87.0
198,34,48,87.0
199,34,50,85.5
200,38,34,85.5
201,40,36,85.5
202,40,38,85.5
203,36,38,85.5
204,36,36,85.5
205,32,36,85.5
206,34,38,85.5
207,40,34,85.5
208,32,32,85.5
209,32,38,84.0
210,34,36,84.0
211,32,34,84.0
212,30,38,84.0
213,30,32,84.0
214,30,30,84.0
215,40,30,84.0
216,28,30,84.0
217,28,28,84.0
218,36,28,82.5
219,28,30,82.5
220,28,28,82.5
221,32,34,82.5
222,30,36,82.5
223,34,34,82.5
224,32,34,82.5
225,32,38,82.5
226,40,32,82.5
227,30,32,81.0
228,36,30,81.0
229,28,32,81.0
230,34,40,81.0
231,28,36,81.0
232,28,28,81.0
233,28,34,81.0
234,28,34,81.0
235,28,28,81.0
236,28,28,79.5
237,30,30,79.5
238,32,28,79.5
239,32,28,79.5
240,28,28,79.5
241,28,32,79.5
242,38,28,79.5
243,34,28,79.5
244,28,28,79.5
245,30,28,79.5
246,30,30,79.5
247,30,40,78.0
248,30,34,78.0
249,36,30,78.0
250,32,30,78.0
251,28,30,78.0
252,28,28,78.0
253,28,28,78.0
254,28,28,78.0
255,28,28,78.0
256,28,30,78.0
257,34,28,78.0
258,34,30,76.5
259,30,30,76.5
260,30,30,76.5
261,34,30,76.5
262,30,30,76.5
263,30,30,76.5
264,30,30,76.5
265,30,30,76.5
266,36,30,76.5
267,28,28,76.5
268,28,28,76.5
269,28,28,76.5
270,34,28,76.5
271,28,28,75.0
272,28,32,75.0
273,32,28,75.0
274,32,28,75.0
275,28,28,75.0
276,30,28,75.0
277,28,28,75.0
278,34,28,75.0
279,28,28,75.0
280,28,28,75.0
281,28,28,75.0
282,28,30,75.0
283,28,28,75.0
284,28,32,73.5
285,28,28,73.5
286,30,28,73.5
287,28,28,73.5
288,34,30,73.5
289,28,30,73.5
290,28,28,73.5
291,28,32,73.5
292,40,28,73.5
293,38,28,73.5
294,28,28,73.5
295,28,28,73.5
296,28,32,73.5
297,28,28,73.5
298,28,28,73.5
299,28,28,72.0
300,28,36,72.0
301,28,28,72.0
302,34,34,72.0
303,30,36,72.0
304,30,32,72.0
305,38,36,72.0
306,28,34,72.0
307,40,30,72.0
308,30,36,72.0
309,30,36,72.0
310,32,32,72.0
311,30,40,72.0
312,30,30,72.0
313,26,30,72.0
314,30,28,72.0
315,28,32,72.0
316,28,26,70.5
317,26,26,70.5
318,26,28,70.5
319,26,26,70.5
320,26,26,70.5
321,26,28,70.5
322,28,26,70.5
323,34,26,70.5
324,26,34,70.5
325,26,26,70.5
326,26,26,70.5
327,26,28,70.5
328,26,28,70.5
329,28,24,70.5
330,24,26,70.5
331,24,24,70.5
332,24,24,69.0
333,24,24,69.0
334,24,24,69.0
335,24,28,69.0
336,28,24,69.0
337,24,24,69.0
338,24,24,69.0
339,24,24,69.0
340,30,24,69.0
341,30,26,69.0
342,26,26,69.0
343,28,28,69.0
344,28,34,69.0
345,28,30,69.0
346,26,28,69.0
347,26,30,69.0
348,26,28,67.5
349,26,26,67.5
350,26,26,67.5
351,34,26,67.5
352,26,30,67.5
353,30,26,67.5
354,24,28,67.5
355,24,24,67.5
356,24,28,67.5
357,24,30,67.5
358,24,24,67.5
359,24,24,67.5
360,24,30,67.5
361,24,24,67.5
362,24,28,67.5
363,24,30,67.5
364,24,24,67.5
365,24,24,67.5
366,24,24,66.0
367,24,24,66.0
368,24,24,66.0
369,24,24,66.0
370,24,24,66.0
371,24,24,66.0
372,24,34,66.0
373,24,24,66.0
374,24,24,66.0
375,24,24,66.0
376,32,24,66.0
377,24,34,66.0
378,24,24,66.0
379,24,28,66.0
380,24,24,66.0
381,24,24,66.0
382,24,24,66.0
383,24,28,66.0
384,24,24,66.0
385,24,24,64.5
386,28,24,64.5
387,30,24,64.5
388,26,24,64.5
389,30,24,64.5
390,24,24,64.5
391,24,24,64.5
392,28,24,64.5
393,24,24,64.5
394,24,30,64.5
395,24,24,64.5
396,24,24,64.5
397,24,24,64.5
398,36,26,64.5
399,24,26,64.5
400,24,24,64.5
401,24,24,64.5
402,30,28,64.5
403,24,34,64.5
404,24,28,64.5
405,24,24,64.5
406,24,32,64.5
407,28,24,63.0
408,28,24,63.0
409,30,24,63.0
410,24,24,63.0
411,24,24,63.0
412,24,24,63.0
413,24,24,63.0
414,24,26,63.0
415,30,24,63.0
416,24,24,63.0
417,24,28,63.0
418,28,24,63.0
419,24,24,63.0
420,24,24,63.0
421,24,24,63.0
422,28,24,63.0
423,30,28,63.0
424,28,30,63.0
425,28,28,63.0
426,28,28,63.0
427,30,30,63.0
428,24,30,63.0
429,24,24,63.0
430,24,24,63.0
431,28,24,63.0
432,30,24,63.0
433,24,24,61.5
434,24,24,61.5
435,24,30,61.5
436,28,32,61.5
437,28,28,61.5
438,30,30,61.5
439,28,28,61.5
440,28,34,61.5
441,28,32,61.5
442,28,28,61.5
443,28,28,61.5
444,34,28,61.5
445,28,34,61.5
446,32,28,61.5
447,28,28,61.5
448,28,42,61.5
449,28,36,61.5
450,28,32,61.5
451,30,30,61.5
452,30,30,61.5
453,32,30,61.5
454,30,36,61.5
455,30,30,61.5
456,28,30,61.5
457,34,28,61.5
458,32,30,61.5
459,30,30,61.5
460,30,34,61.5
461,42,28,61.5
462,32,28,61.5
463,30,30,61.5
464,36,30,61.5
465,32,28,61.5
466,36,28,61.5
467,28,30,61.5
468,28,28,61.5
469,34,32,61.5
470,30,28,61.5
471,28,30,61.5
472,24,38,60.0
473,30,26,60.0
474,24,26,60.0
475,30,26,60.0
476,24,36,60.0
477,24,34,60.0
478,24,24,60.0
479,24,24,60.0
480,24,24,60.0
481,24,24,60.0
482,24,30,60.0
483,32,24,60.0
484,24,28,60.0
485,24,24,60.0
486,26,24,60.0
487,30,24,60.0
488,28,24,60.0
489,36,24,60.0
490,24,26,60.0
491,24,24,60.0
492,24,24,60.0
493,30,24,60.0
494,24,24,60.0
495,24,24,60.0
496,30,24,60.0
497,30,26,60.0
498,24,38,60.0
499,28,30,60.0
500,32,24,60.0
501,24,24,60.0
502,30,24,60.0
503,26,24,60.0
504,24,24,60.0
505,24,26,60.0
506,30,26,60.0
507,26,26,58.5
508,26,26,58.5
509,26,24,58.5
510,24,24,58.5
511,24,30,58.5
512,24,24,58.5
513,24,24,58.5
514,24,24,58.5
515,24,24,58.5
516,24,24,58.5
517,30,24,58.5
518,24,26,58.5
519,26,26,58.5
520,26,32,58.5
521,26,26,58.5
522,26,36,58.5
523,26,30,58.5
524,24,34,58.5
525,26,24,58.5
526,30,30,58.5
527,28,30,58.5
528,24,28,58.5
529,34,26,58.5
530,26,26,58.5
531,26,24,58.5
532,24,24,58.5
533,32,28,58.5
534,34,38,58.5
535,34,34,58.5
536,34,34,58.5
537,30,34,58.5
538,28,28,58.5
539,34,32,58.5
540,36,34,58.5
541,34,34,58.5
542,36,34,58.5
543,34,30,58.5
544,30,34,58.5
545,34,28,58.5
546,34,28,58.5
547,28,28,58.5
548,28,28,58.5
549,28,28,58.5
550,32,30,58.5
551,28,26,58.5
552,26,30,58.5
553,26,26,58.5
554,38,26,58.5
555,32,26,58.5
556,26,26,57.0
557,26,30,57.0
558,38,30,57.0
559,38,28,57.0
560,28,36,57.0
561,30,28,57.0
562,28,30,57.0
563,28,28,57.0
564,30,32,57.0
565,36,24,57.0
566,32,30,57.0
567,26,36,57.0
568,30,26,57.0
569,26,26,57.0
570,26,30,57.0
571,26,26,57.0
572,26,26,57.0
573,26,26,57.0
574,24,32,57.0
575,30,24,57.0
576,24,24,57.0
577,24,24,57.0
578,30,34,57.0
579,24,30,57.0
580,24,24,57.0
581,24,24,57.0
582,24,24,57.0
583,24,24,57.0
584,30,24,57.0
585,24,24,57.0
586,24,24,57.0
587,24,24,57.0
588,24,24,57.0
589,24,32,57.0
590,24,24,57.0
591,24,24,57.0
592,24,24,57.0
593,24,24,57.0
594,24,30,57.0
595,24,30,57.0
596,24,24,57.0
597,24,24,57.0
598,24,24,57.0
599,26,24,57.0
600,24,24,57.0
601,24,24,57.0
602,24,24,57.0
603,24,32,55.5
604,24,26,55.5
605,24,24,55.5
606,24,24,55.5
607,24,34,55.5
608,24,32,55.5
609,28,30,55.5
610,24,28,55.5
611,24,24,55.5
612,24,28,55.5
613,28,24,55.5
614,24,32,55.5
615,24,24,55.5
616,24,28,55.5
617,24,24,55.5
618,24,30,55.5
619,24,24,55.5
620,24,30,55.5
621,24,24,55.5
622,24,24,55.5
623,24,26,55.5
624,30,24,55.5
625,24,24,55.5
626,24,24,55.5
627,24,24,55.5
628,24,24,55.5
629,24,24,55.5
630,30,24,55.5
631,24,24,55.5
632,24,24,55.5
633,24,36,55.5
634,24,30,55.5
635,24,36,55.5
636,24,24,55.5
637,24,24,55.5
638,24,24,55.5
639,26,28,55.5
640,26,26,55.5
641,26,32,55.5
642,26,28,55.5
643,28,28,55.5
644,28,28,55.5
645,28,28,55.5
646,28,28,55.5
647,28,28,55.5
648,26,28,55.5
649,30,26,55.5
650,26,26,55.5
651,36,26,55.5
652,28,32,55.5
653,24,28,55.5
654,24,24,55.5
655,24,24,54.0
656,24,24,54.0
657,24,24,54.0
658,30,32,54.0
659,28,38,54.0
660,28,34,54.0
661,28,26,54.0
662,26,26,54.0
663,26,26,54.0
664,26,26,54.0
665,30,28,54.0
666,28,28,54.0
667,24,32,54.0
668,24,24,54.0
669,30,24,54.0
670,24,24,54.0
671,26,24,54.0
672,24,24,54.0
673,24,30,54.0
674,24,24,54.0
675,24,26,54.0
676,26,26,54.0
677,28,26,54.0
678,26,32,54.0
679,26,26,54.0
680,26,28,54.0
681,30,26,54.0
682,28,26,54.0
683,28,34,54.0
684,26,28,54.0
685,28,30,54.0
686,24,30,54.0
687,24,26,54.0
688,24,26,54.0
689,24,30,54.0
690,24,28,54.0
691,24,24,54.0
692,26,26,54.0
693,32,26,54.0
694,24,32,54.0
695,24,28,54.0
696,26,30,54.0
697,26,30,54.0
698,26,26,54.0
699,26,26,54.0
700,20,26,54.0
701,20,20,54.0
702,20,26,54.0
703,20,20,54.0
704,20,20,54.0
705,26,20,54.0
706,20,20,54.0
707,26,20,54.0
708,20,20,54.0
709,20,20,54.0
710,20,20,54.0
711,20,20,54.0
712,20,20,54.0
713,20,26,54.0
714,24,26,52.5
715,24,26,52.5
716,24,24,52.5
717,24,24,52.5
718,24,20,52.5
719,20,24,52.5
720,20,32,52.5
721,20,20,52.5
722,22,30,52.5
723,22,24,52.5
724,24,26,52.5
725,22,24,52.5
726,22,22,52.5
727,24,22,52.5
728,22,28,52.5
729,22,26,52.5
730,22,22,52.5
731,22,30,52.5
732,28,22,52.5
733,22,28,52.5
734,22,28,52.5
735,22,24,52.5
736,22,22,52.5
737,28,22,52.5
738,22,26,52.5
739,22,22,52.5
740,24,24,52.5
741,26,24,52.5
742,22,26,52.5
743,22,24,52.5
744,22,22,52.5
745,24,22,52.5
746,22,24,52.5
747,22,22,52.5
748,28,24,52.5
749,28,24,52.5
750,24,28,52.5
751,22,30,52.5
752,22,22,52.5
753,24,28,52.5
754,24,24,52.5
755,24,24,52.5
756,24,30,52.5
757,24,36,52.5
758,22,30,52.5
759,24,24,52.5
760,24,30,52.5
761,30,24,52.5
762,24,38,52.5
763,24,24,52.5
764,24,30,52.5
765,24,30,52.5
766,22,36,52.5
767,30,26,52.5
768,22,30,52.5
769,24,26,52.5
770,24,22,52.5
771,34,22,52.5
772,28,28,52.5
773,24,36,52.5
774,22,22,52.5
775,24,22,52.5
776,22,22,52.5
777,22,24,51.0
778,22,22,51.0
779,28,24,51.0
780,22,26,51.0
781,22,24,51.0
782,22,22,51.0
783,22,24,51.0
784,22,22,51.0
785,30,22,51.0
786,22,28,51.0
787,28,24,51.0
788,24,24,51.0
789,34,32,51.0
790,26,32,51.0
791,30,26,51.0
792,26,26,51.0
793,28,26,51.0
794,36,30,51.0
795,38,32,51.0
796,30,34,51.0
797,30,30,51.0
798,30,30,51.0
799,36,38,51.0
800,36,34,51.0
801,34,34,51.0
802,36,36,51.0
803,36,36,51.0
804,36,36,51.0
805,36,36,51.0
806,44,32,51.0
807,32,34,51.0
808,40,32,51.0
809,32,32,51.0
810,32,28,51.0
811,30,28,51.0
812,24,26,51.0
813,20,24,51.0
814,20,20,51.0
815,20,20,51.0
816,24,20,51.0
817,20,20,51.0
818,20,20,51.0
819,20,26,51.0
820,20,20,51.0
821,20,20,51.0
822,24,36,51.0
823,24,26,51.0
824,24,20,51.0
825,20,20,51.0
826,20,20,51.0
827,28,20,51.0
828,20,24,51.0
829,28,24,51.0
830,24,24,51.0
831,24,28,51.0
832,24,24,51.0
833,22,24,51.0
834,24,22,51.0
835,22,22,51.0
836,26,20,51.0
837,26,22,51.0
838,22,22,51.0
839,28,22,51.0
840,22,20,51.0
841,20,20,51.0
842,26,26,51.0
843,24,30,51.0
844,24,24,51.0
845,28,24,51.0
846,24,30,51.0
847,24,20,51.0
848,20,24,51.0
849,20,20,51.0
850,20,24,51.0
851,20,20,51.0
852,24,26,51.0
853,20,24,51.0
854,20,20,51.0
855,20,20,51.0
856,20,20,51.0
857,20,20,51.0
858,26,20,51.0
859,28,20,51.0
860,20,20,51.0
861,20,24,51.0
862,20,20,51.0
863,20,26,51.0
864,20,20,51.0
865,20,20,51.0
866,24,24,51.0
867,20,24,49.5
868,20,20,49.5
869,20,20,49.5
870,20,20,49.5
871,20,20,49.5
872,24,22,49.5
873,20,20,49.5
874,20,20,49.5
875,24,34,49.5
876,20,24,49.5
877,20,20,49.5
878,26,26,49.5
879,20,26,49.5
880,24,20,49.5
881,20,22,49.5
882,22,22,49.5
883,22,22,49.5
884,22,22,49.5
885,20,22,49.5
886,26,20,49.5
887,20,30,49.5
888,20,22,49.5
889,20,26,49.5
890,20,28,49.5
891,20,20,49.5
892,20,30,49.5
893,22,20,49.5
894,20,22,49.5
895,22,20,49.5
896,20,26,49.5
897,26,24,49.5
898,22,28,49.5
899,22,20,49.5
900,20,20,49.5
901,20,26,49.5
902,26,20,49.5
903,20,24,49.5
904,20,22,49.5
905,22,20,49.5
906,22,22,49.5
907,20,30,49.5
908,20,20,49.5
909,20,20,49.5
910,20,22,49.5
911,26,26,49.5
912,22,20,49.5
913,20,22,49.5
914,20,24,49.5
915,22,20,49.5
916,22,22,49.5
917,22,22,49.5
918,22,22,49.5
919,22,22,49.5
920,22,22,49.5
921,22,22,49.5
922,22,18,49.5
923,18,20,49.5
924,18,22,49.5
925,18,18,49.5
926,18,18,49.5
927,18,18,49.5
928,18,18,49.5
929,18,18,49.5
930,22,18,49.5
931,24,24,49.5
932,18,32,49.5
933,18,18,49.5
934,18,18,49.5
935,18,18,49.5
936,30,18,49.5
937,18,22,49.5
938,24,18,49.5
939,18,18,48.0
940,18,18,48.0
941,24,30,48.0
942,24,24,48.0
943,24,26,48.0
944,28,24,48.0
945,22,26,48.0
946,22,22,48.0
947,22,30,48.0
948,26,22,48.0
949,22,22,48.0
950,22,22,48.0
951,22,22,48.0
952,22,22,48.0
953,22,22,48.0
954,22,22,48.0
955,22,22,48.0
956,22,22,48.0
957,22,30,48.0
958,22,28,48.0
959,26,22,48.0
960,22,22,48.0
961,22,22,48.0
962,22,22,48.0
963,22,22,48.0
964,22,22,48.0
965,32,22,48.0
966,22,22,48.0
967,22,22,48.0
968,22,22,48.0
969,28,22,48.0
970,22,22,48.0
971,22,22,48.0
972,22,22,48.0
973,22,22,48.0
974,28,22,48.0
975,22,22,48.0
976,22,22,48.0
977,26,26,48.0
978,30,40,48.0
979,30,36,48.0
980,38,34,48.0
981,34,34,48.0
982,32,36,48.0
983,32,32,48.0
984,30,30,48.0
985,30,32,48.0
986,26,38,48.0
987,28,28,48.0
988,28,28,48.0
989,36,28,48.0
990,28,30,48.0
991,28,34,48.0
992,32,28,48.0
993,28,28,48.0
994,26,22,48.0
995,26,22,48.0
996,30,22,48.0
997,26,22,48.0
998,26,22,48.0
999,28,22,48.0
1000,22,22,48.0
1001,22,22,48.0
1002,22,22,48.0
1003,22,22,48.0
1004,22,34,48.0
1005,22,42,48.0
1006,22,34,48.0
1007,22,34,48.0
1008,22,28,48.0
1009,22,22,48.0
1010,22,22,48.0
1011,22,22,48.0
1012,22,22,48.0
1013,22,22,48.0
1014,22,22,48.0
1015,22,22,48.0
1016,30,22,48.0
1017,22,22,48.0
1018,26,22,48.0
1019,22,22,48.0
1020,22,22,48.0
1021,22,28,48.0
1022,22,22,48.0
1023,22,22,48.0
1024,22,22,48.0
1025,22,22,48.0
1026,38,22,48.0
1027,22,26,48.0
1028,22,28,48.0
1029,28,22,48.0
1030,22,32,48.0
1031,22,22,48.0
1032,22,22,48.0
1033,22,22,48.0
1034,22,22,48.0
1035,22,22,48.0
1036,22,26,48.0
1037,28,22,48.0
1038,22,22,48.0
1039,22,22,48.0
1040,22,22,48.0
1041,22,22,48.0
1042,28,22,48.0
1043,22,22,48.0
1044,22,22,48.0
1045,22,22,48.0
1046,22,22,48.0
1047,22,26,48.0
1048,26,22,48.0
1049,22,24,48.0
1050,22,22,48.0
1051,22,22,48.0
1052,28,22,48.0
1053,22,22,48.0
1054,22,22,48.0
1055,22,22,48.0
1056,28,22,48.0
1057,22,22,48.0
1058,22,28,48.0
1059,22,22,48.0
1060,22,22,46.5
1061,28,22,46.5
1062,22,22,46.5
1063,22,32,46.5
1064,22,28,46.5
1065,40,26,46.5
1066,26,32,46.5
1067,22,26,46.5
1068,22,22,46.5
1069,22,22,46.5
1070,30,22,46.5
1071,26,22,46.5
1072,22,22,46.5
1073,22,22,46.5
1074,22,22,46.5
1075,22,22,46.5
1076,28,22,46.5
1077,22,22,46.5
1078,26,22,46.5
1079,22,22,46.5
1080,22,22,46.5
1081,22,22,46.5
1082,22,22,46.5
1083,22,28,46.5
1084,26,26,46.5
1085,32,34,46.5
1086,34,32,46.5
1087,36,32,46.5
1088,30,38,46.5
1089,30,38,46.5
1090,30,38,46.5
1091,42,30,46.5
1092,30,40,46.5
1093,34,32,46.5
1094,32,34,46.5
1095,32,38,46.5
1096,32,34,46.5
1097,30,32,46.5
1098,28,30,46.5
1099,28,30,46.5
1100,32,28,46.5
1101,28,34,46.5
1102,28,28,46.5
1103,28,30,46.5
1104,32,32,46.5
1105,32,34,46.5
1106,30,36,46.5
1107,30,30,46.5
1108,30,30,46.5
1109,40,36,46.5
1110,38,34,46.5
1111,38,34,46.5
1112,34,34,46.5
1113,32,34,46.5
1114,32,38,46.5
1115,32,32,46.5
1116,36,32,46.5
1117,38,42,46.5
1118,32,40,46.5
1119,34,36,46.5
1120,36,32,46.5
1121,38,28,46.5
1122,28,30,46.5
1123,28,28,46.5
1124,28,28,46.5
1125,28,28,46.5
1126,28,28,46.5
1127,28,36,46.5
1128,28,28,46.5
1129,28,28,46.5
1130,28,36,46.5
1131,28,26,46.5
1132,26,26,46.5
1133,26,36,46.5
1134,28,28,46.5
1135,28,28,46.5
1136,30,28,46.5
1137,26,28,46.5
1138,26,26,46.5
1139,26,28,46.5
1140,30,26,46.5
1141,26,34,46.5
1142,26,32,46.5
1143,28,28,46.5
1144,26,26,46.5
1145,26,28,46.5
1146,26,30,46.5
1147,30,26,46.5
1148,26,26,46.5
1149,34,26,46.5
1150,32,28,46.5
1151,26,26,46.5
1152,26,26,46.5
1153,36,30,46.5
1154,28,30,46.5
1155,28,30,46.5
1156,28,28,46.5
1157,42,26,46.5
1158,26,34,46.5
1159,28,28,46.5
1160,28,28,46.5
1161,28,28,46.5
1162,24,30,46.5
1163,24,24,46.5
1164,24,24,46.5
1165,22,26,46.5
1166,22,22,46.5
1167,24,22,46.5
1168,22,24,46.5
1169,22,22,46.5
1170,22,24,46.5
1171,22,26,46.5
1172,22,26,46.5
1173,22,22,46.5
1174,22,22,46.5
1175,22,24,46.5
1176,22,26,46.5
1177,22,26,46.5
1178,22,28,46.5
1179,22,24,46.5
1180,22,22,46.5
1181,24,24,46.5
1182,24,24,46.5
1183,30,24,46.5
1184,24,28,46.5
1185,24,24,46.5
1186,26,28,46.5
1187,28,20,46.5
1188,20,28,46.5
1189,20,20,46.5
1190,20,20,46.5
1191,20,22,46.5
1192,34,20,46.5
1193,20,26,46.5
1194,20,20,46.5
1195,20,20,46.5
1196,20,28,46.5
1197,20,20,46.5
1198,20,20,46.5
1199,20,20,46.5
1200,20,20,46.5
1201,20,20,46.5
1202,20,20,46.5
1203,20,20,46.5
1204,20,20,46.5
1205,20,20,46.5
1206,20,20,46.5
1207,20,20,46.5
1208,20,20,46.5
1209,20,20,46.5
1210,20,20,46.5
1211,20,20,46.5
1212,20,20,46.5
1213,20,20,46.5
1214,20,20,46.5
1215,26,20,46.5
1216,20,20,46.5
1217,20,20,46.5
1218,20,20,46.5
1219,20,20,46.5
1220,20,24,46.5
1221,20,24,46.5
1222,20,28,46.5
1223,20,24,46.5
1224,20,20,46.5
1225,20,20,46.5
1226,20,20,46.5
1227,20,20,46.5
1228,20,20,46.5
1229,20,26,46.5
1230,20,20,46.5
1231,20,20,46.5
1232,26,24,46.5
1233,20,24,46.5
1234,20,20,46.5
1235,26,20,46.5
1236,20,20,46.5
1237,20,20,46.5
1238,20,20,46.5
1239,20,20,46.5
1240,20,26,46.5
1241,20,28,46.5
1242,20,20,46.5
1243,20,20,46.5
1244,20,20,46.5
1245,20,24,46.5
1246,20,20,46.5
1247,20,20,46.5
1248,20,20,46.5
1249,20,20,45.0
1250,20,20,45.0
1251,26,20,45.0
1252,20,20,45.0
1253,20,26,45.0
1254,20,20,45.0
1255,20,20,45.0
1256,20,20,45.0
1257,24,20,45.0
1258,20,20,45.0
1259,20,20,45.0
1260,20,20,45.0
1261,20,20,45.0
1262,20,26,45.0
1263,20,20,45.0
1264,28,20,45.0
1265,20,20,45.0
1266,26,20,45.0
1267,20,20,45.0
1268,20,22,45.0
1269,20,26,45.0
1270,20,20,45.0
1271,20,20,45.0
1272,20,20,45.0
1273,20,20,45.0
1274,20,20,45.0
1275,26,30,45.0
1276,26,26,45.0
1277,26,26,45.0
1278,30,26,45.0
1279,26,38,45.0
1280,26,26,45.0
1281,26,24,45.0
1282,24,28,45.0
1283,24,24,45.0
1284,30,24,45.0
1285,26,24,45.0
1286,24,24,45.0
1287,20,26,45.0
1288,20,34,45.0
1289,22,20,45.0
1290,20,20,45.0
1291,20,20,45.0
1292,26,20,45.0
1293,20,22,45.0
1294,22,20,45.0
1295,20,20,45.0
1296,26,20,45.0
1297,26,20,45.0
1298,20,22,45.0
1299,26,26,45.0
1300,20,28,45.0
1301,22,24,45.0
1302,32,28,45.0
1303,26,28,45.0
1304,26,32,45.0
1305,26,26,45.0
1306,26,28,45.0
1307,28,28,45.0
1308,26,34,45.0
1309,34,28,45.0
1310,34,30,45.0
1311,26,36,45.0
1312,32,32,45.0
1313,32,32,45.0
1314,30,34,45.0
1315,30,32,45.0
1316,28,36,45.0
1317,26,24,45.0
1318,42,24,45.0
1319,22,30,45.0
1320,22,24,45.0
1321,28,24,45.0
1322,26,24,45.0
1323,26,34,45.0
1324,22,26,45.0
1325,28,22,45.0
1326,22,24,45.0
1327,24,22,45.0
1328,20,22,45.0
1329,28,20,45.0
1330,26,20,45.0
1331,32,20,45.0
1332,26,30,45.0
1333,20,26,45.0
1334,20,20,45.0
1335,20,20,45.0
1336,20,20,45.0
1337,20,20,45.0
1338,20,20,45.0
1339,20,26,45.0
1340,20,20,45.0
1341,26,20,45.0
1342,20,22,45.0
1343,20,20,45.0
1344,20,26,45.0
1345,30,20,45.0
1346,22,30,45.0
1347,20,22,45.0
1348,20,20,45.0
1349,26,20,45.0
1350,32,20,45.0
1351,20,28,45.0
1352,20,20,45.0
1353,26,20,45.0
1354,20,24,45.0
1355,28,20,45.0
1356,20,20,45.0
1357,20,20,45.0
1358,20,20,45.0
