cycle,p1Fitness,p2Fitness,averageTotalFitness
181,40,34,76.5
182,34,36,76.5
183,40,34,76.5
184,38,36,76.5
185,36,36,76.5
186,36,38,76.5
187,36,36,76.5
188,42,34,76.5
189,34,38,76.5
190,38,34,76.5
191,34,36,76.5
192,36,38,75.0
193,32,38,75.0
194,32,40,75.0
195,34,34,75.0
196,40,34,75.0
197,34,32,75.0
198,32,34,75.0
199,32,32,75.0
200,38,32,75.0
201,36,32,75.0
202,32,32,75.0
203,32,36,75.0
204,38,32,75.0
205,32,38,73.5
206,32,40,73.5
207,32,34,73.5
208,34,32,73.5
209,34,32,73.5
210,32,32,73.5
211,32,32,73.5
212,32,32,73.5
213,36,36,73.5
214,36,36,73.5
215,36,36,73.5
216,36,36,73.5
217,38,40,73.5
218,36,36,72.0
219,38,36,72.0
220,36,46,72.0
221,34,36,72.0
222,36,34,72.0
223,34,34,72.0
224,36,34,72.0
225,34,44,72.0
226,38,40,72.0
227,40,36,72.0
228,36,40,72.0
229,42,40,72.0
230,34,42,72.0
231,36,34,72.0
232,36,34,72.0
233,34,34,72.0
234,42,34,72.0
235,38,40,72.0
236,48,50,72.0
237,40,52,72.0
238,52,54,72.0
239,50,58,72.0
240,50,50,72.0
241,50,52,72.0
242,50,52,72.0
243,58,54,72.0
244,46,56,72.0
245,40,50,72.0
246,40,48,72.0
247,40,52,72.0
248,38,46,72.0
249,48,44,72.0
250,46,44,72.0
251,44,46,70.5
252,44,44,70.5
253,44,48,70.5
254,48,58,70.5
255,60,48,72.0
256,50,54,72.0
257,48,46,72.0
258,46,42,72.0
259,44,52,70.5
260,46,46,70.5
261,60,50,72.0
262,48,68,72.0
263,58,50,72.0
264,50,54,72.0
265,50,54,72.0
266,48,50,72.0
267,52,44,72.0
268,50,46,72.0
269,48,46,72.0
270,42,60,72.0
271,44,50,72.0
272,38,50,72.0
273,38,36,70.5
274,38,42,70.5
275,38,38,70.5
276,38,38,70.5
277,38,44,70.5
278,38,36,70.5
279,36,36,70.5
280,42,50,70.5
281,42,42,70.5
282,52,40,70.5
283,40,50,70.5
284,44,44,70.5
285,46,44,70.5
286,42,50,70.5
287,60,42,70.5
288,42,62,70.5
289,42,50,70.5
290,44,52,70.5
291,38,50,70.5
292,38,44,70.5
293,50,50,70.5
294,44,50,70.5
295,50,42,70.5
296,44,48,70.5
297,38,42,70.5
298,48,38,70.5
299,44,40,70.5
300,40,40,70.5
301,40,44,70.5
302,40,40,70.5
303,48,40,70.5
304,40,42,70.5
305,36,42,70.5
306,40,48,70.5
307,38,56,70.5
308,38,42,70.5
309,44,38,70.5
310,44,42,70.5
311,46,38,70.5
312,46,34,70.5
313,38,38,70.5
314,36,38,70.5
315,36,36,70.5
316,36,36,70.5
317,36,36,70.5
318,36,36,70.5
319,36,36,70.5
320,36,36,70.5
321,36,36,69.0
322,34,38,69.0
323,34,34,69.0
324,34,36,69.0
325,42,34,69.0
326,34,38,69.0
327,38,36,69.0
328,32,38,69.0
329,32,34,69.0
330,36,32,69.0
331,30,32,69.0
332,30,30,69.0
333,30,30,69.0
334,34,30,69.0
335,30,30,69.0
336,34,30,69.0
337,38,40,69.0
338,34,32,69.0
339,36,28,69.0
340,28,36,69.0
341,28,30,69.0
342,28,38,69.0
343,26,30,69.0
344,28,34,69.0
345,28,28,67.5
346,38,28,67.5
347,30,30,67.5
348,34,30,67.5
349,32,30,67.5
350,36,28,67.5
351,28,34,67.5
352,28,34,67.5
353,28,34,67.5
354,24,28,67.5
355,24,30,67.5
356,24,24,67.5
357,28,26,67.5
358,24,26,67.5
359,28,24,67.5
360,26,24,67.5
361,30,24,67.5
362,24,24,67.5
363,24,30,67.5
364,24,30,67.5
365,26,24,66.0
366,30,28,66.0
367,26,36,66.0
368,26,26,66.0
369,26,26,66.0
370,26,28,66.0
371,24,26,66.0
372,24,22,66.0
373,22,26,66.0
374,28,22,66.0
375,22,22,66.0
376,22,22,66.0
377,22,22,66.0
378,22,28,66.0
379,22,22,66.0
380,26,22,66.0
381,22,22,66.0
382,22,22,66.0
383,22,28,66.0
384,24,22,64.5
385,28,22,64.5
386,26,22,64.5
387,22,22,64.5
388,28,22,64.5
389,22,24,64.5
390,22,22,64.5
391,22,28,64.5
392,22,22,64.5
393,24,34,64.5
394,28,30,64.5
395,22,26,64.5
396,22,22,64.5
397,22,22,64.5
398,26,26,64.5
399,34,26,64.5
400,26,28,64.5
401,24,28,64.5
402,24,24,64.5
403,28,24,64.5
404,30,24,64.5
405,24,28,63.0
406,26,32,63.0
407,32,28,63.0
408,28,26,63.0
409,26,26,63.0
410,26,34,63.0
411,30,28,63.0
412,36,32,63.0
413,26,32,63.0
414,22,28,63.0
415,22,30,63.0
416,22,22,63.0
417,22,22,63.0
418,32,22,63.0
419,22,28,63.0
420,22,22,63.0
421,22,22,63.0
422,22,22,63.0
423,22,22,63.0
424,22,22,63.0
425,22,22,63.0
426,22,22,63.0
427,22,28,63.0
428,22,34,61.5
429,28,22,61.5
430,22,22,61.5
431,28,28,61.5
432,30,28,61.5
433,28,28,61.5
434,26,32,61.5
435,26,24,61.5
436,24,32,61.5
437,30,24,61.5
438,24,24,61.5
439,28,24,61.5
440,30,24,61.5
441,24,34,61.5
442,24,26,61.5
443,24,30,61.5
444,24,24,61.5
445,24,26,61.5
446,24,24,61.5
447,30,30,61.5
448,30,28,61.5
449,28,28,61.5
450,32,38,61.5
451,40,30,61.5
452,30,28,61.5
453,28,28,61.5
454,30,28,61.5
455,28,28,61.5
456,42,28,61.5
457,28,28,61.5
458,24,36,61.5
459,30,24,61.5
460,24,24,61.5
461,32,24,60.0
462,24,24,60.0
463,24,24,60.0
464,24,24,60.0
465,24,34,60.0
466,24,36,60.0
467,24,24,60.0
468,24,24,60.0
469,36,24,60.0
470,24,24,60.0
471,24,24,60.0
472,24,24,60.0
473,28,30,60.0
474,24,28,60.0
475,24,24,60.0
476,32,28,60.0
477,24,28,60.0
478,24,30,60.0
479,30,36,60.0
480,30,30,60.0
481,30,30,60.0
482,30,30,60.0
483,30,30,60.0
484,30,30,60.0
485,30,32,60.0
486,28,30,60.0
487,28,28,60.0
488,34,28,60.0
489,28,34,60.0
490,28,28,60.0
491,36,28,60.0
492,30,30,60.0
493,32,24,60.0
494,24,24,60.0
495,24,24,60.0
496,32,24,60.0
497,30,26,60.0
498,26,20,60.0
499,20,20,58.5
500,20,20,58.5
501,20,26,58.5
502,20,20,58.5
503,20,20,58.5
504,20,20,58.5
505,20,20,58.5
506,20,20,58.5
507,26,20,58.5
508,20,20,58.5
509,20,20,58.5
510,20,20,58.5
511,20,22,58.5
512,26,22,58.5
513,24,24,58.5
514,24,26,58.5
515,30,24,58.5
516,24,24,58.5
517,28,30,58.5
518,28,38,58.5
519,28,32,58.5
520,26,28,58.5
521,36,26,58.5
522,26,26,58.5
523,26,26,58.5
524,24,30,58.5
525,30,34,58.5
526,24,30,58.5
527,24,24,58.5
528,24,24,58.5
529,24,30,58.5
530,24,26,58.5
531,28,24,58.5
532,24,24,57.0
533,28,32,57.0
534,28,28,57.0
535,28,30,57.0
536,28,34,57.0
537,28,40,57.0
538,38,24,57.0
539,24,24,57.0
540,22,30,57.0
541,24,22,57.0
542,22,22,57.0
543,22,26,57.0
544,26,22,57.0
545,24,22,57.0
546,22,22,57.0
547,22,22,57.0
548,24,22,57.0
549,24,22,57.0
550,22,22,57.0
551,24,38,57.0
552,30,30,57.0
553,30,28,57.0
554,28,28,57.0
555,34,28,57.0
556,30,28,57.0
557,28,28,57.0
558,26,28,57.0
559,26,30,57.0
560,26,28,57.0
561,34,26,57.0
562,24,22,57.0
563,22,20,57.0
564,26,20,57.0
565,20,20,57.0
566,20,22,57.0
567,20,22,57.0
568,18,20,57.0
569,18,18,57.0
570,18,18,57.0
571,18,24,57.0
572,18,24,55.5
573,18,22,55.5
574,20,30,55.5
575,20,26,55.5
576,24,24,55.5
577,20,24,55.5
578,20,20,55.5
579,26,20,55.5
580,20,26,55.5
581,20,24,55.5
582,28,22,55.5
583,20,28,55.5
584,20,20,55.5
585,20,24,55.5
586,18,34,55.5
587,18,26,55.5
588,18,18,55.5
589,18,18,55.5
590,18,18,55.5
591,22,24,55.5
592,26,22,55.5
593,22,22,55.5
594,22,26,55.5
595,22,20,55.5
596,18,20,55.5
597,20,20,55.5
598,28,32,55.5
599,28,28,55.5
600,28,34,55.5
601,30,34,55.5
602,24,26,55.5
603,26,32,55.5
604,24,26,55.5
605,30,24,55.5
606,24,26,55.5
607,24,24,55.5
608,24,24,55.5
609,24,30,55.5
610,22,24,55.5
611,22,22,55.5
612,22,28,54.0
613,22,22,54.0
614,28,22,54.0
615,22,22,54.0
616,22,36,54.0
617,28,46,54.0
618,22,28,54.0
619,22,28,54.0
620,22,22,54.0
621,28,22,54.0
622,22,24,54.0
623,22,22,54.0
624,26,28,54.0
625,38,26,54.0
626,26,36,54.0
627,26,24,54.0
628,34,24,54.0
629,28,24,54.0
630,22,24,54.0
631,28,22,54.0
632,22,22,54.0
633,22,22,54.0
634,22,22,54.0
635,22,26,54.0
636,22,22,54.0
637,30,22,54.0
638,22,22,54.0
639,22,22,54.0
640,28,22,54.0
641,26,22,54.0
642,22,26,54.0
643,28,22,54.0
644,22,22,54.0
645,22,22,54.0
646,22,22,54.0
647,22,22,54.0
648,34,22,54.0
649,22,28,54.0
650,22,22,54.0
651,22,28,54.0
652,22,22,54.0
653,30,22,54.0
654,22,24,54.0
655,30,22,54.0
656,22,22,54.0
657,22,22,54.0
658,22,22,54.0
659,22,22,54.0
660,22,22,54.0
661,22,22,54.0
662,22,22,54.0
663,22,22,54.0
664,28,26,52.5
665,22,26,52.5
666,26,22,52.5
667,22,22,52.5
668,32,28,52.5
669,28,30,52.5
670,28,28,52.5
671,26,28,52.5
672,30,26,52.5
673,32,32,52.5
674,32,32,52.5
675,22,32,52.5
676,22,22,52.5
677,22,22,52.5
678,28,22,52.5
679,22,22,52.5
680,22,22,52.5
681,22,22,52.5
682,22,28,52.5
683,22,22,52.5
684,22,22,52.5
685,22,22,52.5
686,22,22,52.5
687,28,28,52.5
688,28,28,52.5
689,40,34,52.5
690,38,38,52.5
691,44,36,52.5
692,36,44,52.5
693,36,46,52.5
694,36,40,52.5
695,34,36,52.5
696,44,34,52.5
697,28,34,52.5
698,28,28,52.5
699,24,34,52.5
700,24,28,52.5
701,24,34,52.5
702,30,24,52.5
703,24,28,52.5
704,28,26,52.5
705,26,30,52.5
706,24,26,52.5
707,24,26,52.5
708,24,24,52.5
709,32,32,52.5
710,28,28,52.5
711,26,30,52.5
712,26,32,52.5
713,24,24,52.5
714,24,22,52.5
715,22,22,52.5
716,24,22,52.5
717,22,22,52.5
718,22,22,52.5
719,22,22,52.5
720,22,30,52.5
721,22,22,52.5
722,20,32,52.5
723,20,22,52.5
724,20,20,52.5
725,20,26,52.5
726,20,22,52.5
727,20,20,52.5
728,28,22,52.5
729,22,22,52.5
730,28,32,52.5
731,26,20,52.5
732,26,20,52.5
733,20,20,52.5
734,28,20,52.5
735,20,20,52.5
736,22,22,52.5
737,22,20,52.5
738,20,20,51.0
739,22,20,51.0
740,20,20,51.0
741,22,24,51.0
742,22,22,51.0
743,22,28,51.0
744,22,22,51.0
745,22,22,51.0
746,24,28,51.0
747,20,26,51.0
748,24,20,51.0
749,26,24,51.0
750,24,30,51.0
751,18,24,51.0
752,20,18,51.0
753,22,18,51.0
754,18,20,51.0
755,18,18,51.0
756,18,18,51.0
757,18,20,51.0
758,26,18,51.0
759,18,18,51.0
760,18,18,51.0
761,22,18,51.0
762,18,26,51.0
763,18,20,51.0
764,18,18,51.0
765,18,18,51.0
766,18,24,51.0
767,18,18,51.0
768,18,18,51.0
769,18,18,51.0
770,18,18,51.0
771,18,18,51.0
772,24,20,51.0
773,26,20,51.0
774,20,28,51.0
775,20,20,51.0
776,20,20,51.0
777,20,20,51.0
778,20,20,51.0
779,28,28,51.0
780,20,22,51.0
781,28,22,51.0
782,22,20,51.0
783,22,20,51.0
784,20,24,51.0
785,20,26,51.0
786,20,20,51.0
787,22,20,51.0
788,30,32,51.0
789,30,30,51.0
790,28,30,51.0
791,28,34,51.0
792,26,30,51.0
793,30,28,51.0
794,26,28,51.0
795,28,26,51.0
796,24,28,51.0
797,24,26,51.0
798,24,24,51.0
799,32,24,51.0
800,24,24,49.5
801,26,24,49.5
802,24,24,49.5
803,28,32,49.5
804,28,38,49.5
805,28,26,49.5
806,22,28,49.5
807,22,24,49.5
808,28,22,49.5
809,22,24,49.5
810,28,22,49.5
811,22,26,49.5
812,22,22,49.5
813,20,24,49.5
814,16,22,49.5
815,16,18,49.5
816,16,16,49.5
817,16,22,49.5
818,16,16,49.5
819,16,22,49.5
820,16,16,49.5
821,16,22,49.5
822,16,30,49.5
823,16,20,49.5
824,22,16,49.5
825,16,16,49.5
826,16,22,49.5
827,16,22,49.5
828,16,22,49.5
829,26,22,49.5
830,16,22,49.5
831,16,20,49.5
832,18,16,49.5
833,16,16,49.5
834,16,16,49.5
835,16,16,49.5
836,16,16,49.5
837,16,16,49.5
838,16,16,49.5
839,22,16,49.5
840,16,16,49.5
841,16,16,49.5
842,16,16,49.5
843,16,16,49.5
844,16,16,49.5
845,16,16,49.5
846,16,16,49.5
847,16,22,49.5
848,16,16,49.5
849,16,16,49.5
850,16,16,49.5
851,16,16,49.5
852,22,16,49.5
853,22,16,49.5
854,16,16,49.5
855,16,16,49.5
856,38,16,49.5
857,16,16,48.0
858,16,22,48.0
859,16,16,48.0
860,22,16,48.0
861,16,16,48.0
862,16,16,48.0
863,16,16,48.0
864,16,16,48.0
865,22,16,48.0
866,16,22,48.0
867,16,16,48.0
868,22,16,48.0
869,16,16,48.0
870,16,16,48.0
871,16,16,48.0
872,20,16,48.0
873,16,22,48.0
874,16,16,48.0
875,16,16,48.0
876,16,16,48.0
877,16,16,48.0
878,16,16,48.0
879,16,16,48.0
880,20,16,48.0
881,16,16,48.0
882,16,32,48.0
883,16,22,48.0
884,16,16,48.0
885,16,16,48.0
886,16,16,48.0
887,16,16,48.0
888,16,16,48.0
889,22,16,48.0
890,24,22,48.0
891,22,22,48.0
892,22,24,48.0
893,22,22,48.0
894,22,22,48.0
895,22,22,48.0
896,22,22,48.0
897,22,22,48.0
898,24,28,48.0
899,24,24,48.0
900,24,22,48.0
901,24,22,48.0
902,22,24,48.0
903,22,22,48.0
904,16,22,48.0
905,16,16,48.0
906,16,16,48.0
907,16,16,48.0
908,16,16,48.0
909,16,16,48.0
910,16,16,48.0
911,16,16,48.0
912,16,16,48.0
913,16,16,48.0
914,16,16,48.0
915,16,16,48.0
916,16,16,48.0
917,16,16,48.0
918,16,16,48.0
919,16,16,46.5
920,16,16,46.5
921,16,22,46.5
922,22,22,46.5
923,16,22,46.5
924,16,16,46.5
925,16,22,46.5
926,24,22,46.5
927,28,22,46.5
928,22,22,46.5
929,34,22,46.5
930,16,16,46.5
931,20,16,46.5
932,22,16,46.5
933,16,26,46.5
934,22,20,46.5
935,20,20,46.5
936,20,26,46.5
937,20,16,46.5
938,16,26,46.5
939,22,20,46.5
940,20,20,46.5
941,20,20,46.5
942,20,20,46.5
943,32,20,46.5
944,20,36,46.5
945,20,20,46.5
946,20,20,46.5
947,16,20,46.5
948,16,22,46.5
949,16,22,46.5
950,22,22,46.5
951,22,22,46.5
952,22,22,46.5
953,22,16,46.5
954,16,22,46.5
955,16,16,46.5
956,16,16,46.5
957,16,16,46.5
958,16,16,46.5
959,22,16,46.5
960,16,16,46.5
961,22,16,46.5
962,20,16,46.5
963,16,22,46.5
964,22,16,46.5
965,16,22,46.5
966,16,16,46.5
967,16,16,46.5
968,16,16,46.5
969,22,16,46.5
970,20,22,46.5
971,16,20,46.5
972,16,20,46.5
973,16,16,46.5
974,16,16,46.5
975,16,16,46.5
976,28,16,46.5
977,16,22,46.5
978,22,16,46.5
979,16,16,46.5
980,16,20,46.5
981,18,16,46.5
982,16,16,46.5
983,22,16,46.5
984,16,16,46.5
985,22,16,46.5
986,16,16,46.5
987,16,16,46.5
988,16,16,46.5
989,16,22,46.5
990,16,16,46.5
991,20,26,46.5
992,32,22,46.5
993,16,22,46.5
994,16,16,46.5
995,16,16,45.0
996,16,16,45.0
997,28,16,45.0
998,16,22,45.0
999,16,16,45.0
1000,16,16,45.0
1001,16,16,45.0
1002,16,22,45.0
1003,16,16,45.0
1004,16,16,45.0
1005,16,16,45.0
1006,28,28,45.0
1007,22,28,45.0
1008,28,22,45.0
1009,22,22,45.0
1010,24,28,45.0
1011,22,24,45.0
1012,22,16,45.0
1013,16,16,45.0
1014,16,20,45.0
1015,16,16,45.0
1016,16,16,45.0
1017,22,16,45.0
1018,16,16,45.0
1019,16,16,45.0
1020,16,16,45.0
1021,16,16,45.0
1022,24,22,45.0
1023,16,22,45.0
1024,22,20,45.0
1025,30,18,45.0
1026,20,30,45.0
1027,20,20,45.0
1028,20,22,45.0
1029,16,24,45.0
1030,16,26,45.0
1031,16,16,45.0
1032,16,16,45.0
1033,16,16,45.0
1034,16,16,45.0
1035,16,16,45.0
1036,16,28,45.0
1037,16,16,45.0
1038,22,16,45.0
1039,16,16,45.0
1040,16,16,45.0
1041,16,16,45.0
1042,16,16,45.0
1043,22,16,45.0
1044,16,16,45.0
1045,16,16,45.0
1046,16,22,45.0
1047,16,16,45.0
1048,22,22,45.0
1049,32,22,45.0
1050,22,24,45.0
1051,28,34,45.0
1052,26,28,45.0
1053,26,26,45.0
1054,30,22,45.0
1055,20,26,45.0
1056,20,26,45.0
1057,26,20,45.0
1058,20,26,45.0
1059,20,20,45.0
1060,20,26,45.0
1061,20,20,45.0
1062,26,20,45.0
1063,20,20,45.0
1064,20,20,45.0
1065,20,20,45.0
1066,20,20,45.0
1067,20,20,45.0
1068,22,20,45.0
1069,20,20,45.0
1070,20,26,45.0
1071,20,24,45.0
1072,20,20,45.0
1073,20,20,45.0
1074,20,20,45.0
1075,20,20,45.0
1076,20,24,45.0
1077,20,20,45.0
1078,22,20,45.0
1079,20,20,45.0
1080,20,24,45.0
1081,20,20,45.0
1082,20,20,45.0
1083,20,20,45.0
1084,22,28,45.0
1085,22,26,45.0
1086,22,28,45.0
1087,22,22,45.0
1088,28,22,45.0
1089,26,26,45.0
1090,30,30,45.0
1091,28,30,45.0
1092,22,28,45.0
1093,28,30,45.0
1094,28,34,45.0
1095,26,28,45.0
1096,26,26,45.0
1097,26,26,45.0
1098,26,24,45.0
1099,24,24,45.0
1100,30,30,45.0
1101,30,32,45.0
1102,26,34,45.0
1103,26,28,45.0
1104,26,30,45.0
1105,42,26,45.0
1106,26,30,45.0
1107,26,30,45.0
1108,26,32,45.0
1109,30,26,45.0
1110,28,26,45.0
1111,34,26,45.0
1112,32,26,45.0
1113,36,30,45.0
1114,30,30,45.0
1115,30,28,45.0
1116,30,36,45.0
1117,32,34,45.0
1118,28,32,45.0
1119,30,28,45.0
1120,30,28,45.0
1121,28,32,45.0
1122,28,28,45.0
1123,26,28,45.0
1124,26,32,45.0
1125,28,26,45.0
1126,30,30,45.0
1127,30,30,45.0
1128,30,30,45.0
1129,36,28,45.0
1130,28,32,45.0
1131,32,28,45.0
1132,28,30,45.0
1133,28,28,45.0
1134,26,28,43.5
1135,26,30,43.5
1136,26,34,43.5
1137,28,34,43.5
1138,28,38,43.5
1139,30,32,43.5
1140,34,30,43.5
1141,34,30,43.5
1142,28,30,43.5
1143,30,32,43.5
1144,30,34,43.5
1145,30,32,43.5
1146,28,34,43.5
1147,26,28,43.5
1148,26,26,43.5
1149,26,36,43.5
1150,26,28,43.5
1151,26,26,43.5
1152,26,32,43.5
1153,26,30,43.5
1154,30,28,43.5
1155,28,32,43.5
1156,26,30,43.5
1157,28,26,43.5
1158,30,26,43.5
1159,26,32,43.5
1160,26,28,43.5
1161,30,26,43.5
1162,34,30,43.5
1163,30,44,43.5
1164,34,38,43.5
1165,28,40,43.5
1166,36,44,43.5
1167,34,46,43.5
1168,34,42,43.5
1169,32,36,43.5
1170,38,34,43.5
1171,38,46,43.5
1172,36,62,43.5
1173,36,44,43.5
1174,40,36,45.0
1175,34,36,45.0
1176,34,34,45.0
1177,34,36,45.0
1178,48,38,45.0
1179,34,38,45.0
1180,36,34,45.0
1181,38,36,45.0
1182,34,40,45.0
1183,32,34,45.0
1184,30,40,45.0
1185,40,38,45.0
1186,36,46,45.0
1187,40,42,45.0
1188,40,42,45.0
1189,40,42,45.0
1190,40,38,45.0
1191,38,34,45.0
1192,34,46,45.0
1193,40,34,45.0
1194,34,38,45.0
1195,32,34,45.0
1196,40,34,45.0
1197,40,32,45.0
1198,32,36,45.0
1199,34,40,45.0
1200,34,34,45.0
1201,32,34,45.0
1202,30,38,45.0
1203,32,30,45.0
1204,30,30,45.0
1205,28,32,45.0
1206,38,28,45.0
1207,32,30,45.0
1208,30,30,45.0
1209,28,28,45.0
1210,40,28,45.0
1211,28,42,45.0
1212,26,30,45.0
1213,32,28,45.0
1214,26,28,45.0
1215,28,26,45.0
1216,26,30,45.0
1217,26,28,45.0
1218,32,26,45.0
1219,26,26,45.0
1220,32,26,45.0
1221,30,28,45.0
1222,28,28,45.0
1223,34,28,45.0
1224,34,30,45.0
1225,34,34,45.0
1226,30,36,45.0
1227,30,36,45.0
1228,30,28,45.0
1229,28,26,45.0
1230,26,32,45.0
1231,26,30,45.0
1232,26,28,45.0
1233,26,28,45.0
1234,36,26,45.0
1235,26,28,45.0
1236,26,28,45.0
1237,26,26,45.0
1238,26,26,45.0
1239,32,32,45.0
1240,36,44,45.0
1241,44,40,45.0
1242,44,40,45.0
1243,38,52,45.0
1244,38,42,45.0
1245,48,36,45.0
1246,34,42,45.0
1247,34,36,45.0
1248,54,34,45.0
1249,38,46,45.0
1250,40,38,45.0
1251,30,42,45.0
1252,26,30,45.0
1253,30,28,45.0
1254,36,28,45.0
1255,28,38,45.0
1256,28,42,45.0
1257,28,34,45.0
1258,36,32,45.0
1259,32,34,45.0
1260,30,32,45.0
1261,30,40,45.0
1262,34,30,45.0
1263,36,28,45.0
1264,28,34,45.0
1265,28,36,45.0
1266,26,28,45.0
1267,26,26,45.0
1268,30,36,45.0
1269,26,36,45.0
1270,26,38,45.0
1271,26,28,45.0
1272,34,28,45.0
1273,28,28,45.0
1274,24,28,45.0
1275,24,32,45.0
1276,30,38,45.0
1277,24,36,45.0
1278,28,36,45.0
1279,30,24,45.0
1280,26,24,45.0
1281,32,32,45.0
1282,28,30,45.0
1283,32,26,45.0
1284,28,26,45.0
1285,26,28,45.0
1286,38,24,45.0
1287,24,30,45.0
1288,24,24,45.0
1289,22,22,45.0
1290,22,22,45.0
1291,22,32,45.0
1292,22,28,45.0
1293,28,24,45.0
1294,24,28,45.0
1295,22,28,45.0
1296,22,34,45.0
1297,38,24,45.0
1298,30,34,45.0
1299,22,34,45.0
1300,22,24,45.0
1301,22,28,45.0
1302,22,24,45.0
1303,22,22,45.0
1304,30,22,45.0
1305,20,28,45.0
1306,26,30,45.0
1307,24,28,45.0
1308,24,26,45.0
1309,30,20,45.0
1310,30,24,45.0
1311,22,26,45.0
1312,20,26,45.0
1313,20,20,45.0
1314,20,20,45.0
1315,20,20,45.0
1316,20,20,45.0
1317,20,20,45.0
1318,30,20,45.0
1319,24,20,45.0
1320,22,22,45.0
1321,26,22,45.0
1322,22,22,45.0
1323,30,22,45.0
1324,24,26,45.0
1325,24,24,45.0
1326,20,24,45.0
1327,20,20,43.5
1328,20,22,43.5
1329,30,26,43.5
1330,28,32,43.5
1331,28,34,43.5
1332,26,28,43.5
1333,26,30,43.5
1334,32,28,43.5
1335,32,26,43.5
1336,28,28,43.5
1337,26,28,43.5
1338,24,30,43.5
1339,30,24,43.5
1340,26,24,43.5
1341,24,24,43.5
1342,20,24,43.5
1343,20,20,43.5
1344,20,30,43.5
1345,26,24,43.5
1346,20,28,43.5
1347,20,22,43.5
1348,26,22,43.5
1349,38,26,43.5
1350,26,30,43.5
1351,28,26,43.5
1352,22,26,43.5
1353,32,22,43.5
1354,22,26,43.5
1355,22,26,43.5
1356,22,20,43.5
1357,24,20,43.5
1358,20,20,43.5
