cycle,p1Fitness,p2Fitness,averageTotalFitness
235,28,30,55.5
236,30,30,55.5
237,28,30,55.5
238,28,30,55.5
239,34,34,55.5
240,34,34,55.5
241,34,34,55.5
242,34,34,55.5
243,34,34,55.5
244,36,36,55.5
245,38,32,55.5
246,30,34,55.5
247,28,30,54.0
248,28,30,54.0
249,26,28,54.0
250,26,32,54.0
251,26,26,54.0
252,28,26,54.0
253,26,34,54.0
254,26,30,54.0
255,28,32,54.0
256,28,30,54.0
257,28,28,54.0
258,28,28,54.0
259,28,28,54.0
260,32,28,54.0
261,24,28,54.0
262,24,28,54.0
263,30,28,54.0
264,28,30,54.0
265,28,28,54.0
266,28,28,54.0
267,32,28,54.0
268,28,28,54.0
269,28,32,54.0
270,34,40,54.0
271,34,26,54.0
272,26,26,54.0
273,30,26,54.0
274,26,34,54.0
275,28,36,54.0
276,28,28,54.0
277,28,28,54.0
278,34,28,54.0
279,28,40,52.5
280,26,34,52.5
281,26,26,52.5
282,26,26,52.5
283,26,26,52.5
284,28,30,52.5
285,30,28,52.5
286,28,28,52.5
287,34,28,52.5
288,28,26,52.5
289,26,26,52.5
290,26,26,52.5
291,26,26,52.5
292,26,30,52.5
293,34,28,52.5
294,28,28,52.5
295,36,28,52.5
296,34,28,52.5
297,26,28,52.5
298,26,26,52.5
299,26,26,52.5
300,28,26,52.5
301,24,26,52.5
302,24,24,52.5
303,24,24,52.5
304,26,24,52.5
305,26,24,52.5
306,24,26,52.5
307,26,24,52.5
308,24,30,52.5
309,24,24,52.5
310,24,24,52.5
311,24,24,52.5
312,26,24,52.5
313,24,24,52.5
314,24,24,51.0
315,24,24,51.0
316,28,24,51.0
317,24,24,51.0
318,24,24,51.0
319,26,24,51.0
320,24,24,51.0
321,24,24,51.0
322,30,24,51.0
323,24,24,51.0
324,24,24,51.0
325,30,28,51.0
326,24,28,51.0
327,24,36,51.0
328,30,26,51.0
329,26,24,51.0
330,24,24,51.0
331,30,28,51.0
332,28,32,51.0
333,28,28,51.0
334,28,28,51.0
335,26,28,51.0
336,26,26,51.0
337,26,26,51.0
338,26,26,51.0
339,24,24,51.0
340,24,24,51.0
341,24,32,51.0
342,24,24,51.0
343,26,26,51.0
344,26,26,51.0
345,34,30,51.0
346,24,42,51.0
347,24,24,51.0
348,24,30,51.0
349,32,24,51.0
350,24,26,51.0
351,24,24,51.0
352,24,26,49.5
353,24,26,49.5
354,24,26,49.5
355,24,36,49.5
356,24,28,49.5
357,24,24,49.5
358,24,26,49.5
359,32,26,49.5
360,26,28,49.5
361,26,28,49.5
362,26,34,49.5
363,26,26,49.5
364,26,26,49.5
365,26,26,49.5
366,32,30,49.5
367,26,26,49.5
368,24,26,49.5
369,32,24,49.5
370,26,30,49.5
371,34,24,49.5
372,24,26,49.5
373,24,24,49.5
374,24,32,49.5
375,24,28,49.5
376,24,24,49.5
377,24,26,49.5
378,28,24,49.5
379,24,24,49.5
380,24,26,49.5
381,24,24,49.5
382,24,30,49.5
383,24,24,49.5
384,24,24,49.5
385,24,24,49.5
386,24,24,49.5
387,26,24,49.5
388,24,26,49.5
389,24,24,49.5
390,24,24,49.5
391,26,24,49.5
392,24,24,49.5
393,24,30,49.5
394,24,24,49.5
395,24,24,49.5
396,26,26,49.5
397,24,24,49.5
398,24,24,48.0
399,34,30,48.0
400,28,30,48.0
401,28,28,48.0
402,28,30,48.0
403,32,28,48.0
404,30,32,48.0
405,28,28,48.0
406,34,32,48.0
407,30,40,48.0
408,30,34,48.0
409,28,28,48.0
410,30,30,48.0
411,28,30,48.0
412,34,30,48.0
413,38,38,48.0
414,38,38,48.0
415,36,38,48.0
416,38,42,48.0
417,38,42,48.0
418,38,38,48.0
419,44,38,48.0
420,36,38,48.0
421,36,36,49.5
422,38,36,49.5
423,32,38,49.5
424,32,32,49.5
425,32,40,49.5
426,32,32,49.5
427,32,32,49.5
428,38,42,49.5
429,38,34,49.5
430,34,36,49.5
431,34,44,49.5
432,42,38,49.5
433,34,44,49.5
434,38,34,49.5
435,34,32,49.5
436,32,32,49.5
437,40,38,49.5
438,40,32,49.5
439,38,44,49.5
440,40,38,49.5
441,38,38,49.5
442,34,38,49.5
443,34,36,49.5
444,34,42,49.5
445,34,44,49.5
446,34,38,49.5
447,40,40,49.5
448,38,34,49.5
449,34,42,49.5
450,32,34,49.5
451,40,44,49.5
452,38,40,49.5
453,42,44,49.5
454,40,44,49.5
455,38,38,49.5
456,36,38,49.5
457,36,36,49.5
458,40,38,49.5
459,36,44,49.5
460,36,36,49.5
461,34,36,49.5
462,38,38,49.5
463,38,38,49.5
464,38,40,49.5
465,34,40,49.5
466,42,34,49.5
467,32,36,49.5
468,34,38,49.5
469,30,32,49.5
470,34,30,49.5
471,34,30,49.5
472,30,30,49.5
473,30,30,49.5
474,30,30,49.5
475,42,30,49.5
476,32,36,49.5
477,36,34,49.5
478,34,34,49.5
479,34,34,49.5
480,34,34,49.5
481,32,36,49.5
482,32,38,49.5
483,42,32,49.5
484,32,34,49.5
485,34,34,49.5
486,32,38,49.5
487,40,38,49.5
488,42,42,49.5
489,38,38,49.5
490,36,42,49.5
491,38,36,49.5
492,36,36,49.5
493,36,36,49.5
494,34,36,49.5
495,32,34,49.5
496,32,50,49.5
497,32,32,49.5
498,38,32,49.5
499,34,42,49.5
500,34,34,49.5
501,34,34,49.5
502,34,34,49.5
503,34,36,49.5
504,32,34,49.5
505,40,32,49.5
506,32,32,49.5
507,32,38,49.5
508,36,32,49.5
509,32,32,49.5
510,32,32,49.5
511,32,32,49.5
512,32,34,49.5
513,38,36,49.5
514,34,36,49.5
515,34,34,49.5
516,34,36,49.5
517,34,38,49.5
518,34,36,49.5
519,36,34,49.5
520,34,34,49.5
521,36,34,49.5
522,34,38,49.5
523,34,34,49.5
524,36,34,49.5
525,32,40,49.5
526,32,32,49.5
527,32,34,49.5
528,36,32,49.5
529,32,40,49.5
530,34,36,49.5
531,44,34,49.5
532,34,34,49.5
533,38,34,49.5
534,34,34,49.5
535,34,40,49.5
536,32,38,49.5
537,38,40,49.5
538,38,38,49.5
539,38,52,49.5
540,58,42,49.5
541,46,46,49.5
542,44,44,49.5
543,44,44,49.5
544,42,44,49.5
545,40,42,49.5
546,42,42,49.5
547,36,40,49.5
548,36,38,49.5
549,36,36,49.5
550,36,36,49.5
551,34,30,49.5
552,28,30,49.5
553,28,32,49.5
554,34,32,49.5
555,30,32,49.5
556,28,32,49.5
557,28,30,49.5
558,34,40,49.5
559,48,36,49.5
560,36,46,49.5
561,40,38,49.5
562,42,38,49.5
563,36,36,49.5
564,36,36,49.5
565,32,40,49.5
566,36,36,49.5
567,32,40,49.5
568,32,40,49.5
569,32,40,49.5
570,36,34,49.5
571,34,46,49.5
572,38,34,49.5
573,32,34,49.5
574,34,32,49.5
575,32,32,49.5
576,36,46,49.5
577,40,36,49.5
578,34,38,49.5
579,34,36,49.5
580,34,34,49.5
581,34,40,49.5
582,34,48,49.5
583,40,40,49.5
584,44,32,49.5
585,30,32,49.5
586,30,30,49.5
587,28,34,49.5
588,34,32,49.5
589,32,38,49.5
590,32,34,49.5
591,28,38,49.5
592,28,32,49.5
593,28,28,49.5
594,28,28,49.5
595,28,26,49.5
596,20,26,49.5
597,24,18,49.5
598,28,18,49.5
599,18,22,49.5
600,18,18,49.5
601,18,18,49.5
602,18,18,49.5
603,18,28,49.5
604,20,18,49.5
605,22,18,49.5
606,26,24,49.5
607,20,30,49.5
608,20,20,49.5
609,20,22,49.5
610,20,20,49.5
611,16,24,49.5
612,16,16,49.5
613,20,16,49.5
614,16,16,49.5
615,22,16,49.5
616,16,22,49.5
617,22,22,49.5
618,22,16,49.5
619,16,16,49.5
620,16,22,49.5
621,16,16,49.5
622,16,16,49.5
623,16,16,49.5
624,16,16,48.0
625,16,16,48.0
626,16,20,48.0
627,16,16,48.0
628,16,16,48.0
629,16,16,48.0
630,16,16,48.0
631,16,16,48.0
632,16,22,48.0
633,22,16,48.0
634,16,24,48.0
635,16,20,48.0
636,16,22,48.0
637,16,16,48.0
638,16,16,48.0
639,16,16,48.0
640,16,16,48.0
641,16,16,48.0
642,16,16,48.0
643,16,16,48.0
644,16,16,48.0
645,16,22,48.0
646,16,24,48.0
647,16,22,48.0
648,16,16,48.0
649,16,16,48.0
650,16,22,48.0
651,16,20,48.0
652,22,22,48.0
653,16,22,48.0
654,16,16,48.0
655,16,16,48.0
656,16,28,48.0
657,16,22,48.0
658,16,16,48.0
659,16,16,48.0
660,16,16,48.0
661,16,22,48.0
662,16,16,48.0
663,16,22,46.5
664,16,16,46.5
665,22,16,46.5
666,16,16,46.5
667,18,16,46.5
668,16,16,46.5
669,16,16,46.5
670,16,16,46.5
671,16,16,46.5
672,16,16,46.5
673,16,22,46.5
674,16,16,46.5
675,16,16,46.5
676,16,16,46.5
677,16,16,46.5
678,16,16,46.5
679,16,16,46.5
680,16,16,46.5
681,16,16,46.5
682,16,22,46.5
683,16,18,46.5
684,20,22,46.5
685,20,28,46.5
686,20,24,46.5
687,20,20,46.5
688,20,20,46.5
689,20,20,46.5
690,20,20,46.5
691,20,20,46.5
692,20,20,46.5
693,22,20,46.5
694,20,22,46.5
695,20,22,46.5
696,20,26,46.5
697,22,24,46.5
698,22,20,46.5
699,20,20,46.5
700,20,20,46.5
701,22,20,46.5
702,20,20,46.5
703,20,20,46.5
704,20,20,46.5
705,24,24,46.5
706,20,28,46.5
707,20,16,46.5
708,16,16,46.5
709,24,22,46.5
710,16,26,46.5
711,18,16,46.5
712,22,16,46.5
713,16,16,46.5
714,16,16,46.5
715,16,28,46.5
716,16,16,45.0
717,32,16,45.0
718,16,26,45.0
719,22,20,45.0
720,16,20,45.0
721,16,16,45.0
722,20,22,45.0
723,20,20,45.0
724,16,20,45.0
725,16,16,45.0
726,16,22,45.0
727,16,16,45.0
728,16,24,45.0
729,22,16,45.0
730,16,16,45.0
731,32,16,45.0
732,16,16,45.0
733,16,16,45.0
734,22,16,45.0
735,16,16,45.0
736,16,22,45.0
737,16,16,45.0
738,22,16,45.0
739,20,16,45.0
740,20,16,45.0
741,16,16,45.0
742,16,16,45.0
743,16,16,45.0
744,16,16,45.0
745,16,16,45.0
746,16,16,45.0
747,22,16,45.0
748,16,16,45.0
749,16,16,45.0
750,16,20,45.0
751,16,16,45.0
752,22,24,45.0
753,16,26,45.0
754,16,16,45.0
755,16,22,45.0
756,20,22,45.0
757,26,20,45.0
758,20,20,45.0
759,20,16,45.0
760,16,16,45.0
761,22,16,45.0
762,16,16,45.0
763,20,16,45.0
764,16,16,45.0
765,16,16,45.0
766,16,16,45.0
767,16,16,45.0
768,16,16,45.0
769,16,16,45.0
770,16,16,45.0
771,16,16,45.0
772,16,16,45.0
773,16,16,45.0
774,16,16,45.0
775,16,16,45.0
776,16,16,43.5
777,16,22,43.5
778,16,16,43.5
779,16,16,43.5
780,16,16,43.5
781,16,16,43.5
782,16,22,43.5
783,16,16,43.5
784,16,16,43.5
785,28,16,43.5
786,16,16,43.5
787,16,16,43.5
788,16,16,43.5
789,16,16,43.5
790,16,16,43.5
791,16,16,43.5
792,16,16,43.5
793,24,16,43.5
794,16,16,43.5
795,16,22,43.5
796,16,24,43.5
797,16,22,43.5
798,16,16,43.5
799,16,22,43.5
800,16,16,43.5
801,16,16,43.5
802,16,16,43.5
803,22,16,43.5
804,22,16,43.5
805,22,16,43.5
806,16,16,43.5
807,16,18,43.5
808,16,16,43.5
809,16,30,43.5
810,16,22,43.5
811,16,22,43.5
812,16,16,43.5
813,22,16,43.5
814,16,16,43.5
815,22,26,43.5
816,22,24,43.5
817,28,16,43.5
818,16,16,43.5
819,16,16,43.5
820,16,16,43.5
821,20,22,43.5
822,20,34,43.5
823,20,32,43.5
824,20,24,43.5
825,22,20,43.5
826,26,28,43.5
827,26,20,43.5
828,20,26,43.5
829,20,20,43.5
830,22,20,43.5
831,20,22,43.5
832,20,20,43.5
833,22,20,43.5
834,20,20,43.5
835,24,20,43.5
836,22,20,43.5
837,20,28,43.5
838,20,20,43.5
839,20,20,43.5
840,20,32,43.5
841,20,26,43.5
842,26,20,43.5
843,20,20,43.5
844,20,20,43.5
845,28,20,43.5
846,26,24,43.5
847,20,22,43.5
848,20,26,43.5
849,20,20,43.5
850,20,30,43.5
851,22,24,43.5
852,20,20,43.5
853,26,22,43.5
854,24,20,43.5
855,28,20,43.5
856,20,32,43.5
857,26,28,42.0
858,22,26,42.0
859,22,22,42.0
860,30,24,42.0
861,26,22,42.0
862,20,26,42.0
863,20,20,42.0
864,20,22,42.0
865,20,22,42.0
866,20,20,42.0
867,20,20,42.0
868,20,20,42.0
869,20,26,42.0
870,22,28,42.0
871,28,24,42.0
872,22,24,42.0
873,20,22,42.0
874,26,20,42.0
875,20,22,42.0
876,20,34,42.0
877,20,20,42.0
878,26,22,42.0
879,20,22,42.0
880,22,20,42.0
881,22,26,42.0
882,28,22,42.0
883,22,22,42.0
884,22,26,42.0
885,26,30,42.0
886,32,26,42.0
887,24,28,42.0
888,24,26,42.0
889,24,24,42.0
890,24,32,42.0
891,26,28,42.0
892,32,26,42.0
893,24,20,42.0
894,20,20,42.0
895,20,20,42.0
896,20,20,42.0
897,20,20,42.0
898,20,20,42.0
899,20,20,42.0
900,20,20,42.0
901,20,20,42.0
902,20,20,42.0
903,20,20,42.0
904,20,20,42.0
905,32,20,42.0
906,20,26,42.0
907,20,20,42.0
908,28,30,42.0
909,20,28,42.0
910,20,26,42.0
911,20,22,42.0
912,20,20,42.0
913,20,20,42.0
914,20,20,42.0
915,20,26,42.0
916,20,20,42.0
917,24,20,42.0
918,22,20,42.0
919,20,34,42.0
920,20,20,42.0
921,20,20,42.0
922,20,20,42.0
923,20,22,42.0
924,20,20,42.0
925,20,20,42.0
926,20,20,42.0
927,20,20,42.0
928,20,20,42.0
929,22,20,42.0
930,26,20,42.0
931,20,20,42.0
932,20,20,42.0
933,20,20,42.0
934,20,20,42.0
935,26,26,42.0
936,20,26,42.0
937,20,28,42.0
938,20,20,42.0
939,20,28,42.0
940,26,20,42.0
941,20,20,42.0
942,20,20,42.0
943,28,22,42.0
944,20,30,42.0
945,26,20,42.0
946,26,20,42.0
947,20,20,42.0
948,20,26,42.0
949,20,20,42.0
950,20,20,42.0
951,20,20,42.0
952,20,20,42.0
953,20,20,42.0
954,26,20,42.0
955,20,30,42.0
956,20,20,42.0
957,20,20,42.0
958,20,20,42.0
959,20,20,42.0
960,26,20,42.0
961,26,20,42.0
962,20,20,42.0
963,26,26,42.0
964,26,26,42.0
965,26,26,42.0
966,32,26,42.0
967,30,44,42.0
968,20,30,42.0
969,20,24,42.0
970,20,24,42.0
971,20,20,42.0
972,20,20,42.0
973,20,20,42.0
974,20,20,42.0
975,20,20,42.0
976,20,20,42.0
977,20,20,42.0
978,20,20,42.0
979,20,24,42.0
980,20,24,42.0
981,20,24,42.0
982,26,20,42.0
983,20,20,42.0
984,20,20,42.0
985,26,20,42.0
986,20,20,42.0
987,24,26,42.0
988,26,30,42.0
989,20,32,42.0
990,20,20,42.0
991,20,20,42.0
992,20,20,42.0
993,20,20,42.0
994,20,20,42.0
995,20,20,42.0
996,20,20,42.0
997,20,20,40.5
998,20,20,40.5
999,20,26,40.5
1000,20,20,40.5
1001,20,20,40.5
1002,24,30,40.5
1003,24,30,40.5
1004,24,26,40.5
1005,24,24,40.5
1006,24,26,40.5
1007,30,24,40.5
1008,24,24,40.5
1009,38,24,40.5
1010,30,28,40.5
1011,24,32,40.5
1012,24,30,40.5
1013,30,26,40.5
1014,20,26,40.5
1015,20,20,40.5
1016,20,20,40.5
1017,20,20,40.5
1018,20,20,40.5
1019,20,20,40.5
1020,20,20,40.5
1021,20,20,40.5
1022,20,20,40.5
1023,20,20,40.5
1024,20,20,40.5
1025,20,20,40.5
1026,20,20,40.5
1027,26,20,40.5
1028,20,20,40.5
1029,20,20,40.5
1030,20,20,40.5
1031,20,26,40.5
1032,30,24,40.5
1033,20,24,40.5
1034,34,26,40.5
1035,36,28,40.5
1036,28,34,40.5
1037,26,28,40.5
1038,24,26,40.5
1039,26,24,40.5
1040,24,24,40.5
1041,28,24,40.5
1042,26,24,40.5
1043,24,32,40.5
1044,24,38,40.5
1045,20,38,40.5
1046,20,20,40.5
1047,20,20,40.5
1048,26,20,40.5
1049,20,20,40.5
1050,20,20,40.5
1051,24,20,40.5
1052,20,20,40.5
1053,20,20,40.5
1054,20,20,40.5
1055,26,24,40.5
1056,24,24,40.5
1057,24,24,40.5
1058,30,24,40.5
1059,22,24,40.5
1060,22,22,40.5
1061,22,22,40.5
1062,22,16,40.5
1063,16,16,40.5
1064,22,16,40.5
1065,28,16,40.5
1066,16,26,40.5
1067,16,20,40.5
1068,16,16,40.5
1069,22,16,40.5
1070,16,20,40.5
1071,16,16,40.5
1072,16,16,40.5
1073,24,16,40.5
1074,20,16,40.5
1075,16,16,40.5
1076,16,16,40.5
1077,16,16,40.5
1078,22,16,40.5
1079,16,24,40.5
1080,16,16,40.5
1081,16,16,40.5
1082,16,16,40.5
1083,16,16,40.5
1084,24,20,40.5
1085,16,22,40.5
1086,20,16,40.5
1087,16,16,40.5
1088,22,16,40.5
1089,16,16,40.5
1090,16,16,40.5
1091,16,16,40.5
1092,16,16,40.5
1093,26,20,40.5
1094,16,24,40.5
1095,16,16,40.5
1096,16,16,40.5
1097,22,16,40.5
1098,16,16,40.5
1099,16,16,40.5
1100,16,16,40.5
1101,16,16,40.5
1102,28,16,40.5
1103,16,16,40.5
1104,16,20,40.5
1105,16,16,40.5
1106,16,16,40.5
1107,16,16,40.5
1108,16,16,40.5
1109,16,16,40.5
1110,16,22,40.5
1111,16,16,40.5
1112,16,16,40.5
1113,22,16,40.5
1114,16,16,40.5
1115,16,16,40.5
1116,16,16,40.5
1117,22,16,40.5
1118,16,22,40.5
1119,20,16,40.5
1120,16,16,40.5
1121,16,16,40.5
1122,16,16,40.5
1123,16,16,40.5
1124,16,16,40.5
1125,16,16,40.5
1126,16,16,40.5
1127,28,16,40.5
1128,16,16,40.5
1129,16,22,40.5
1130,16,22,40.5
1131,16,16,40.5
1132,16,16,40.5
1133,20,20,40.5
1134,16,16,40.5
1135,16,16,40.5
1136,16,16,40.5
1137,16,20,40.5
1138,16,16,40.5
1139,16,16,40.5
1140,16,16,40.5
1141,16,16,40.5
1142,16,16,39.0
1143,16,16,39.0
1144,22,16,39.0
1145,16,16,39.0
1146,16,16,39.0
1147,18,16,39.0
1148,16,16,39.0
1149,16,30,39.0
1150,22,30,39.0
1151,22,22,39.0
1152,22,22,39.0
1153,16,24,39.0
1154,16,26,39.0
1155,22,20,39.0
1156,16,18,39.0
1157,16,16,39.0
1158,16,16,39.0
1159,16,16,39.0
1160,16,16,39.0
1161,16,16,39.0
1162,28,16,39.0
1163,16,16,39.0
1164,20,16,39.0
1165,16,16,39.0
1166,16,16,39.0
1167,16,16,39.0
1168,22,16,39.0
1169,16,16,39.0
1170,16,16,39.0
1171,22,16,39.0
1172,20,16,39.0
1173,22,16,39.0
1174,22,16,39.0
1175,16,16,39.0
1176,16,16,39.0
1177,16,20,39.0
1178,16,16,39.0
1179,16,16,39.0
1180,16,22,39.0
1181,16,16,39.0
1182,16,20,39.0
1183,26,16,39.0
1184,16,16,39.0
1185,26,16,39.0
1186,16,16,39.0
1187,16,22,39.0
1188,16,16,39.0
1189,16,16,39.0
1190,16,22,39.0
1191,16,16,39.0
1192,20,16,39.0
1193,16,16,39.0
1194,22,16,39.0
1195,16,16,39.0
1196,16,16,39.0
1197,16,22,39.0
1198,16,22,39.0
1199,16,16,39.0
1200,24,16,39.0
1201,16,22,39.0
1202,22,16,39.0
1203,16,16,39.0
1204,16,16,39.0
1205,22,22,39.0
1206,16,34,39.0
1207,16,22,39.0
1208,16,16,39.0
1209,16,16,39.0
1210,16,16,39.0
1211,16,16,39.0
1212,16,16,39.0
1213,16,16,39.0
1214,16,16,39.0
1215,30,16,39.0
1216,16,28,39.0
1217,16,16,39.0
1218,22,16,39.0
1219,20,16,39.0
1220,16,16,39.0
1221,16,16,39.0
1222,20,22,39.0
1223,16,26,39.0
1224,16,16,39.0
1225,16,16,39.0
1226,16,16,39.0
1227,16,24,39.0
1228,22,16,39.0
1229,16,16,39.0
1230,16,16,39.0
1231,22,16,39.0
1232,22,16,39.0
1233,16,16,39.0
1234,16,16,39.0
1235,16,16,39.0
1236,16,16,39.0
1237,16,16,39.0
1238,16,16,39.0
1239,16,16,39.0
1240,16,16,39.0
1241,16,16,39.0
1242,16,16,39.0
1243,16,16,39.0
1244,16,20,39.0
1245,16,16,39.0
1246,16,16,39.0
1247,16,16,39.0
1248,16,16,39.0
1249,16,16,39.0
1250,16,16,39.0
1251,16,24,39.0
1252,16,18,39.0
1253,16,16,39.0
1254,16,22,39.0
1255,24,16,39.0
1256,22,16,39.0
1257,16,16,39.0
1258,16,16,39.0
1259,16,16,39.0
1260,22,30,39.0
1261,28,22,39.0
1262,22,22,39.0
1263,22,22,39.0
1264,28,22,39.0
1265,22,22,39.0
1266,22,22,39.0
1267,22,28,39.0
1268,28,22,39.0
1269,22,22,39.0
1270,22,16,39.0
1271,16,22,39.0
1272,16,16,39.0
1273,16,16,39.0
1274,16,16,39.0
1275,16,16,39.0
1276,16,16,39.0
1277,16,20,39.0
1278,16,16,39.0
1279,16,16,39.0
1280,16,16,39.0
1281,16,16,39.0
1282,16,16,39.0
1283,16,16,37.5
1284,16,16,37.5
1285,16,32,37.5
1286,26,16,37.5
1287,16,22,37.5
1288,22,16,37.5
1289,16,16,37.5
1290,22,22,37.5
1291,16,22,37.5
1292,16,22,37.5
1293,20,16,37.5
1294,16,16,37.5
1295,16,16,37.5
1296,16,20,37.5
1297,22,16,37.5
1298,16,16,37.5
1299,16,16,37.5
1300,16,16,37.5
1301,16,16,37.5
1302,16,16,37.5
1303,16,22,37.5
1304,16,16,37.5
1305,22,16,37.5
1306,16,16,37.5
1307,16,16,37.5
1308,20,16,37.5
1309,16,16,37.5
1310,16,16,37.5
1311,16,16,37.5
1312,16,22,37.5
1313,16,16,37.5
1314,16,16,37.5
1315,16,16,37.5
1316,16,16,37.5
1317,16,20,37.5
1318,16,16,37.5
1319,16,16,37.5
1320,16,16,37.5
1321,16,24,37.5
1322,16,16,37.5
1323,16,16,37.5
1324,16,22,37.5
1325,26,16,37.5
1326,16,16,37.5
1327,16,16,37.5
1328,16,16,37.5
1329,16,20,37.5
1330,24,16,37.5
1331,16,16,37.5
1332,30,22,37.5
1333,22,28,37.5
1334,16,22,37.5
1335,16,16,37.5
1336,16,16,37.5
1337,16,16,37.5
1338,16,16,37.5
1339,22,20,37.5
1340,22,22,37.5
1341,24,22,37.5
1342,32,22,37.5
1343,26,26,37.5
1344,24,26,37.5
1345,24,24,37.5
1346,24,20,37.5
1347,22,20,37.5
1348,22,20,37.5
1349,20,24,37.5
1350,20,22,37.5
1351,20,26,37.5
1352,20,20,37.5
1353,22,26,37.5
1354,22,24,37.5
1355,22,22,37.5
1356,26,22,37.5
1357,22,22,37.5
1358,22,22,37.5
