cycle,p1Fitness,p2Fitness,averageTotalFitness
318,44,58,69.0
319,44,60,69.0
320,48,48,69.0
321,44,48,69.0
322,44,44,69.0
323,42,44,69.0
324,42,44,69.0
325,42,60,69.0
326,44,44,69.0
327,44,44,69.0
328,52,62,69.0
329,46,52,69.0
330,44,54,69.0
331,44,46,69.0
332,44,50,69.0
333,54,44,69.0
334,56,48,69.0
335,48,46,69.0
336,48,50,69.0
337,48,46,69.0
338,46,46,69.0
339,44,46,69.0
340,46,54,69.0
341,50,52,69.0
342,46,46,69.0
343,46,52,69.0
344,44,50,69.0
345,60,50,69.0
346,50,50,69.0
347,46,54,69.0
348,44,50,69.0
349,44,44,69.0
350,50,52,69.0
351,46,50,69.0
352,44,46,69.0
353,50,44,69.0
354,44,48,69.0
355,58,46,69.0
356,48,52,69.0
357,46,52,69.0
358,44,42,69.0
359,42,48,69.0
360,46,58,69.0
361,46,52,69.0
362,44,48,69.0
363,48,54,69.0
364,56,48,69.0
365,52,52,69.0
366,52,52,69.0
367,46,48,69.0
368,46,56,69.0
369,44,54,69.0
370,42,60,69.0
371,42,50,69.0
372,42,50,69.0
373,50,50,69.0
374,50,52,69.0
375,50,52,69.0
376,54,52,69.0
377,52,48,69.0
378,50,48,69.0
379,54,46,69.0
380,46,50,69.0
381,50,52,69.0
382,50,50,69.0
383,50,50,69.0
384,66,58,69.0
385,58,62,69.0
386,58,76,69.0
387,58,70,69.0
388,56,70,69.0
389,54,58,69.0
390,54,66,69.0
391,48,54,69.0
392,46,50,69.0
393,62,52,70.5
394,64,46,70.5
395,46,62,70.5
396,50,44,70.5
397,48,52,70.5
398,50,54,70.5
399,52,80,70.5
400,52,56,70.5
401,52,64,70.5
402,44,56,70.5
403,54,48,70.5
404,48,66,70.5
405,42,60,70.5
406,50,52,70.5
407,34,60,70.5
408,34,44,70.5
409,34,34,70.5
410,38,34,69.0
411,34,38,69.0
412,34,38,69.0
413,34,38,69.0
414,34,34,69.0
415,32,34,69.0
416,32,32,69.0
417,38,36,69.0
418,32,38,69.0
419,32,30,69.0
420,32,36,69.0
421,38,32,69.0
422,30,32,69.0
423,32,30,69.0
424,36,36,69.0
425,40,46,69.0
426,40,42,69.0
427,36,42,69.0
428,36,40,69.0
429,42,48,69.0
430,42,54,69.0
431,42,52,69.0
432,48,62,69.0
433,48,66,69.0
434,52,52,69.0
435,48,52,69.0
436,50,52,69.0
437,44,42,69.0
438,42,40,69.0
439,46,38,69.0
440,38,46,69.0
441,40,40,69.0
442,46,40,69.0
443,44,42,69.0
444,42,42,69.0
445,42,42,69.0
446,46,46,69.0
447,40,52,69.0
448,54,56,69.0
449,60,48,69.0
450,64,64,69.0
451,62,64,69.0
452,64,68,69.0
453,74,60,69.0
454,60,60,69.0
455,58,68,69.0
456,60,60,69.0
457,60,64,69.0
458,52,58,69.0
459,52,50,69.0
460,52,54,69.0
461,46,66,69.0
462,46,56,69.0
463,52,54,69.0
464,54,56,69.0
465,54,56,69.0
466,62,52,69.0
467,52,54,69.0
468,54,52,69.0
469,48,46,69.0
470,46,46,69.0
471,48,46,69.0
472,46,52,69.0
473,46,44,69.0
474,54,44,69.0
475,46,40,69.0
476,40,48,69.0
477,44,44,69.0
478,42,52,69.0
479,42,42,69.0
480,48,42,69.0
481,46,54,69.0
482,52,44,69.0
483,44,54,69.0
484,44,42,69.0
485,36,42,69.0
486,40,36,69.0
487,36,38,69.0
488,36,36,69.0
489,32,36,69.0
490,34,32,69.0
491,32,32,69.0
492,32,32,69.0
493,36,32,69.0
494,32,36,69.0
495,32,32,69.0
496,32,42,69.0
497,34,34,69.0
498,34,38,69.0
499,34,40,69.0
500,40,38,69.0
501,34,38,69.0
502,34,44,69.0
503,34,38,69.0
504,34,40,69.0
505,34,38,69.0
506,46,38,69.0
507,48,44,69.0
508,48,44,69.0
509,42,52,69.0
510,42,46,69.0
511,48,40,69.0
512,48,42,69.0
513,42,38,69.0
514,40,36,69.0
515,34,34,69.0
516,36,34,69.0
517,38,34,69.0
518,32,34,69.0
519,46,32,69.0
520,32,36,69.0
521,32,32,69.0
522,32,32,69.0
523,38,32,69.0
524,32,30,69.0
525,30,36,69.0
526,36,30,69.0
527,30,32,67.5
528,30,32,67.5
529,34,40,67.5
530,34,44,67.5
531,40,46,67.5
532,36,50,67.5
533,46,42,67.5
534,46,40,67.5
535,40,46,67.5
536,56,48,67.5
537,42,56,67.5
538,40,44,67.5
539,42,40,67.5
540,38,32,67.5
541,32,32,67.5
542,32,30,67.5
543,36,32,67.5
544,32,32,67.5
545,46,30,67.5
546,38,34,67.5
547,34,42,67.5
548,34,34,67.5
549,36,30,67.5
550,36,32,67.5
551,36,40,67.5
552,36,40,67.5
553,32,42,67.5
554,32,36,67.5
555,34,32,67.5
556,30,30,67.5
557,30,42,67.5
558,30,30,67.5
559,32,30,67.5
560,30,30,67.5
561,30,30,67.5
562,30,30,67.5
563,30,32,67.5
564,34,34,67.5
565,46,44,67.5
566,38,60,67.5
567,46,42,67.5
568,34,46,67.5
569,40,44,67.5
570,36,44,67.5
571,38,42,67.5
572,42,40,67.5
573,38,38,67.5
574,34,42,67.5
575,34,40,67.5
576,32,34,67.5
577,32,32,67.5
578,32,36,67.5
579,40,40,67.5
580,36,40,67.5
581,34,40,67.5
582,36,28,67.5
583,28,30,67.5
584,28,28,67.5
585,28,34,66.0
586,28,32,66.0
587,28,28,66.0
588,28,28,66.0
589,28,28,66.0
590,28,38,66.0
591,38,32,66.0
592,30,32,66.0
593,30,30,66.0
594,28,36,66.0
595,28,28,66.0
596,36,32,66.0
597,30,42,66.0
598,32,36,66.0
599,38,42,66.0
600,38,38,66.0
601,34,38,66.0
602,40,34,66.0
603,44,32,66.0
604,32,40,66.0
605,40,32,66.0
606,32,38,66.0
607,36,32,66.0
608,44,34,66.0
609,48,36,66.0
610,36,38,66.0
611,30,38,66.0
612,30,30,66.0
613,28,30,66.0
614,34,28,66.0
615,28,28,66.0
616,30,28,66.0
617,28,28,66.0
618,28,28,66.0
619,42,34,66.0
620,34,42,66.0
621,38,34,66.0
622,34,34,66.0
623,42,34,66.0
624,42,34,66.0
625,34,34,66.0
626,32,34,66.0
627,36,32,66.0
628,32,32,66.0
629,34,32,66.0
630,32,40,66.0
631,32,32,66.0
632,32,32,66.0
633,32,32,66.0
634,36,32,66.0
635,32,32,66.0
636,34,36,66.0
637,38,36,66.0
638,40,44,66.0
639,40,46,66.0
640,40,40,66.0
641,40,40,66.0
642,38,36,66.0
643,34,36,66.0
644,36,40,64.5
645,36,42,64.5
646,48,32,64.5
647,28,42,64.5
648,30,30,64.5
649,30,30,64.5
650,28,30,64.5
651,34,34,64.5
652,34,34,64.5
653,34,32,64.5
654,32,50,64.5
655,32,46,64.5
656,32,36,64.5
657,40,30,64.5
658,30,30,64.5
659,30,30,64.5
660,30,34,64.5
661,36,30,64.5
662,30,32,64.5
663,30,30,64.5
664,30,40,64.5
665,30,30,64.5
666,42,38,64.5
667,40,36,64.5
668,32,38,64.5
669,28,36,64.5
670,30,30,64.5
671,36,30,64.5
672,36,42,64.5
673,44,36,64.5
674,36,30,64.5
675,30,34,64.5
676,30,34,64.5
677,30,26,64.5
678,30,26,64.5
679,26,26,64.5
680,30,26,64.5
681,26,28,64.5
682,30,34,64.5
683,28,26,64.5
684,26,36,64.5
685,26,26,64.5
686,26,26,64.5
687,24,32,64.5
688,26,24,64.5
689,24,24,64.5
690,24,24,64.5
691,28,24,64.5
692,30,26,64.5
693,26,30,64.5
694,28,26,64.5
695,44,26,64.5
696,28,26,64.5
697,24,26,64.5
698,24,24,63.0
699,28,24,63.0
700,24,26,63.0
701,34,30,63.0
702,32,30,63.0
703,26,32,63.0
704,26,26,63.0
705,26,32,63.0
706,28,30,63.0
707,36,28,63.0
708,28,30,63.0
709,28,26,63.0
710,26,32,63.0
711,38,26,63.0
712,24,28,63.0
713,24,28,63.0
714,28,28,63.0
715,32,24,63.0
716,24,24,63.0
717,24,24,63.0
718,24,28,63.0
719,24,22,63.0
720,22,22,63.0
721,26,26,63.0
722,26,26,63.0
723,26,26,63.0
724,30,36,63.0
725,32,30,63.0
726,28,36,63.0
727,32,28,63.0
728,28,36,63.0
729,30,34,63.0
730,28,38,63.0
731,34,34,63.0
732,28,40,63.0
733,28,48,63.0
734,28,42,63.0
735,28,34,63.0
736,32,28,63.0
737,26,30,63.0
738,26,32,63.0
739,28,32,63.0
740,34,30,63.0
741,30,28,63.0
742,28,34,63.0
743,34,30,63.0
744,34,24,63.0
745,36,28,63.0
746,24,28,63.0
747,24,24,63.0
748,24,24,63.0
749,24,24,61.5
750,24,24,61.5
751,24,26,61.5
752,30,24,61.5
753,24,24,61.5
754,24,24,61.5
755,24,24,61.5
756,28,24,61.5
757,26,26,61.5
758,26,26,61.5
759,24,24,61.5
760,20,24,61.5
761,20,24,61.5
762,20,20,61.5
763,22,20,61.5
764,26,20,61.5
765,26,20,61.5
766,24,20,61.5
767,22,26,61.5
768,26,22,61.5
769,20,22,61.5
770,20,20,61.5
771,20,20,61.5
772,20,20,61.5
773,20,26,61.5
774,22,20,61.5
775,20,22,61.5
776,20,22,61.5
777,20,26,61.5
778,28,20,61.5
779,20,20,61.5
780,20,28,61.5
781,20,24,61.5
782,20,22,61.5
783,24,26,61.5
784,22,30,61.5
785,24,22,61.5
786,24,22,61.5
787,22,26,61.5
788,32,28,61.5
789,28,30,61.5
790,28,36,61.5
791,28,30,61.5
792,34,26,60.0
793,32,30,60.0
794,26,36,60.0
795,26,28,60.0
796,44,26,60.0
797,26,26,60.0
798,26,26,60.0
799,32,26,60.0
800,26,26,60.0
801,26,26,60.0
802,24,24,60.0
