cycle,p1Fitness,p2Fitness,averageTotalFitness
212,42,46,82.5
213,42,44,82.5
214,42,42,82.5
215,42,42,82.5
216,42,50,82.5
217,44,42,82.5
218,46,42,82.5
219,42,66,81.0
220,42,48,81.0
221,48,48,81.0
222,46,48,81.0
223,56,44,81.0
224,40,44,81.0
225,40,44,81.0
226,40,46,81.0
227,38,42,81.0
228,40,40,81.0
229,44,40,81.0
230,38,44,81.0
231,42,38,81.0
232,34,38,81.0
233,38,34,81.0
234,32,34,81.0
235,44,32,81.0
236,34,34,79.5
237,34,34,79.5
238,34,34,79.5
239,32,34,79.5
240,32,34,79.5
241,28,32,79.5
242,28,36,79.5
243,30,28,79.5
244,30,28,79.5
245,36,28,79.5
246,28,30,79.5
247,34,28,78.0
248,38,30,78.0
249,32,34,78.0
250,34,34,78.0
251,34,38,78.0
252,42,32,78.0
253,32,32,78.0
254,32,32,78.0
255,32,34,78.0
256,42,32,78.0
257,42,36,78.0
258,42,34,78.0
259,38,34,78.0
260,34,36,78.0
261,34,36,78.0
262,34,38,76.5
263,34,36,76.5
264,32,34,76.5
265,32,32,76.5
266,32,32,76.5
267,38,40,76.5
268,38,34,76.5
269,34,36,76.5
270,38,38,76.5
271,36,40,76.5
272,34,38,76.5
273,40,34,76.5
274,48,34,76.5
275,34,44,76.5
276,34,36,76.5
277,34,40,76.5
278,32,36,76.5
279,32,32,75.0
280,36,32,75.0
281,42,32,75.0
282,32,32,75.0
283,32,38,75.0
284,32,36,75.0
285,40,38,75.0
286,38,44,75.0
287,44,40,75.0
288,34,40,75.0
289,34,36,75.0
290,34,40,75.0
291,34,34,75.0
292,36,34,75.0
293,40,34,75.0
294,34,40,75.0
295,42,36,75.0
296,38,46,75.0
297,38,38,75.0
298,34,46,75.0
299,38,48,75.0
300,38,38,73.5
301,36,38,73.5
302,36,36,73.5
303,42,36,73.5
304,36,36,73.5
305,56,44,73.5
306,48,50,73.5
307,46,48,73.5
308,52,46,73.5
309,42,46,73.5
310,44,46,73.5
311,44,44,73.5
312,44,46,73.5
313,48,44,73.5
314,42,40,73.5
315,40,44,73.5
316,42,40,73.5
317,64,40,73.5
318,46,48,73.5
319,40,44,73.5
320,36,54,73.5
321,36,40,73.5
322,40,36,73.5
323,36,46,73.5
324,38,38,73.5
325,34,38,73.5
326,40,36,73.5
327,40,36,73.5
328,34,30,73.5
329,38,36,73.5
330,28,28,73.5
331,26,28,73.5
332,26,26,73.5
333,26,26,72.0
334,24,28,72.0
335,28,24,72.0
336,24,24,72.0
337,28,24,72.0
338,24,24,72.0
339,24,30,72.0
340,24,24,72.0
341,40,34,72.0
342,28,34,72.0
343,34,34,72.0
344,30,32,72.0
345,32,30,72.0
346,36,30,72.0
347,34,38,72.0
348,34,34,72.0
349,32,34,72.0
350,32,38,72.0
351,38,36,72.0
352,30,38,70.5
353,28,30,70.5
354,28,30,70.5
355,34,28,70.5
356,28,28,70.5
357,34,42,70.5
358,34,38,70.5
359,34,34,70.5
360,34,34,70.5
361,30,36,70.5
362,30,32,70.5
363,30,30,70.5
364,30,34,70.5
365,34,30,70.5
366,32,32,70.5
367,32,38,70.5
368,32,34,70.5
369,32,30,70.5
370,30,32,70.5
371,28,32,70.5
372,42,32,70.5
373,28,48,70.5
374,28,38,70.5
375,28,32,69.0
376,34,28,69.0
377,36,28,69.0
378,36,32,69.0
379,32,32,69.0
380,30,32,69.0
381,30,30,69.0
382,30,30,69.0
383,30,30,69.0
384,30,34,69.0
385,34,30,69.0
386,30,30,69.0
387,30,32,69.0
388,34,34,69.0
389,40,32,69.0
390,34,42,69.0
391,34,38,69.0
392,32,34,69.0
393,32,32,69.0
394,36,38,69.0
395,44,44,69.0
396,40,44,69.0
397,48,34,69.0
398,34,40,69.0
399,34,44,69.0
400,38,48,69.0
401,38,36,69.0
402,34,38,69.0
403,34,38,69.0
404,42,36,69.0
405,44,42,69.0
406,50,42,69.0
407,54,46,69.0
408,44,50,69.0
409,44,44,69.0
410,44,44,69.0
411,44,34,69.0
412,42,38,69.0
413,44,46,69.0
414,48,58,69.0
415,48,46,69.0
416,44,46,69.0
417,46,42,69.0
418,38,42,69.0
419,44,38,69.0
420,44,40,69.0
421,34,52,69.0
422,40,32,69.0
423,32,32,67.5
424,32,38,67.5
425,30,32,67.5
426,30,30,67.5
427,36,36,67.5
428,36,34,67.5
429,34,38,67.5
430,34,28,67.5
431,38,32,67.5
432,32,32,67.5
433,40,32,67.5
434,38,32,67.5
435,36,40,67.5
436,36,44,67.5
437,36,42,67.5
438,36,42,67.5
439,34,40,67.5
440,34,36,67.5
441,50,34,67.5
442,34,38,67.5
443,48,32,67.5
444,32,38,67.5
445,32,32,67.5
446,34,36,67.5
447,30,30,67.5
448,30,30,67.5
449,30,34,67.5
450,30,32,67.5
451,36,30,67.5
452,36,30,67.5
453,30,34,67.5
454,24,32,67.5
455,24,28,67.5
456,30,22,67.5
457,22,20,67.5
458,20,34,67.5
459,20,26,66.0
460,22,20,66.0
461,24,24,66.0
462,28,32,66.0
463,28,28,66.0
464,34,30,66.0
465,22,28,66.0
466,26,30,66.0
467,26,34,66.0
468,26,26,66.0
469,26,32,66.0
470,30,28,66.0
471,26,28,66.0
472,24,32,66.0
473,24,26,66.0
474,26,24,66.0
475,24,34,66.0
476,24,24,66.0
477,24,24,66.0
478,24,24,66.0
479,20,28,66.0
480,26,22,66.0
481,30,22,66.0
482,26,22,66.0
483,32,24,66.0
484,24,28,64.5
485,24,24,64.5
486,24,24,64.5
487,24,28,64.5
488,28,22,64.5
489,32,32,64.5
490,48,36,64.5
491,32,52,64.5
492,32,40,64.5
493,26,32,64.5
494,26,34,64.5
495,34,26,64.5
496,26,32,64.5
497,26,28,64.5
498,26,26,64.5
499,26,24,64.5
500,26,24,64.5
501,28,30,64.5
502,32,28,64.5
503,26,28,64.5
504,26,26,64.5
505,24,28,64.5
506,28,30,64.5
507,32,28,64.5
508,28,30,64.5
509,24,32,64.5
510,24,40,64.5
511,24,32,64.5
512,30,32,64.5
513,28,32,64.5
514,26,24,64.5
515,22,24,63.0
516,32,22,63.0
517,22,28,63.0
518,24,30,63.0
519,26,24,63.0
520,26,34,63.0
521,24,24,63.0
522,34,32,63.0
523,24,30,63.0
524,26,24,63.0
525,30,24,63.0
526,24,26,63.0
527,24,24,63.0
528,36,22,63.0
529,22,24,63.0
530,22,28,63.0
531,36,22,63.0
532,24,26,63.0
533,24,30,63.0
534,30,24,63.0
535,26,24,63.0
536,24,24,63.0
537,24,24,63.0
538,24,24,63.0
539,24,24,63.0
540,24,26,63.0
541,24,26,63.0
542,24,24,63.0
543,30,30,63.0
544,28,32,63.0
545,28,30,63.0
546,34,28,63.0
547,34,26,63.0
548,26,24,63.0
549,28,26,61.5
550,26,30,61.5
551,26,26,61.5
552,28,26,61.5
553,26,28,61.5
554,26,26,61.5
555,38,28,61.5
556,28,30,61.5
557,30,28,61.5
558,28,32,61.5
559,30,28,61.5
560,32,34,61.5
561,32,38,61.5
562,32,38,61.5
563,30,32,61.5
564,30,32,61.5
565,30,32,61.5
566,30,36,61.5
567,30,30,61.5
568,34,46,61.5
569,38,32,61.5
570,32,30,61.5
571,30,30,61.5
572,30,30,61.5
573,30,30,61.5
574,34,34,61.5
575,34,34,61.5
576,34,44,61.5
577,30,40,61.5
578,30,30,61.5
579,32,32,61.5
580,28,42,61.5
581,28,32,61.5
582,28,28,61.5
583,34,28,61.5
584,42,32,61.5
585,38,30,61.5
586,30,32,61.5
587,32,30,61.5
588,30,28,61.5
589,26,28,61.5
590,36,26,61.5
591,24,30,61.5
592,24,32,61.5
593,24,26,61.5
594,24,28,61.5
595,24,24,61.5
596,24,24,61.5
597,30,24,61.5
598,24,24,61.5
599,26,26,60.0
600,28,26,60.0
601,28,26,60.0
602,26,26,60.0
603,26,32,60.0
604,28,26,60.0
605,26,24,60.0
606,32,24,60.0
607,24,32,60.0
608,24,28,60.0
609,24,24,60.0
610,26,24,60.0
611,24,24,60.0
612,24,24,60.0
613,24,24,60.0
614,24,30,60.0
615,24,24,60.0
616,24,24,60.0
617,24,24,60.0
618,24,34,60.0
619,28,24,60.0
620,38,24,60.0
621,24,34,60.0
622,26,24,60.0
623,28,28,60.0
624,24,28,60.0
625,24,26,60.0
626,24,24,60.0
627,24,24,60.0
628,26,24,60.0
629,24,24,60.0
630,28,28,60.0
631,28,28,60.0
632,24,28,60.0
633,24,24,60.0
634,24,24,60.0
635,26,24,60.0
636,30,28,60.0
637,24,32,60.0
638,24,24,60.0
639,28,24,60.0
640,24,24,60.0
641,30,30,58.5
642,24,34,58.5
643,26,24,58.5
644,26,24,58.5
645,24,26,58.5
646,30,24,58.5
647,24,26,58.5
648,32,24,58.5
649,24,30,58.5
650,32,24,58.5
651,30,26,58.5
652,24,26,58.5
653,24,24,58.5
654,24,24,58.5
655,24,24,58.5
656,24,24,58.5
657,32,24,58.5
658,30,24,58.5
659,34,24,58.5
660,24,24,58.5
661,24,28,58.5
662,24,24,58.5
663,24,32,58.5
664,26,26,58.5
665,26,26,58.5
666,26,26,58.5
667,26,24,58.5
668,24,24,58.5
669,24,32,58.5
670,24,30,58.5
671,24,24,58.5
672,24,24,58.5
673,30,24,58.5
674,24,24,58.5
675,24,30,58.5
676,24,24,58.5
677,26,30,58.5
678,30,28,58.5
679,28,26,58.5
680,30,26,58.5
681,32,26,58.5
682,26,24,58.5
683,32,30,58.5
684,24,30,58.5
685,26,24,58.5
686,24,24,58.5
687,24,28,58.5
688,24,24,58.5
689,24,24,58.5
690,24,26,58.5
691,32,24,58.5
692,24,24,57.0
693,30,24,57.0
694,24,28,57.0
695,24,24,57.0
696,24,24,57.0
697,24,24,57.0
698,26,24,57.0
699,24,24,57.0
700,24,30,57.0
701,24,24,57.0
702,24,28,57.0
703,24,30,57.0
704,24,24,57.0
705,24,28,57.0
706,24,28,57.0
707,24,24,57.0
708,24,28,57.0
709,24,24,57.0
710,24,24,57.0
711,26,34,57.0
712,24,26,57.0
713,24,26,57.0
714,26,24,57.0
715,24,24,57.0
716,24,28,57.0
717,24,26,57.0
718,24,26,57.0
719,32,28,57.0
720,28,28,57.0
721,30,28,57.0
722,26,36,57.0
723,26,28,57.0
724,26,26,57.0
725,26,28,57.0
726,28,26,57.0
727,28,26,57.0
728,28,26,57.0
729,28,28,57.0
730,28,28,57.0
731,32,28,57.0
732,28,28,57.0
733,26,28,57.0
734,26,36,57.0
735,28,26,57.0
736,28,30,57.0
737,28,28,57.0
738,36,28,57.0
739,26,36,57.0
740,26,32,57.0
741,28,28,57.0
742,28,26,57.0
743,26,30,57.0
744,26,28,57.0
745,28,32,57.0
746,28,30,57.0
747,40,28,57.0
748,28,34,57.0
749,26,28,57.0
750,26,24,57.0
751,30,24,57.0
752,24,26,55.5
753,24,24,55.5
754,26,30,55.5
755,26,34,55.5
756,26,30,55.5
757,26,26,55.5
758,28,26,55.5
759,40,32,55.5
760,28,32,55.5
761,26,28,55.5
762,28,28,55.5
763,28,28,55.5
764,28,26,55.5
765,26,26,55.5
766,26,26,55.5
767,28,26,55.5
768,26,28,55.5
769,26,30,55.5
770,26,26,55.5
771,26,26,55.5
772,38,28,55.5
773,28,26,55.5
774,30,26,55.5
775,30,26,55.5
776,30,26,55.5
777,32,26,55.5
778,24,26,55.5
779,24,24,55.5
780,26,24,55.5
781,30,26,55.5
782,24,26,55.5
783,28,24,55.5
784,24,24,55.5
785,24,28,55.5
786,26,26,55.5
787,26,26,55.5
788,26,32,55.5
789,24,24,55.5
790,30,26,55.5
791,24,26,55.5
792,24,24,55.5
793,24,24,55.5
794,24,24,55.5
795,24,26,55.5
796,24,24,55.5
797,36,24,55.5
798,24,30,55.5
799,26,38,55.5
800,26,32,55.5
801,26,24,55.5
802,30,24,55.5
803,26,24,55.5
804,24,26,55.5
805,24,24,55.5
806,24,28,55.5
807,26,30,55.5
808,26,26,55.5
809,44,28,55.5
810,26,32,55.5
811,26,26,55.5
812,26,30,55.5
813,26,28,55.5
814,26,26,55.5
815,26,26,55.5
816,26,26,55.5
817,26,26,55.5
818,26,26,55.5
819,26,26,55.5
820,26,26,55.5
821,26,26,55.5
822,26,32,55.5
823,24,28,55.5
824,24,26,55.5
825,24,24,55.5
826,24,24,54.0
827,24,26,54.0
828,26,26,54.0
829,26,28,54.0
830,26,26,54.0
831,26,26,54.0
832,26,26,54.0
833,28,26,54.0
834,28,26,54.0
835,26,26,54.0
836,28,34,54.0
837,28,28,54.0
838,28,26,54.0
839,38,26,54.0
840,30,24,54.0
841,28,24,54.0
842,30,26,54.0
843,26,28,54.0
844,26,26,54.0
845,26,24,54.0
846,24,24,54.0
847,26,24,54.0
848,26,24,54.0
849,24,24,54.0
850,24,24,54.0
851,24,24,54.0
852,26,24,54.0
853,24,26,54.0
854,36,24,54.0
855,32,24,54.0
856,26,34,54.0
857,26,26,54.0
858,34,26,54.0
859,26,30,54.0
860,26,26,54.0
861,26,24,54.0
862,24,32,54.0
863,24,28,54.0
864,24,24,54.0
865,30,30,54.0
866,30,30,54.0
867,30,30,54.0
868,36,36,54.0
869,36,34,54.0
870,36,34,54.0
871,44,34,54.0
872,34,34,54.0
873,38,38,54.0
874,38,42,54.0
875,36,44,54.0
876,44,40,54.0
877,46,38,54.0
878,38,44,54.0
879,50,46,54.0
880,46,34,54.0
881,34,40,54.0
882,34,34,54.0
883,34,38,54.0
884,34,36,54.0
885,40,38,54.0
886,34,40,54.0
887,34,34,54.0
888,34,34,54.0
889,26,36,54.0
890,24,28,54.0
891,24,24,54.0
892,24,24,54.0
893,24,24,54.0
894,30,24,54.0
895,26,24,54.0
896,30,24,54.0
897,24,24,54.0
898,24,24,54.0
899,24,24,54.0
900,24,24,54.0
901,26,34,54.0
902,24,26,54.0
903,26,24,54.0
904,26,30,54.0
905,26,28,54.0
906,30,26,54.0
907,26,26,54.0
908,28,26,54.0
909,26,26,54.0
910,36,26,54.0
911,26,30,54.0
912,24,30,54.0
913,26,30,54.0
914,28,26,54.0
915,26,26,54.0
916,34,26,54.0
917,28,24,54.0
918,24,24,54.0
919,24,24,54.0
920,24,24,54.0
921,24,24,54.0
922,24,24,54.0
923,24,26,54.0
924,24,24,54.0
925,24,30,54.0
926,34,24,54.0
927,24,26,54.0
928,30,26,54.0
929,24,26,54.0
930,24,24,54.0
931,32,24,54.0
932,24,24,54.0
933,24,24,54.0
934,24,24,54.0
935,24,26,54.0
936,34,30,54.0
937,28,28,54.0
938,30,30,54.0
939,28,42,54.0
940,28,34,54.0
941,32,28,52.5
942,40,28,54.0
943,40,28,54.0
944,44,28,54.0
945,30,30,54.0
946,36,30,54.0
947,30,30,54.0
948,34,30,52.5
949,30,34,52.5
950,34,30,52.5
951,36,32,52.5
952,38,38,52.5
953,44,44,54.0
954,42,58,54.0
955,40,50,54.0
956,50,42,54.0
957,50,42,54.0
958,40,50,54.0
959,40,44,54.0
960,38,46,54.0
961,40,36,54.0
962,36,38,54.0
963,44,36,54.0
964,40,42,54.0
965,36,44,54.0
966,28,40,54.0
967,36,30,54.0
968,34,28,54.0
969,28,30,54.0
970,28,36,54.0
971,34,28,54.0
972,28,26,54.0
973,30,32,54.0
974,30,28,54.0
975,28,28,54.0
976,28,26,54.0
977,26,26,52.5
978,30,36,52.5
979,30,30,52.5
980,28,30,52.5
981,28,28,52.5
982,24,26,52.5
983,28,24,52.5
984,24,24,52.5
985,34,24,52.5
986,24,24,52.5
987,24,30,52.5
988,24,24,52.5
989,26,24,52.5
990,32,24,52.5
991,24,28,52.5
992,24,24,52.5
993,30,26,52.5
994,26,34,52.5
995,26,30,52.5
996,24,26,52.5
997,24,24,52.5
998,34,28,52.5
999,48,28,52.5
1000,30,30,52.5
1001,28,28,52.5
1002,26,26,52.5
1003,30,26,52.5
1004,26,26,52.5
1005,26,28,52.5
1006,26,26,52.5
1007,24,36,52.5
1008,26,32,52.5
1009,30,38,52.5
1010,36,32,52.5
1011,28,30,52.5
1012,32,28,52.5
1013,28,26,52.5
1014,26,26,52.5
1015,24,30,52.5
1016,30,28,52.5
1017,26,30,52.5
1018,26,26,52.5
1019,26,26,52.5
1020,24,26,52.5
1021,30,30,52.5
1022,30,48,52.5
1023,34,44,52.5
1024,24,34,52.5
1025,28,24,52.5
1026,26,24,52.5
1027,24,28,52.5
1028,24,26,52.5
1029,30,24,52.5
1030,24,30,52.5
1031,26,26,52.5
1032,20,30,52.5
1033,20,26,52.5
1034,24,20,52.5
1035,20,28,52.5
1036,26,22,52.5
1037,20,20,52.5
1038,24,20,52.5
1039,18,24,52.5
1040,26,18,52.5
1041,18,18,52.5
1042,18,18,52.5
1043,18,22,52.5
1044,20,18,52.5
1045,18,18,52.5
1046,18,18,52.5
1047,18,18,52.5
1048,18,18,52.5
1049,20,20,52.5
1050,24,24,52.5
1051,20,30,52.5
1052,20,24,52.5
1053,20,20,52.5
1054,24,20,52.5
1055,20,26,52.5
1056,26,22,52.5
1057,22,20,52.5
1058,26,20,52.5
1059,24,22,52.5
1060,22,22,52.5
1061,20,28,52.5
1062,20,24,52.5
1063,32,26,52.5
1064,24,30,52.5
1065,30,24,52.5
1066,30,26,52.5
1067,26,26,52.5
1068,26,24,52.5
1069,26,30,52.5
1070,20,24,52.5
1071,20,20,52.5
1072,22,20,52.5
1073,30,20,52.5
1074,20,24,52.5
1075,20,20,52.5
1076,20,34,51.0
1077,24,32,51.0
1078,24,28,51.0
1079,24,24,51.0
1080,24,24,51.0
1081,28,30,51.0
1082,24,28,51.0
1083,24,24,51.0
1084,24,24,51.0
1085,30,24,51.0
1086,24,26,51.0
1087,34,24,51.0
1088,24,24,51.0
1089,24,28,51.0
1090,24,24,51.0
1091,30,24,51.0
1092,24,24,51.0
1093,24,24,51.0
1094,40,30,51.0
1095,30,38,51.0
1096,34,36,51.0
1097,34,34,51.0
1098,32,32,51.0
1099,28,32,51.0
1100,32,28,51.0
1101,28,28,51.0
1102,36,28,51.0
1103,30,30,51.0
1104,30,30,51.0
1105,30,34,51.0
1106,30,30,51.0
1107,30,34,51.0
1108,30,30,51.0
1109,30,34,51.0
1110,30,30,51.0
1111,26,24,51.0
1112,24,24,51.0
1113,24,24,51.0
1114,28,36,51.0
1115,24,26,51.0
1116,24,26,51.0
1117,30,26,51.0
1118,28,26,51.0
1119,26,26,51.0
1120,32,28,51.0
1121,28,30,51.0
1122,24,32,51.0
1123,28,34,51.0
1124,28,28,51.0
1125,24,28,51.0
1126,28,26,51.0
1127,24,26,51.0
1128,24,24,51.0
1129,30,32,51.0
1130,24,30,51.0
1131,34,24,51.0
1132,24,24,51.0
1133,24,24,51.0
1134,30,24,51.0
1135,24,26,51.0
1136,30,24,51.0
1137,24,34,51.0
1138,24,36,51.0
1139,24,28,51.0
1140,24,24,51.0
1141,34,32,51.0
1142,36,42,51.0
1143,36,36,51.0
1144,44,42,51.0
1145,40,30,51.0
1146,32,30,51.0
1147,32,38,51.0
1148,32,32,51.0
1149,28,32,51.0
1150,26,28,51.0
1151,28,26,51.0
1152,28,28,51.0
1153,28,28,51.0
1154,28,28,51.0
1155,28,34,51.0
1156,34,26,51.0
1157,26,28,51.0
1158,28,26,51.0
1159,26,34,51.0
1160,26,26,51.0
1161,28,26,51.0
1162,26,32,51.0
1163,28,28,51.0
1164,30,28,51.0
1165,28,28,51.0
1166,34,28,51.0
1167,28,32,51.0
1168,28,42,51.0
1169,28,30,51.0
1170,34,34,51.0
1171,32,36,51.0
1172,36,36,51.0
1173,40,34,51.0
1174,46,36,51.0
1175,36,54,51.0
1176,38,56,51.0
1177,38,38,51.0
1178,36,40,51.0
1179,36,38,51.0
1180,44,44,51.0
1181,40,46,51.0
1182,46,42,51.0
1183,42,40,51.0
1184,50,50,51.0
1185,48,48,51.0
1186,46,42,51.0
1187,42,42,51.0
1188,50,42,51.0
1189,46,42,51.0
1190,40,42,51.0
1191,42,38,51.0
1192,46,34,51.0
1193,42,36,51.0
1194,40,42,51.0
1195,40,46,51.0
1196,34,46,51.0
1197,34,26,51.0
1198,26,26,51.0
1199,28,30,51.0
1200,26,28,51.0
1201,28,30,51.0
1202,28,34,51.0
1203,28,28,51.0
1204,32,28,51.0
1205,34,34,51.0
1206,26,32,51.0
1207,28,28,51.0
1208,34,30,51.0
1209,34,30,51.0
1210,36,30,51.0
1211,28,34,51.0
1212,28,32,51.0
1213,28,34,51.0
1214,32,36,51.0
1215,38,36,51.0
1216,42,36,51.0
1217,40,40,51.0
1218,36,42,51.0
1219,34,42,51.0
1220,34,36,51.0
1221,40,34,51.0
1222,40,32,51.0
1223,30,32,51.0
1224,30,30,51.0
1225,30,36,51.0
1226,30,32,51.0
1227,34,30,51.0
1228,34,30,51.0
1229,30,30,51.0
1230,32,30,51.0
1231,30,30,51.0
1232,30,30,51.0
1233,28,28,51.0
1234,32,28,51.0
1235,30,36,51.0
1236,36,30,51.0
1237,34,32,51.0
1238,38,36,51.0
1239,38,34,51.0
1240,28,38,51.0
1241,28,38,51.0
1242,34,30,51.0
1243,36,30,51.0
1244,28,30,51.0
1245,34,34,51.0
1246,28,38,51.0
1247,28,30,51.0
1248,38,36,51.0
1249,28,36,51.0
1250,28,32,51.0
1251,28,38,51.0
1252,28,36,51.0
1253,28,32,51.0
1254,32,34,51.0
1255,38,42,51.0
1256,38,42,51.0
1257,38,36,51.0
1258,32,36,51.0
1259,38,32,51.0
1260,34,32,51.0
1261,32,34,51.0
1262,32,32,51.0
1263,32,32,51.0
1264,36,36,51.0
1265,28,58,51.0
1266,34,42,51.0
1267,36,36,51.0
1268,34,34,51.0
1269,34,48,51.0
1270,40,42,51.0
1271,52,40,51.0
1272,44,44,51.0
1273,50,42,51.0
1274,54,42,51.0
1275,48,40,51.0
1276,38,52,51.0
1277,44,44,51.0
1278,44,38,51.0
1279,38,38,51.0
1280,30,40,51.0
1281,36,32,51.0
1282,38,32,51.0
1283,48,46,51.0
1284,42,58,51.0
1285,42,48,51.0
1286,42,40,51.0
1287,54,32,51.0
1288,34,30,51.0
1289,30,30,51.0
1290,26,26,51.0
1291,26,30,51.0
1292,26,36,51.0
1293,30,26,51.0
1294,32,28,51.0
1295,26,28,51.0
1296,26,26,51.0
1297,26,26,51.0
1298,26,26,51.0
1299,32,26,51.0
1300,26,30,51.0
1301,32,26,51.0
1302,30,26,51.0
1303,26,22,51.0
1304,22,34,51.0
1305,22,22,51.0
1306,22,22,51.0
1307,22,22,51.0
1308,22,22,51.0
1309,34,28,51.0
1310,34,30,51.0
1311,28,22,51.0
1312,22,28,51.0
1313,22,22,51.0
1314,22,22,51.0
1315,22,22,51.0
1316,28,22,51.0
1317,22,22,51.0
1318,22,22,51.0
1319,22,22,51.0
1320,22,22,51.0
1321,22,22,51.0
1322,22,22,51.0
1323,22,22,51.0
1324,22,22,51.0
1325,22,28,51.0
1326,22,22,51.0
1327,22,22,51.0
1328,22,22,51.0
1329,22,32,51.0
1330,22,22,51.0
1331,22,22,51.0
1332,26,22,51.0
1333,22,26,51.0
1334,28,22,51.0
1335,22,36,51.0
1336,22,28,51.0
1337,26,22,51.0
1338,22,28,51.0
1339,22,22,51.0
1340,22,26,51.0
1341,28,22,51.0
1342,22,22,51.0
1343,22,22,51.0
1344,22,22,51.0
1345,22,22,51.0
1346,26,22,51.0
1347,22,28,51.0
1348,28,26,51.0
1349,26,26,51.0
1350,26,26,51.0
1351,26,30,51.0
1352,26,26,51.0
1353,26,32,51.0
1354,26,30,51.0
1355,26,26,51.0
1356,26,22,51.0
1357,22,22,51.0
1358,22,22,51.0
