cycle,p1Fitness,p2Fitness,averageTotalFitness
318,18,18,67.5
319,18,18,67.5
320,26,18,67.5
321,18,24,66.0
322,18,18,66.0
323,18,18,66.0
324,24,18,66.0
325,18,24,66.0
326,18,18,66.0
327,18,18,66.0
328,18,18,66.0
329,24,18,66.0
330,18,18,66.0
331,18,18,66.0
332,18,18,66.0
333,18,18,66.0
334,18,24,64.5
335,18,18,64.5
336,18,18,64.5
337,18,18,64.5
338,18,18,64.5
339,18,18,64.5
340,18,18,64.5
341,20,24,64.5
342,22,22,64.5
343,20,28,64.5
344,20,24,64.5
345,20,20,64.5
346,22,20,64.5
347,20,26,64.5
348,22,20,63.0
349,20,20,63.0
350,22,20,63.0
351,20,20,63.0
352,26,28,63.0
353,30,26,63.0
354,32,22,63.0
355,22,26,63.0
356,22,22,63.0
357,20,26,63.0
358,20,26,63.0
359,30,38,63.0
360,26,32,63.0
361,24,26,63.0
362,24,28,63.0
363,32,24,63.0
364,24,26,63.0
365,24,24,63.0
366,22,24,63.0
367,22,28,63.0
368,24,20,61.5
369,30,22,61.5
370,22,30,61.5
371,22,30,61.5
372,22,36,61.5
373,30,28,61.5
374,22,28,61.5
375,22,26,61.5
376,26,26,61.5
377,24,28,61.5
378,24,22,61.5
379,22,30,61.5
380,28,22,61.5
381,22,24,61.5
382,22,26,61.5
383,22,28,61.5
384,22,28,61.5
385,22,30,61.5
386,22,24,61.5
387,22,22,61.5
388,30,22,61.5
389,22,22,60.0
390,22,22,60.0
391,22,22,60.0
392,22,22,60.0
393,22,26,60.0
394,22,28,60.0
395,22,22,60.0
396,24,38,60.0
397,38,26,60.0
398,22,40,60.0
399,22,26,60.0
400,22,22,60.0
401,34,28,60.0
402,28,30,60.0
403,32,28,60.0
404,28,28,60.0
405,28,28,60.0
406,28,28,60.0
407,28,28,60.0
408,28,28,60.0
409,28,28,60.0
410,28,34,60.0
411,28,28,60.0
412,30,28,60.0
413,36,26,60.0
414,32,26,60.0
415,28,32,60.0
416,30,40,60.0
417,50,42,60.0
418,42,42,60.0
419,36,42,60.0
420,36,48,60.0
421,36,42,60.0
422,36,38,60.0
423,36,36,60.0
424,36,36,60.0
425,42,50,60.0
426,36,48,60.0
427,36,38,60.0
428,36,46,60.0
429,36,38,60.0
430,42,38,60.0
431,46,38,60.0
432,50,46,60.0
433,46,46,60.0
434,42,46,60.0
435,42,48,60.0
436,46,48,60.0
437,46,50,60.0
438,42,52,60.0
439,40,52,60.0
440,34,42,60.0
441,40,34,60.0
442,34,34,60.0
443,38,36,60.0
444,36,36,60.0
445,38,48,60.0
446,40,38,60.0
447,38,42,60.0
448,36,36,60.0
449,36,42,60.0
450,36,42,60.0
451,42,42,60.0
452,42,38,60.0
453,40,36,60.0
454,36,44,60.0
455,44,36,60.0
456,44,44,60.0
457,48,40,60.0
458,48,52,60.0
459,48,52,60.0
460,46,52,60.0
461,60,46,60.0
462,46,50,60.0
463,54,48,60.0
464,48,54,60.0
465,42,48,60.0
466,44,50,60.0
467,42,44,60.0
468,44,44,60.0
469,54,50,60.0
470,50,58,60.0
471,60,52,60.0
472,70,60,60.0
473,60,60,60.0
474,60,56,60.0
475,58,70,60.0
476,58,58,60.0
477,74,54,60.0
478,56,86,60.0
479,52,52,60.0
480,52,52,60.0
481,62,54,60.0
482,72,56,60.0
483,56,56,60.0
484,52,58,60.0
485,66,52,60.0
486,60,80,60.0
487,60,58,61.5
488,58,62,61.5
489,56,46,61.5
490,48,62,61.5
491,50,52,61.5
492,48,50,61.5
493,48,48,61.5
494,46,46,61.5
495,46,42,61.5
496,42,42,61.5
497,42,52,61.5
498,42,42,61.5
499,42,56,61.5
500,42,46,61.5
501,42,42,61.5
502,50,48,61.5
503,44,48,61.5
504,44,44,61.5
505,44,44,61.5
506,46,44,61.5
507,44,44,61.5
508,46,42,61.5
509,42,46,61.5
510,50,50,61.5
511,54,46,61.5
512,50,56,61.5
513,50,48,61.5
514,58,48,61.5
515,60,50,61.5
516,52,46,61.5
517,46,46,61.5
518,50,42,61.5
519,42,44,61.5
520,42,42,61.5
521,50,42,61.5
522,42,40,61.5
523,40,40,61.5
524,54,40,61.5
525,38,40,61.5
526,48,44,61.5
527,52,50,61.5
528,52,58,61.5
529,46,52,61.5
530,52,54,61.5
531,46,58,61.5
532,46,58,61.5
533,46,46,61.5
534,50,46,61.5
535,50,46,61.5
