cycle,p1Fitness,p2Fitness,averageTotalFitness
579,40,46,73.5
580,36,40,73.5
581,36,54,73.5
582,36,38,73.5
583,42,36,73.5
584,44,36,73.5
585,36,46,73.5
586,30,30,73.5
587,30,32,73.5
588,30,32,73.5
589,34,38,73.5
590,30,38,73.5
591,36,40,73.5
592,34,36,73.5
593,30,32,73.5
594,30,30,73.5
595,30,30,73.5
596,32,30,73.5
597,30,34,73.5
598,30,30,73.5
599,36,34,73.5
600,30,34,73.5
601,30,30,73.5
602,36,34,73.5
603,34,34,72.0
604,30,34,72.0
605,28,34,72.0
606,28,30,72.0
607,28,28,72.0
608,28,30,72.0
609,28,28,72.0
610,30,28,72.0
611,38,28,72.0
612,28,28,72.0
613,34,28,72.0
614,34,28,72.0
615,32,28,72.0
616,28,28,72.0
617,28,28,72.0
618,28,28,72.0
619,28,28,72.0
620,28,28,72.0
621,30,28,72.0
622,28,28,72.0
623,46,28,72.0
624,34,32,72.0
625,28,34,72.0
626,30,28,72.0
627,28,34,72.0
628,28,30,72.0
629,28,28,72.0
630,28,28,72.0
631,28,28,72.0
632,28,28,72.0
633,28,28,72.0
634,28,30,72.0
635,28,28,72.0
636,36,28,72.0
637,28,32,70.5
638,34,32,70.5
639,32,32,70.5
640,38,48,70.5
641,38,44,70.5
642,38,38,70.5
643,38,38,70.5
644,38,36,70.5
645,40,36,70.5
646,40,36,70.5
647,44,40,70.5
648,40,42,70.5
649,38,46,70.5
650,40,44,70.5
651,40,40,70.5
652,40,40,70.5
653,60,40,70.5
654,40,40,70.5
655,36,40,70.5
656,36,36,70.5
657,42,36,70.5
658,36,36,70.5
659,36,36,70.5
660,38,38,70.5
661,42,40,70.5
662,38,32,70.5
663,32,32,70.5
664,32,32,70.5
665,32,32,70.5
666,32,38,70.5
667,32,32,70.5
668,32,32,70.5
669,32,32,70.5
670,32,32,70.5
671,32,32,70.5
672,32,44,70.5
673,32,32,70.5
674,32,32,70.5
675,34,32,70.5
676,32,38,70.5
677,32,32,70.5
678,32,32,70.5
679,32,32,70.5
680,38,32,70.5
681,32,38,70.5
682,36,32,70.5
683,32,32,70.5
684,32,36,70.5
685,32,42,70.5
686,34,38,70.5
687,40,38,70.5
688,30,38,70.5
689,34,30,70.5
690,30,30,70.5
691,30,30,70.5
692,30,30,69.0
693,30,30,69.0
694,30,30,69.0
695,30,30,69.0
696,30,30,69.0
697,28,30,69.0
698,30,36,69.0
699,42,30,69.0
700,30,30,69.0
701,34,30,69.0
702,30,30,69.0
703,30,30,69.0
704,36,42,69.0
705,36,36,69.0
706,30,36,69.0
707,32,28,69.0
708,30,36,69.0
709,36,26,69.0
710,26,26,69.0
711,26,26,69.0
712,26,26,69.0
713,26,26,69.0
714,32,26,69.0
715,32,26,69.0
716,26,26,69.0
717,26,26,69.0
718,26,32,69.0
719,26,26,69.0
720,26,26,69.0
721,26,26,69.0
722,26,26,69.0
723,26,26,69.0
724,32,26,69.0
725,30,26,69.0
726,32,26,69.0
727,26,26,69.0
728,26,26,69.0
729,26,26,69.0
730,26,32,69.0
731,26,30,69.0
732,26,26,69.0
733,26,26,67.5
734,26,26,67.5
735,30,26,67.5
736,26,32,67.5
737,26,26,67.5
738,26,26,67.5
739,30,26,67.5
740,26,38,67.5
741,30,26,67.5
742,26,26,67.5
743,26,26,67.5
744,26,42,67.5
745,36,30,67.5
746,30,32,67.5
747,30,40,67.5
748,28,32,67.5
749,30,30,67.5
750,30,30,67.5
751,30,30,67.5
752,30,28,67.5
753,28,28,67.5
754,28,32,67.5
755,34,34,67.5
756,42,38,67.5
757,42,46,67.5
758,34,42,67.5
759,40,34,67.5
760,34,34,67.5
761,36,32,67.5
762,34,32,67.5
763,32,38,67.5
764,32,32,67.5
765,32,32,67.5
766,32,32,67.5
767,32,36,67.5
768,32,32,67.5
769,32,32,67.5
770,40,32,67.5
771,32,32,67.5
772,32,32,67.5
773,32,40,67.5
774,40,32,67.5
775,32,32,67.5
776,32,32,67.5
777,32,32,67.5
778,38,42,67.5
779,54,40,67.5
780,40,42,67.5
781,40,48,67.5
782,38,40,67.5
783,40,38,67.5
784,40,38,67.5
785,38,44,67.5
786,38,46,67.5
787,44,38,67.5
788,40,40,67.5
789,40,32,67.5
790,36,34,67.5
791,38,40,67.5
792,46,40,67.5
793,50,40,67.5
794,40,40,67.5
795,36,44,67.5
796,36,40,67.5
797,36,34,67.5
798,38,34,67.5
799,40,40,67.5
800,38,44,67.5
801,38,40,67.5
802,38,44,67.5
803,38,36,67.5
804,56,48,67.5
805,42,54,67.5
806,44,44,67.5
807,42,44,67.5
808,42,42,67.5
809,40,38,67.5
810,46,36,67.5
811,36,36,66.0
812,42,36,66.0
813,44,36,66.0
814,40,40,66.0
815,38,40,66.0
816,38,40,66.0
817,38,36,66.0
818,36,36,66.0
819,46,36,66.0
820,36,40,66.0
821,36,46,66.0
822,42,46,66.0
823,40,42,66.0
824,46,48,66.0
825,46,38,66.0
826,38,40,66.0
827,44,34,66.0
828,36,34,66.0
829,36,34,66.0
830,34,38,66.0
831,58,32,66.0
832,46,32,66.0
833,40,38,66.0
834,46,38,66.0
835,36,38,66.0
836,36,38,66.0
837,36,48,66.0
838,32,40,66.0
839,38,36,66.0
840,42,42,66.0
841,38,42,66.0
842,48,38,66.0
843,38,40,66.0
844,34,38,66.0
845,40,44,66.0
846,52,50,66.0
847,48,50,66.0
848,48,48,66.0
849,50,46,66.0
