cycle,p1Fitness,p2Fitness,averageTotalFitness
791,30,32,51.0
792,36,40,51.0
793,44,36,51.0
794,50,40,51.0
795,40,48,51.0
796,56,40,51.0
797,46,44,52.5
798,42,40,52.5
799,40,44,52.5
800,40,42,52.5
801,52,40,52.5
802,40,38,52.5
803,48,38,52.5
804,38,36,52.5
805,36,36,52.5
806,46,44,52.5
807,38,48,52.5
808,38,42,52.5
809,40,34,52.5
810,32,34,52.5
811,46,32,52.5
812,38,42,52.5
813,38,40,52.5
814,42,34,52.5
815,40,32,52.5
816,28,40,52.5
817,32,30,52.5
818,30,30,52.5
819,28,28,52.5
820,34,28,52.5
821,36,34,52.5
822,30,34,52.5
823,34,32,52.5
824,32,30,52.5
825,32,30,52.5
826,32,30,52.5
827,30,30,52.5
828,30,30,52.5
829,30,30,52.5
830,30,30,52.5
831,34,32,52.5
832,28,32,52.5
833,34,28,52.5
834,28,28,52.5
835,28,28,52.5
836,28,26,52.5
837,24,26,52.5
838,24,28,52.5
839,24,24,51.0
840,24,24,51.0
841,24,34,51.0
842,24,24,51.0
843,26,26,51.0
844,26,26,51.0
845,26,24,51.0
846,24,24,51.0
847,24,24,51.0
848,24,24,51.0
849,24,24,51.0
850,24,26,51.0
851,24,24,51.0
852,24,26,51.0
853,24,28,51.0
854,24,24,51.0
855,26,32,51.0
856,24,30,51.0
857,24,24,51.0
858,26,24,51.0
859,24,24,51.0
860,24,30,51.0
861,24,24,51.0
862,26,26,51.0
863,32,26,51.0
864,26,24,51.0
865,36,24,51.0
866,30,36,51.0
867,30,42,51.0
868,34,42,51.0
869,34,36,51.0
870,32,32,51.0
871,36,38,51.0
872,38,46,51.0
873,42,44,51.0
874,38,38,51.0
875,38,36,51.0
876,36,42,51.0
877,36,36,51.0
878,36,36,51.0
879,36,44,51.0
880,36,36,51.0
881,42,30,51.0
882,30,36,51.0
883,36,30,51.0
884,30,30,51.0
885,38,30,51.0
886,34,34,51.0
887,36,34,51.0
888,32,34,51.0
889,34,32,51.0
890,38,32,51.0
891,30,36,51.0
892,28,30,51.0
893,28,34,51.0
894,30,30,51.0
895,34,36,51.0
896,32,34,51.0
897,36,26,51.0
898,36,26,51.0
899,26,30,51.0
900,28,26,51.0
901,26,30,51.0
902,26,28,51.0
903,28,26,51.0
904,26,22,51.0
905,22,22,51.0
906,22,22,51.0
907,22,22,51.0
908,24,24,51.0
909,24,24,51.0
910,24,24,51.0
911,24,30,51.0
912,24,24,51.0
913,22,24,51.0
914,24,22,51.0
915,22,26,51.0
916,22,22,51.0
917,24,22,51.0
918,22,22,51.0
919,22,22,51.0
920,24,22,51.0
921,22,22,51.0
922,22,22,51.0
923,24,22,51.0
924,22,26,51.0
925,24,24,51.0
926,24,24,51.0
927,24,24,51.0
928,32,28,51.0
929,24,26,51.0
930,26,24,51.0
931,28,24,51.0
932,24,22,51.0
933,22,24,51.0
934,24,30,51.0
935,24,30,51.0
936,28,28,51.0
937,24,28,51.0
938,22,28,51.0
939,22,22,51.0
940,22,24,51.0
941,24,24,51.0
942,22,26,51.0
943,22,24,51.0
944,22,22,51.0
945,24,22,51.0
946,26,22,51.0
947,22,30,51.0
948,24,24,51.0
949,28,24,51.0
950,24,30,51.0
951,24,28,51.0
952,28,26,51.0
953,26,28,51.0
954,24,24,51.0
955,30,24,51.0
956,26,24,51.0
957,24,24,51.0
958,28,24,51.0
959,26,26,51.0
960,24,24,51.0
961,24,26,51.0
962,24,30,51.0
963,24,34,49.5
964,24,30,49.5
965,24,24,49.5
966,24,26,49.5
967,24,24,49.5
968,24,24,49.5
969,24,34,49.5
970,24,24,49.5
971,24,24,49.5
972,24,24,49.5
973,26,24,49.5
974,24,28,49.5
975,28,24,49.5
976,38,26,49.5
977,26,26,49.5
978,26,26,49.5
979,26,30,49.5
980,24,26,49.5
981,24,28,49.5
982,24,24,49.5
983,26,34,49.5
984,26,28,49.5
985,26,26,49.5
986,30,30,49.5
987,26,32,49.5
988,26,32,49.5
989,26,24,49.5
990,30,24,49.5
991,24,24,49.5
