cycle,p1Fitness,p2Fitness,averageTotalFitness
238,34,38,75.0
239,34,36,75.0
240,34,36,75.0
241,34,34,75.0
242,40,40,75.0
243,42,40,75.0
244,46,40,75.0
245,40,40,75.0
246,40,40,75.0
247,48,40,75.0
248,50,40,75.0
249,36,46,75.0
250,38,40,75.0
251,36,38,75.0
252,36,42,75.0
253,36,38,75.0
254,36,44,75.0
255,36,42,75.0
256,36,44,75.0
257,40,32,75.0
258,32,32,73.5
259,32,44,73.5
260,32,38,73.5
261,32,36,73.5
262,32,32,73.5
263,32,32,73.5
264,32,32,73.5
265,32,32,73.5
266,32,36,73.5
267,32,32,73.5
268,32,32,73.5
269,32,32,73.5
270,32,32,73.5
271,32,32,73.5
272,32,32,73.5
273,32,32,72.0
274,38,32,72.0
275,32,32,72.0
276,32,38,72.0
277,32,32,72.0
278,32,32,72.0
279,32,32,72.0
280,38,32,72.0
281,32,32,72.0
282,32,32,72.0
283,32,32,72.0
284,36,32,72.0
285,32,32,72.0
286,36,38,72.0
287,32,36,72.0
288,32,32,72.0
289,34,32,72.0
290,32,36,72.0
291,32,32,70.5
292,32,32,70.5
293,32,38,70.5
294,32,32,70.5
295,32,32,70.5
296,32,32,70.5
297,32,32,70.5
298,32,32,70.5
299,32,32,70.5
300,32,32,70.5
301,32,34,70.5
302,32,38,70.5
303,38,32,70.5
304,34,32,70.5
305,32,32,70.5
306,32,32,70.5
307,32,32,70.5
308,32,32,70.5
309,32,32,70.5
310,32,32,70.5
311,32,32,69.0
312,32,32,69.0
313,32,32,69.0
314,32,32,69.0
315,36,38,69.0
316,50,36,69.0
317,36,44,69.0
318,36,36,69.0
319,36,36,69.0
320,36,36,69.0
321,36,42,69.0
322,36,36,69.0
323,36,42,69.0
324,38,36,69.0
325,32,38,69.0
326,32,34,69.0
327,32,32,69.0
328,32,32,69.0
329,32,32,69.0
330,32,32,69.0
331,32,32,69.0
332,32,32,69.0
333,32,32,69.0
334,32,38,69.0
335,32,32,69.0
336,32,32,69.0
337,32,32,67.5
338,34,32,67.5
339,32,32,67.5
340,32,32,67.5
341,32,32,67.5
342,32,38,67.5
343,34,32,67.5
344,32,32,67.5
345,38,32,67.5
346,36,40,67.5
347,32,42,67.5
348,34,36,67.5
349,34,34,67.5
350,38,40,67.5
351,38,50,67.5
352,46,42,67.5
353,44,36,67.5
354,36,38,67.5
355,38,42,67.5
356,34,36,67.5
357,34,34,67.5
358,38,34,67.5
359,34,34,67.5
360,34,34,67.5
361,34,34,67.5
362,34,34,67.5
363,38,36,67.5
364,34,42,67.5
365,34,40,67.5
366,34,34,67.5
367,28,34,67.5
368,34,28,67.5
369,28,28,67.5
370,36,28,66.0
371,34,28,66.0
372,36,28,66.0
373,28,28,66.0
374,28,28,66.0
375,28,28,66.0
376,28,28,66.0
377,28,28,66.0
378,28,34,66.0
379,28,28,66.0
380,34,32,66.0
381,32,32,66.0
382,32,32,66.0
383,32,38,66.0
384,32,32,66.0
385,32,32,66.0
386,38,32,66.0
387,32,32,66.0
388,36,32,66.0
389,32,42,66.0
390,36,34,66.0
391,34,34,66.0
392,36,36,66.0
393,36,48,66.0
394,44,40,66.0
395,48,38,66.0
396,38,36,66.0
397,36,36,66.0
398,36,36,66.0
399,36,36,66.0
400,42,42,66.0
401,40,42,66.0
402,40,40,66.0
403,40,40,66.0
404,36,40,66.0
405,36,36,66.0
406,34,36,66.0
407,34,40,66.0
408,38,34,66.0
409,38,34,66.0
410,44,34,66.0
411,34,40,64.5
412,34,34,64.5
413,32,42,64.5
414,32,38,64.5
415,40,32,64.5
416,32,44,64.5
417,32,36,64.5
418,32,32,64.5
419,36,32,64.5
420,32,34,64.5
421,32,32,64.5
422,34,38,64.5
423,34,36,64.5
424,38,38,64.5
425,40,38,64.5
426,38,48,64.5
427,38,46,64.5
428,34,46,64.5
429,34,46,64.5
430,36,38,64.5
431,36,44,64.5
432,36,38,64.5
433,36,46,64.5
434,36,40,64.5
435,36,38,64.5
436,38,44,64.5
437,38,40,64.5
438,38,38,64.5
439,38,38,64.5
440,42,38,64.5
441,36,42,64.5
442,40,38,64.5
443,44,38,64.5
444,34,40,64.5
445,50,38,64.5
446,34,38,64.5
447,40,34,64.5
448,34,42,64.5
449,40,36,64.5
450,34,40,64.5
451,34,42,64.5
452,44,38,64.5
453,36,38,64.5
454,40,36,64.5
455,36,42,64.5
456,38,36,64.5
457,32,36,64.5
458,32,38,64.5
459,32,32,64.5
460,34,32,64.5
461,36,38,64.5
462,36,38,64.5
463,34,32,64.5
464,34,32,64.5
465,32,28,64.5
466,32,32,64.5
467,32,32,64.5
468,32,32,64.5
469,32,42,63.0
470,28,32,63.0
471,42,28,63.0
472,34,42,63.0
473,38,34,63.0
474,36,34,63.0
475,34,36,63.0
476,40,34,63.0
477,36,42,63.0
478,36,34,63.0
479,32,34,63.0
480,30,28,63.0
481,28,28,63.0
482,34,34,63.0
483,34,32,63.0
484,34,32,63.0
485,30,30,63.0
486,32,30,63.0
487,30,30,63.0
488,30,36,63.0
489,36,36,63.0
490,30,36,63.0
491,30,30,63.0
492,30,32,63.0
493,38,34,63.0
494,30,40,63.0
495,34,30,63.0
496,30,32,63.0
497,32,32,63.0
498,34,32,63.0
499,34,40,63.0
500,34,40,63.0
501,40,32,63.0
502,38,26,63.0
503,26,32,63.0
504,26,26,63.0
505,38,26,63.0
506,26,26,63.0
507,26,26,63.0
508,26,26,63.0
509,26,26,63.0
510,26,26,63.0
511,26,32,63.0
512,26,26,63.0
513,26,40,63.0
514,26,30,63.0
515,26,34,61.5
516,26,26,61.5
517,26,26,61.5
518,26,26,61.5
519,32,32,61.5
520,26,38,61.5
521,26,26,61.5
522,26,26,61.5
523,26,26,61.5
524,26,26,61.5
525,32,26,61.5
526,30,30,61.5
527,26,30,61.5
528,26,32,61.5
529,26,26,61.5
530,30,26,61.5
531,26,26,61.5
532,34,26,61.5
533,26,26,61.5
534,28,26,61.5
535,30,26,61.5
536,30,26,61.5
537,32,26,61.5
538,34,32,61.5
539,28,32,61.5
540,28,28,61.5
541,28,34,61.5
542,30,28,61.5
543,28,30,61.5
544,28,28,61.5
545,28,26,61.5
546,26,26,61.5
547,32,30,61.5
548,38,38,61.5
549,30,36,61.5
550,26,26,61.5
551,26,32,61.5
552,26,32,61.5
553,26,26,61.5
554,30,28,61.5
555,28,28,60.0
556,28,28,60.0
557,28,30,60.0
558,28,28,60.0
559,28,28,60.0
560,28,26,60.0
561,34,26,60.0
562,30,34,60.0
563,34,36,60.0
564,28,28,60.0
565,28,28,60.0
566,32,30,60.0
567,30,36,60.0
568,28,30,60.0
569,28,38,60.0
570,28,46,60.0
571,26,34,60.0
572,26,30,60.0
573,32,62,60.0
574,38,40,60.0
575,38,46,60.0
576,44,48,60.0
577,48,42,60.0
578,38,38,60.0
579,48,38,60.0
580,46,44,60.0
581,42,44,60.0
582,42,42,60.0
583,48,46,60.0
584,46,46,60.0
585,38,46,60.0
586,46,40,60.0
587,52,46,60.0
588,44,46,60.0
589,52,40,60.0
590,40,42,60.0
591,36,50,60.0
592,38,40,60.0
593,38,38,60.0
594,38,38,60.0
595,38,38,60.0
596,38,44,60.0
597,32,38,60.0
598,30,32,60.0
599,34,30,60.0
600,32,40,60.0
601,36,36,60.0
602,36,38,60.0
603,32,50,60.0
604,34,36,60.0
605,34,34,60.0
606,32,32,60.0
607,32,32,60.0
608,34,32,60.0
609,32,40,60.0
610,30,40,60.0
611,42,34,60.0
612,34,46,60.0
613,34,42,60.0
614,34,38,60.0
615,34,34,60.0
616,34,36,60.0
617,42,36,60.0
618,56,40,60.0
619,40,44,60.0
620,44,46,60.0
621,38,40,60.0
622,36,38,60.0
623,36,36,60.0
624,42,36,60.0
625,36,44,60.0
626,42,42,60.0
627,36,42,60.0
628,42,36,60.0
629,42,36,60.0
630,36,38,60.0
631,42,38,60.0
632,36,36,60.0
633,46,48,60.0
634,40,48,60.0
635,34,44,60.0
636,48,36,60.0
637,34,40,60.0
638,38,36,60.0
639,32,42,60.0
640,32,32,60.0
641,32,32,60.0
642,32,32,60.0
643,40,38,60.0
644,32,34,60.0
645,32,32,60.0
646,32,38,60.0
647,32,32,60.0
648,38,26,60.0
649,26,24,60.0
650,36,26,60.0
651,26,32,60.0
652,26,24,60.0
653,30,24,60.0
654,28,30,60.0
655,26,28,60.0
656,26,26,60.0
657,24,26,60.0
658,32,26,60.0
659,26,34,60.0
660,30,32,60.0
661,44,30,60.0
662,30,32,60.0
663,30,34,60.0
664,40,34,60.0
665,36,32,60.0
666,34,38,60.0
667,38,38,60.0
668,36,44,60.0
669,36,32,60.0
670,34,30,60.0
671,30,30,60.0
672,30,30,60.0
673,34,26,60.0
674,28,32,60.0
675,28,26,58.5
676,28,32,58.5
677,26,32,58.5
678,24,26,58.5
679,24,24,58.5
680,24,28,58.5
681,26,32,58.5
682,28,28,58.5
683,26,32,58.5
684,36,30,58.5
685,28,34,58.5
686,34,32,58.5
687,28,30,58.5
688,28,30,58.5
689,30,28,58.5
690,28,36,58.5
691,32,34,58.5
692,32,38,58.5
693,32,34,58.5
694,32,40,58.5
695,32,32,58.5
696,36,38,58.5
697,38,36,58.5
698,38,36,58.5
699,36,34,58.5
700,34,34,58.5
701,34,34,58.5
702,34,38,58.5
703,38,36,58.5
704,36,40,58.5
705,38,36,58.5
706,36,38,58.5
707,36,36,58.5
708,32,36,58.5
709,42,38,58.5
710,38,36,58.5
711,40,40,58.5
712,40,46,58.5
713,34,40,58.5
714,40,32,58.5
715,32,44,58.5
716,42,40,58.5
717,36,34,58.5
718,38,34,58.5
719,34,40,58.5
720,34,36,58.5
721,34,34,58.5
722,34,34,58.5
723,34,34,58.5
724,32,32,58.5
725,38,32,58.5
726,32,32,58.5
727,32,32,58.5
728,30,28,58.5
729,28,36,58.5
730,32,28,58.5
731,28,26,58.5
732,32,24,58.5
733,24,36,58.5
734,24,26,58.5
735,24,24,58.5
736,24,24,58.5
737,24,28,58.5
738,24,24,58.5
739,24,36,58.5
740,28,30,58.5
741,28,28,58.5
742,28,28,58.5
743,28,28,58.5
744,30,32,58.5
745,30,30,58.5
746,36,32,58.5
747,32,32,58.5
748,28,32,58.5
749,34,30,58.5
750,36,34,58.5
751,28,28,58.5
752,28,26,58.5
753,26,26,58.5
754,24,32,58.5
755,28,26,58.5
756,26,26,58.5
757,26,26,58.5
758,28,26,58.5
759,26,28,58.5
760,28,26,58.5
761,26,26,57.0
762,26,26,57.0
763,28,26,57.0
764,24,26,57.0
765,32,24,57.0
766,30,20,57.0
767,24,20,57.0
768,20,20,57.0
769,20,18,57.0
770,18,18,57.0
771,18,18,57.0
772,18,18,57.0
773,18,18,57.0
774,22,18,57.0
775,30,18,57.0
776,18,24,57.0
777,18,18,57.0
778,18,30,57.0
779,24,18,57.0
780,18,18,57.0
781,18,30,57.0
782,24,18,57.0
783,18,18,57.0
784,18,26,57.0
785,18,22,57.0
786,18,24,57.0
787,28,18,57.0
788,18,18,57.0
789,18,18,57.0
790,18,18,57.0
791,18,24,57.0
792,18,18,57.0
793,18,18,57.0
794,18,22,57.0
795,18,26,57.0
796,18,18,57.0
797,18,18,57.0
798,24,18,57.0
799,18,24,57.0
800,18,18,57.0
801,18,18,57.0
802,24,18,57.0
803,18,18,57.0
804,30,18,57.0
805,18,18,55.5
806,24,18,55.5
807,18,18,55.5
808,18,18,55.5
809,18,18,55.5
810,18,18,55.5
811,18,18,55.5
812,18,24,55.5
813,24,18,55.5
814,18,24,55.5
815,18,28,55.5
816,28,18,55.5
817,22,18,55.5
818,18,30,55.5
819,18,18,55.5
820,24,18,55.5
821,18,18,55.5
822,18,18,55.5
823,18,18,55.5
824,18,18,55.5
825,18,18,55.5
826,18,18,55.5
827,18,18,55.5
828,18,18,55.5
829,18,22,55.5
830,18,18,55.5
831,18,24,55.5
832,18,18,55.5
833,24,18,55.5
834,18,18,55.5
835,24,18,55.5
836,24,22,55.5
837,18,22,55.5
838,18,22,55.5
839,18,22,55.5
840,20,18,55.5
841,18,24,55.5
842,18,18,55.5
843,20,18,55.5
844,24,24,55.5
845,18,24,55.5
846,18,18,55.5
847,18,32,55.5
848,22,20,55.5
849,20,20,55.5
850,20,20,55.5
851,20,28,54.0
852,26,20,54.0
853,20,20,54.0
854,24,20,54.0
855,26,22,54.0
856,20,26,54.0
857,20,18,54.0
858,18,18,54.0
859,18,18,54.0
860,18,18,54.0
861,18,18,54.0
862,18,18,54.0
863,18,18,54.0
864,24,18,54.0
865,22,18,54.0
866,22,18,54.0
867,18,18,54.0
868,18,18,54.0
869,18,18,54.0
870,18,18,54.0
871,26,18,54.0
872,18,18,54.0
873,18,18,54.0
874,18,22,54.0
875,18,18,54.0
876,18,24,54.0
877,18,18,54.0
878,22,26,54.0
879,24,22,54.0
880,22,22,54.0
881,24,22,54.0
882,22,30,54.0
883,22,24,54.0
884,20,22,54.0
885,18,30,54.0
886,26,24,54.0
887,20,24,54.0
888,20,20,54.0
889,26,20,54.0
890,20,20,54.0
891,22,24,54.0
892,30,22,54.0
893,18,22,54.0
894,18,18,54.0
895,18,24,54.0
896,24,18,54.0
897,18,18,54.0
898,18,18,54.0
899,18,18,54.0
900,18,30,54.0
901,18,28,54.0
902,18,22,54.0
903,18,18,54.0
904,18,18,54.0
905,18,18,52.5
906,18,24,52.5
907,18,18,52.5
908,18,18,52.5
909,18,18,52.5
910,18,18,52.5
911,18,26,52.5
912,18,22,52.5
913,18,18,52.5
914,18,18,52.5
915,18,18,52.5
916,18,26,52.5
917,24,18,52.5
918,18,18,52.5
919,18,18,52.5
920,18,22,52.5
921,18,18,52.5
922,18,18,52.5
923,24,18,52.5
924,18,18,52.5
925,22,18,52.5
926,28,18,52.5
927,18,24,52.5
928,18,18,52.5
929,18,24,52.5
930,18,18,52.5
931,18,18,52.5
932,18,18,52.5
933,18,18,52.5
934,18,18,52.5
935,18,18,52.5
936,18,18,52.5
937,18,18,52.5
938,18,18,52.5
939,18,22,52.5
940,18,18,52.5
941,18,18,52.5
942,18,18,52.5
943,18,18,52.5
944,18,18,52.5
945,22,18,52.5
946,18,18,52.5
947,18,18,52.5
948,18,18,52.5
949,24,18,52.5
950,18,18,52.5
951,18,18,52.5
952,18,18,52.5
953,18,18,52.5
954,18,24,52.5
955,18,18,52.5
956,18,18,52.5
957,22,18,52.5
958,18,22,52.5
959,18,24,52.5
960,22,18,52.5
961,26,18,52.5
962,18,18,51.0
963,18,30,51.0
964,18,24,51.0
965,18,18,51.0
966,18,24,51.0
967,24,18,51.0
968,24,18,51.0
969,18,18,51.0
970,18,18,51.0
971,18,18,51.0
972,18,24,51.0
973,18,18,51.0
974,18,18,51.0
975,18,24,51.0
976,18,26,51.0
977,24,18,51.0
978,18,18,51.0
979,24,20,51.0
980,20,18,51.0
981,18,20,51.0
982,18,26,51.0
983,18,32,51.0
984,18,30,51.0
985,18,18,51.0
986,24,18,51.0
987,18,18,51.0
988,18,22,51.0
989,18,18,51.0
990,18,26,51.0
991,18,18,51.0
992,18,18,51.0
993,18,18,51.0
994,18,18,51.0
995,24,18,51.0
996,18,18,51.0
997,18,18,51.0
998,20,18,51.0
999,18,18,51.0
1000,18,18,51.0
1001,18,24,51.0
1002,18,18,51.0
1003,18,18,51.0
1004,24,28,51.0
1005,24,22,51.0
1006,22,22,51.0
1007,32,24,51.0
1008,24,24,51.0
1009,22,34,51.0
1010,20,22,51.0
1011,22,20,51.0
1012,22,20,51.0
1013,26,20,51.0
1014,20,20,51.0
1015,22,24,51.0
1016,22,18,51.0
1017,18,26,51.0
1018,18,24,51.0
1019,18,18,51.0
1020,18,18,51.0
1021,18,24,51.0
1022,18,18,51.0
1023,18,18,51.0
1024,24,18,51.0
1025,18,20,51.0
1026,24,18,51.0
1027,24,18,51.0
1028,18,18,51.0
1029,18,18,51.0
1030,18,18,49.5
1031,18,18,49.5
1032,18,18,49.5
1033,18,18,49.5
1034,18,18,49.5
1035,18,18,49.5
1036,18,18,49.5
1037,18,18,49.5
1038,18,18,49.5
1039,18,24,49.5
1040,24,22,49.5
1041,18,30,49.5
1042,18,18,49.5
1043,18,18,49.5
1044,18,18,49.5
1045,18,18,49.5
1046,18,18,49.5
1047,24,18,49.5
1048,18,18,49.5
1049,18,18,49.5
1050,18,18,49.5
1051,24,18,49.5
1052,18,18,49.5
1053,22,24,49.5
1054,18,22,49.5
1055,18,18,49.5
1056,18,18,49.5
1057,18,24,49.5
1058,18,18,49.5
1059,18,18,49.5
1060,26,18,49.5
1061,24,18,49.5
1062,24,18,49.5
1063,18,18,49.5
1064,18,18,49.5
1065,18,18,49.5
1066,18,18,49.5
1067,22,18,49.5
1068,24,18,49.5
1069,18,18,49.5
1070,18,24,49.5
1071,18,24,49.5
1072,24,18,49.5
1073,18,18,49.5
1074,18,26,49.5
1075,22,18,49.5
1076,24,24,49.5
1077,30,24,49.5
1078,24,24,49.5
1079,24,24,49.5
1080,24,24,49.5
1081,24,28,49.5
1082,30,26,49.5
1083,24,26,49.5
1084,24,24,49.5
1085,24,24,49.5
1086,36,24,49.5
1087,28,24,49.5
1088,24,24,49.5
1089,24,24,49.5
1090,26,24,49.5
1091,18,24,49.5
1092,28,18,49.5
1093,18,18,49.5
1094,24,18,49.5
1095,18,18,49.5
1096,18,18,49.5
1097,18,18,49.5
1098,18,18,49.5
1099,18,18,49.5
1100,18,18,49.5
1101,18,24,49.5
1102,18,28,49.5
1103,20,24,49.5
1104,20,26,49.5
1105,20,20,49.5
1106,20,24,49.5
1107,20,20,49.5
1108,28,20,49.5
1109,20,22,49.5
1110,26,22,49.5
1111,22,24,49.5
1112,22,22,49.5
1113,22,20,49.5
1114,24,20,49.5
1115,20,20,48.0
1116,22,20,48.0
1117,20,20,48.0
1118,20,20,48.0
1119,22,20,48.0
1120,24,20,48.0
1121,20,20,48.0
1122,24,20,48.0
1123,22,20,48.0
1124,20,24,48.0
1125,20,32,48.0
1126,30,28,48.0
1127,34,26,48.0
1128,22,26,48.0
1129,28,28,48.0
1130,28,28,48.0
1131,24,30,48.0
1132,26,30,48.0
1133,24,26,48.0
1134,24,26,48.0
1135,20,36,48.0
1136,20,26,48.0
1137,20,20,48.0
1138,20,22,48.0
1139,22,20,48.0
1140,22,20,48.0
1141,18,20,48.0
1142,24,18,48.0
1143,28,18,48.0
1144,18,18,48.0
1145,18,18,48.0
1146,22,18,48.0
1147,18,18,48.0
1148,18,22,48.0
1149,18,18,48.0
1150,18,18,48.0
1151,24,26,48.0
1152,24,28,48.0
1153,22,30,48.0
1154,28,26,48.0
1155,28,22,48.0
1156,22,22,48.0
1157,22,22,48.0
1158,22,28,48.0
1159,26,28,48.0
1160,22,32,48.0
1161,24,28,48.0
1162,24,24,48.0
1163,30,34,48.0
1164,32,30,48.0
1165,30,32,48.0
1166,30,28,48.0
1167,28,32,48.0
1168,28,28,48.0
1169,28,28,48.0
1170,28,28,48.0
1171,30,30,48.0
1172,30,30,48.0
1173,28,30,48.0
1174,24,30,48.0
1175,24,24,48.0
1176,24,32,48.0
1177,36,28,48.0
1178,30,30,48.0
1179,38,30,48.0
1180,28,36,48.0
1181,26,26,48.0
1182,28,26,48.0
1183,26,26,48.0
1184,32,28,48.0
1185,28,36,48.0
1186,30,30,48.0
1187,28,28,48.0
1188,26,28,48.0
1189,26,28,48.0
1190,26,28,48.0
1191,24,26,48.0
1192,24,24,48.0
1193,28,36,48.0
1194,30,50,48.0
1195,36,30,48.0
1196,36,40,48.0
1197,36,36,48.0
1198,48,34,48.0
1199,40,36,48.0
1200,36,38,48.0
1201,36,38,48.0
1202,34,36,48.0
1203,44,40,48.0
1204,46,46,48.0
1205,42,44,48.0
1206,40,42,48.0
1207,42,42,48.0
1208,46,54,48.0
1209,42,42,48.0
1210,52,40,48.0
1211,40,46,48.0
1212,40,38,48.0
1213,36,42,48.0
1214,36,42,48.0
1215,30,30,48.0
1216,44,30,48.0
1217,30,32,48.0
1218,30,30,48.0
1219,30,34,48.0
1220,34,34,48.0
1221,46,48,48.0
1222,42,46,48.0
1223,36,48,48.0
1224,24,48,48.0
1225,24,36,48.0
1226,24,24,48.0
1227,24,24,48.0
1228,24,26,48.0
1229,22,30,48.0
1230,22,24,48.0
1231,22,28,48.0
1232,28,22,48.0
1233,22,22,48.0
1234,22,22,48.0
1235,30,24,48.0
1236,22,24,48.0
1237,22,28,48.0
1238,22,24,48.0
1239,22,22,48.0
1240,24,22,48.0
1241,22,24,48.0
1242,24,22,48.0
1243,22,22,48.0
1244,30,26,48.0
1245,26,26,48.0
1246,24,26,48.0
1247,30,26,48.0
1248,26,26,48.0
1249,24,26,48.0
1250,24,24,48.0
1251,24,42,48.0
1252,26,34,48.0
1253,32,24,48.0
1254,28,26,48.0
1255,24,34,48.0
1256,30,24,48.0
1257,24,22,48.0
1258,30,38,48.0
1259,30,28,48.0
1260,34,22,48.0
1261,22,22,48.0
1262,22,24,48.0
1263,22,28,48.0
1264,22,22,48.0
1265,22,22,48.0
1266,22,24,48.0
1267,24,22,48.0
1268,28,22,48.0
1269,22,28,48.0
1270,28,22,48.0
1271,22,22,48.0
1272,28,22,48.0
1273,24,22,48.0
1274,22,24,48.0
1275,22,22,48.0
1276,24,22,48.0
1277,26,26,48.0
1278,32,26,48.0
1279,24,28,48.0
1280,26,24,48.0
1281,32,24,48.0
1282,24,24,48.0
1283,26,24,48.0
1284,24,24,48.0
1285,36,24,48.0
1286,24,30,48.0
1287,24,30,48.0
1288,24,32,48.0
1289,24,24,48.0
1290,24,24,48.0
1291,24,26,48.0
1292,24,24,48.0
1293,24,24,48.0
1294,24,24,48.0
1295,24,24,48.0
1296,24,28,48.0
1297,30,24,48.0
1298,24,24,48.0
1299,24,24,48.0
1300,24,24,48.0
1301,24,24,48.0
1302,30,30,48.0
1303,26,36,48.0
1304,32,30,48.0
1305,40,32,48.0
1306,38,36,48.0
1307,42,36,48.0
1308,34,32,48.0
1309,32,32,48.0
1310,32,32,48.0
1311,32,28,48.0
1312,26,28,48.0
1313,40,28,48.0
1314,30,26,48.0
1315,26,30,48.0
1316,32,26,48.0
1317,26,32,48.0
1318,26,30,48.0
1319,26,26,48.0
1320,26,26,48.0
1321,26,32,48.0
1322,32,28,48.0
1323,28,26,48.0
1324,30,30,48.0
1325,32,42,48.0
1326,30,32,48.0
1327,40,36,48.0
1328,34,36,48.0
1329,42,32,48.0
1330,36,34,48.0
1331,32,34,48.0
1332,38,38,48.0
1333,38,38,48.0
1334,32,44,48.0
1335,36,34,48.0
1336,34,32,48.0
1337,32,30,48.0
1338,30,32,48.0
1339,30,30,48.0
1340,32,42,48.0
1341,30,30,48.0
1342,30,42,48.0
1343,30,36,48.0
1344,30,58,48.0
1345,30,34,48.0
1346,30,32,48.0
1347,38,30,48.0
1348,30,34,48.0
1349,32,36,48.0
1350,38,40,48.0
1351,38,38,48.0
1352,40,38,48.0
1353,42,40,48.0
1354,52,42,48.0
1355,40,58,48.0
1356,40,46,48.0
1357,42,54,48.0
1358,46,44,48.0
