cycle,p1Fitness,p2Fitness,averageTotalFitness
1328,36,28,54.0
1329,28,28,54.0
1330,28,28,54.0
1331,28,28,54.0
1332,28,34,54.0
1333,28,28,54.0
1334,32,28,54.0
1335,28,36,54.0
1336,36,28,54.0
1337,34,30,54.0
1338,32,36,54.0
1339,28,32,54.0
1340,28,28,54.0
1341,28,28,54.0
1342,28,40,54.0
1343,32,28,54.0
1344,28,34,54.0
1345,28,28,54.0
1346,32,28,54.0
1347,26,28,54.0
1348,30,26,54.0
1349,26,32,54.0
1350,26,26,54.0
1351,32,32,54.0
1352,34,30,54.0
1353,30,34,54.0
1354,30,30,54.0
1355,30,30,54.0
1356,30,30,54.0
1357,36,34,54.0
1358,40,34,54.0
