cycle,p1Fitness,p2Fitness,averageTotalFitness
319,34,38,51.0
320,32,38,51.0
321,26,34,51.0
322,26,34,51.0
323,24,30,51.0
324,28,24,51.0
325,24,24,49.5
326,28,30,49.5
327,26,28,49.5
328,24,24,49.5
329,24,24,49.5
330,24,26,49.5
331,24,24,49.5
332,24,24,49.5
333,30,30,49.5
334,34,30,49.5
335,36,44,49.5
336,40,46,49.5
337,36,40,49.5
338,38,36,49.5
339,36,36,49.5
340,36,48,49.5
341,38,40,49.5
342,50,38,49.5
343,36,38,49.5
344,36,32,49.5
345,34,32,49.5
346,44,32,49.5
347,30,30,49.5
348,30,30,49.5
349,36,30,49.5
350,36,30,49.5
351,30,34,49.5
352,30,30,49.5
353,30,30,49.5
354,34,30,49.5
355,30,36,49.5
356,30,30,49.5
357,30,30,49.5
358,44,30,49.5
359,34,34,49.5
360,42,32,49.5
361,32,38,49.5
362,32,32,49.5
363,32,32,49.5
364,42,32,49.5
365,36,36,49.5
366,38,34,49.5
367,34,30,49.5
368,30,30,49.5
369,34,36,49.5
370,42,36,49.5
371,36,40,49.5
372,30,38,49.5
373,32,36,49.5
374,36,32,49.5
375,34,32,49.5
376,40,32,49.5
377,36,32,49.5
378,32,26,49.5
379,26,38,49.5
380,26,30,49.5
381,26,26,49.5
382,26,26,49.5
383,26,32,49.5
384,28,26,49.5
385,26,26,49.5
386,34,26,49.5
387,32,26,49.5
388,26,26,49.5
389,26,26,49.5
390,26,26,49.5
391,26,26,49.5
392,26,26,49.5
393,32,26,49.5
394,26,26,49.5
395,26,26,49.5
396,26,26,49.5
397,26,36,49.5
398,26,26,49.5
399,26,26,49.5
400,26,26,49.5
401,30,28,49.5
402,34,32,49.5
403,36,32,49.5
404,36,32,49.5
405,32,30,49.5
406,38,36,49.5
407,44,36,49.5
408,44,36,49.5
409,40,38,49.5
410,36,38,49.5
411,38,36,49.5
412,36,36,49.5
413,36,36,49.5
414,42,36,49.5
415,46,36,49.5
416,36,36,49.5
417,42,36,49.5
418,40,36,49.5
419,48,44,49.5
420,36,50,49.5
421,36,38,49.5
422,36,36,49.5
423,36,36,49.5
424,40,36,49.5
425,42,46,49.5
426,40,42,49.5
427,42,40,49.5
428,46,38,49.5
429,40,38,49.5
430,36,38,49.5
431,40,42,49.5
432,40,40,49.5
433,40,36,49.5
434,36,36,49.5
435,36,36,49.5
436,46,48,51.0
437,44,48,51.0
438,38,50,51.0
439,38,44,51.0
440,44,40,51.0
441,38,40,51.0
442,38,42,51.0
443,38,38,51.0
444,40,38,51.0
445,38,38,51.0
446,38,44,51.0
447,40,40,51.0
448,40,42,51.0
449,42,38,51.0
450,38,38,51.0
451,42,38,51.0
452,36,38,51.0
453,36,36,51.0
454,36,36,51.0
455,36,36,51.0
456,44,36,51.0
457,36,40,51.0
458,36,36,51.0
459,36,36,51.0
460,36,36,51.0
461,36,36,51.0
462,36,36,51.0
463,40,36,51.0
464,36,36,51.0
465,36,40,51.0
466,36,36,51.0
467,36,40,51.0
468,40,36,51.0
469,36,40,51.0
470,36,36,51.0
471,36,36,51.0
472,36,36,51.0
473,36,40,51.0
474,36,36,51.0
475,36,38,51.0
476,36,36,51.0
477,36,36,51.0
478,36,36,51.0
479,40,36,51.0
480,36,36,51.0
481,40,40,51.0
482,36,40,51.0
483,36,44,51.0
484,38,36,51.0
485,36,40,51.0
486,36,44,51.0
487,36,46,51.0
488,36,36,51.0
489,36,36,51.0
490,36,36,51.0
491,36,40,51.0
492,36,36,51.0
493,36,40,51.0
494,36,38,51.0
495,36,44,51.0
496,36,36,51.0
497,40,38,51.0
498,36,42,51.0
499,36,40,51.0
500,36,36,51.0
501,36,36,51.0
502,36,40,51.0
503,40,46,51.0
504,42,42,51.0
505,40,54,51.0
506,46,44,51.0
507,58,46,51.0
508,48,56,51.0
509,48,48,51.0
510,46,48,51.0
511,44,46,51.0
512,48,44,51.0
513,50,54,51.0
514,52,50,51.0
515,46,54,51.0
516,46,46,51.0
517,42,60,51.0
518,42,50,51.0
519,42,48,51.0
520,42,42,51.0
521,44,36,51.0
522,40,38,51.0
523,54,40,51.0
524,38,56,51.0
525,44,58,51.0
526,40,48,51.0
527,44,40,51.0
528,40,40,51.0
529,46,42,51.0
530,42,40,51.0
531,38,40,51.0
532,38,44,52.5
533,42,44,52.5
534,40,44,52.5
535,48,40,52.5
536,40,52,52.5
537,40,50,52.5
538,46,40,52.5
539,42,48,52.5
540,36,52,52.5
541,36,46,52.5
542,36,36,52.5
543,36,34,52.5
544,38,34,52.5
545,34,38,52.5
546,40,34,52.5
547,34,36,52.5
548,34,34,52.5
549,36,36,52.5
550,40,36,52.5
551,42,42,52.5
552,60,42,52.5
553,46,46,52.5
554,54,46,52.5
555,56,50,52.5
556,48,46,52.5
557,46,56,52.5
558,44,46,52.5
559,56,44,52.5
560,44,48,52.5
561,50,46,52.5
562,42,52,52.5
563,42,38,52.5
564,40,38,52.5
565,36,38,52.5
566,36,36,52.5
567,40,36,52.5
568,46,38,52.5
569,52,38,52.5
570,38,48,52.5
571,42,50,52.5
572,42,42,52.5
573,36,36,52.5
574,32,36,52.5
575,36,32,52.5
576,40,32,52.5
577,32,38,52.5
578,32,50,52.5
579,34,38,52.5
580,34,30,52.5
581,40,30,52.5
582,30,32,52.5
583,30,30,52.5
584,30,36,52.5
585,30,32,52.5
586,38,32,52.5
587,38,36,52.5
588,44,34,52.5
589,32,32,52.5
590,36,28,52.5
591,28,28,52.5
592,28,28,52.5
593,40,40,52.5
594,54,46,52.5
595,46,52,52.5
596,50,46,52.5
597,46,46,52.5
598,42,50,52.5
599,42,42,52.5
600,54,40,52.5
601,44,48,52.5
602,40,44,52.5
603,62,44,52.5
604,46,54,52.5
605,44,44,52.5
606,52,42,52.5
607,40,54,52.5
608,40,48,52.5
609,42,38,52.5
610,44,40,52.5
611,34,40,52.5
612,24,42,52.5
613,24,38,52.5
614,24,24,52.5
615,30,24,52.5
616,24,24,52.5
617,26,26,52.5
618,24,32,52.5
619,24,24,52.5
620,24,28,52.5
621,28,26,52.5
622,26,34,52.5
623,26,36,52.5
624,26,30,52.5
625,28,32,52.5
626,24,28,52.5
627,24,24,52.5
628,24,24,52.5
629,30,32,52.5
630,30,30,52.5
631,30,36,52.5
632,30,30,52.5
633,32,30,52.5
634,30,30,52.5
635,30,36,52.5
636,34,30,52.5
637,36,32,52.5
638,36,34,52.5
639,32,34,52.5
640,42,30,52.5
641,30,34,52.5
642,30,34,52.5
643,30,32,52.5
644,32,34,52.5
645,28,30,52.5
646,34,36,52.5
647,32,32,52.5
648,28,32,52.5
649,28,30,52.5
650,26,28,52.5
651,26,32,52.5
652,26,34,52.5
653,28,28,52.5
654,28,28,52.5
655,36,32,52.5
656,40,32,52.5
657,26,28,52.5
658,26,26,52.5
659,32,26,52.5
660,26,30,52.5
661,26,26,52.5
662,26,26,52.5
663,26,26,52.5
664,26,26,52.5
665,26,26,52.5
666,30,26,52.5
667,26,26,52.5
668,26,28,52.5
669,26,26,52.5
670,28,26,52.5
671,30,26,52.5
672,42,26,52.5
673,32,34,52.5
674,32,34,52.5
675,28,32,52.5
676,28,28,52.5
677,32,32,52.5
678,28,28,52.5
679,26,34,52.5
680,32,32,52.5
681,30,38,52.5
682,26,36,52.5
683,26,28,52.5
684,26,30,52.5
685,34,26,52.5
686,30,34,52.5
687,38,34,52.5
688,28,32,52.5
689,36,42,52.5
690,32,44,52.5
691,44,38,52.5
692,50,38,52.5
693,36,40,52.5
694,36,36,52.5
695,28,36,52.5
696,28,32,52.5
697,28,28,52.5
698,28,26,52.5
699,30,26,52.5
700,26,30,51.0
701,32,28,51.0
702,28,24,51.0
703,24,28,51.0
704,24,24,51.0
705,24,24,51.0
706,28,24,51.0
707,32,32,51.0
708,28,32,51.0
709,28,30,51.0
710,28,30,51.0
711,38,28,51.0
712,26,32,51.0
713,24,26,51.0
714,24,24,51.0
715,24,24,51.0
716,22,26,51.0
717,22,22,51.0
718,26,22,51.0
719,22,24,51.0
720,22,22,51.0
721,24,22,51.0
722,22,22,51.0
723,22,22,51.0
724,28,22,51.0
725,22,22,51.0
726,22,30,51.0
727,22,32,51.0
728,22,24,51.0
729,32,22,51.0
730,32,22,51.0
731,30,22,51.0
732,22,22,51.0
733,26,22,51.0
734,22,22,51.0
735,28,28,51.0
736,28,30,51.0
737,30,24,51.0
738,24,22,51.0
739,22,22,51.0
740,24,22,51.0
741,22,24,51.0
742,22,22,51.0
743,30,24,51.0
744,24,24,51.0
745,22,22,51.0
746,22,22,51.0
747,28,22,51.0
748,26,26,51.0
749,24,28,51.0
750,22,24,51.0
751,22,32,51.0
752,22,28,51.0
753,22,24,51.0
754,22,22,51.0
755,22,22,51.0
756,22,22,51.0
757,26,22,51.0
758,26,28,51.0
759,30,28,51.0
760,28,32,51.0
761,32,28,51.0
762,28,28,51.0
763,28,28,51.0
764,28,30,51.0
765,28,32,51.0
766,26,28,51.0
767,26,22,51.0
768,22,24,51.0
769,24,24,51.0
770,24,30,51.0
771,24,22,51.0
772,22,38,51.0
773,24,32,51.0
774,24,28,51.0
775,22,28,51.0
776,22,28,51.0
777,22,22,51.0
778,30,22,51.0
779,26,22,51.0
780,22,28,49.5
781,22,28,49.5
782,22,22,49.5
783,22,22,49.5
784,24,24,49.5
785,30,22,49.5
786,26,22,49.5
787,34,26,49.5
788,24,22,49.5
789,22,24,49.5
790,22,28,49.5
791,22,24,49.5
792,24,24,49.5
793,22,24,49.5
794,22,22,49.5
795,32,22,49.5
796,24,26,49.5
797,28,30,49.5
798,28,28,49.5
799,28,30,49.5
800,26,28,49.5
801,26,30,49.5
802,26,26,49.5
803,26,26,49.5
804,26,26,49.5
805,26,26,49.5
806,32,32,49.5
807,28,28,49.5
808,28,34,49.5
809,28,36,49.5
810,28,32,49.5
811,30,30,49.5
812,30,30,49.5
813,30,36,49.5
814,30,30,49.5
815,30,30,49.5
816,34,36,49.5
817,32,38,49.5
818,32,30,49.5
819,38,36,49.5
820,32,38,49.5
821,32,40,49.5
822,30,32,49.5
823,28,36,49.5
824,28,32,49.5
825,26,26,49.5
826,26,26,49.5
827,30,24,49.5
828,24,30,49.5
829,26,24,49.5
830,28,24,49.5
831,24,24,49.5
832,24,24,49.5
833,22,24,49.5
834,22,22,49.5
835,24,22,49.5
836,38,22,49.5
837,22,50,49.5
838,28,30,49.5
839,24,24,49.5
840,30,24,49.5
841,24,24,49.5
842,26,24,49.5
843,24,24,49.5
844,32,30,49.5
845,34,28,49.5
846,28,34,49.5
847,28,28,49.5
848,28,32,49.5
849,26,38,49.5
850,26,26,49.5
851,26,28,49.5
852,32,26,49.5
853,26,26,49.5
854,26,34,49.5
855,26,26,49.5
856,26,24,49.5
857,24,26,49.5
858,24,24,49.5
859,24,24,49.5
860,24,26,49.5
861,24,24,49.5
862,24,22,49.5
863,24,40,49.5
864,24,22,49.5
865,22,22,49.5
866,28,22,49.5
867,22,22,49.5
868,22,24,49.5
869,22,24,49.5
870,24,22,49.5
871,22,28,49.5
872,22,28,49.5
873,22,22,49.5
874,22,22,49.5
875,22,22,49.5
876,22,28,49.5
877,22,28,49.5
878,22,24,49.5
879,22,22,49.5
880,26,22,49.5
881,26,22,49.5
882,30,28,49.5
883,28,24,49.5
884,24,24,49.5
885,34,24,49.5
886,24,24,49.5
887,26,24,49.5
888,24,24,49.5
889,22,24,49.5
890,26,22,49.5
891,22,26,49.5
892,22,22,49.5
893,22,22,48.0
894,22,22,48.0
895,34,22,48.0
896,24,28,48.0
897,24,24,48.0
898,28,24,48.0
899,34,24,48.0
900,22,38,48.0
901,28,24,48.0
902,24,36,48.0
903,24,28,48.0
904,24,28,48.0
905,26,30,48.0
906,28,36,48.0
907,32,28,48.0
908,26,30,48.0
909,34,26,48.0
910,26,26,48.0
911,22,26,48.0
912,22,22,48.0
913,22,22,48.0
914,22,22,48.0
915,22,22,48.0
916,30,22,48.0
917,22,22,48.0
918,26,22,48.0
919,28,22,48.0
920,22,26,48.0
921,32,30,48.0
922,26,30,48.0
923,26,28,48.0
924,26,26,48.0
925,32,26,48.0
926,26,26,48.0
927,24,22,48.0
928,22,24,48.0
929,22,22,48.0
930,24,22,48.0
931,22,22,48.0
932,22,22,48.0
933,24,28,48.0
934,24,24,48.0
935,24,24,48.0
936,28,24,48.0
937,34,24,48.0
938,24,26,48.0
939,38,24,48.0
940,22,22,48.0
941,24,32,48.0
942,28,28,48.0
943,24,28,48.0
944,24,24,48.0
945,26,30,48.0
946,24,24,48.0
947,24,24,48.0
948,24,24,48.0
949,22,30,48.0
950,22,32,48.0
951,22,30,48.0
952,22,30,48.0
953,22,28,48.0
954,22,24,48.0
955,20,24,48.0
956,26,20,48.0
957,20,20,48.0
958,20,26,48.0
959,20,20,48.0
960,20,20,48.0
961,20,20,48.0
962,20,20,48.0
963,20,20,48.0
964,20,20,48.0
965,20,26,48.0
966,20,20,48.0
967,20,20,48.0
968,20,20,48.0
969,20,20,48.0
970,20,20,48.0
971,24,20,48.0
972,26,32,48.0
973,26,34,48.0
974,26,20,48.0
975,20,20,48.0
976,20,24,48.0
977,26,20,48.0
978,20,20,48.0
979,20,22,48.0
980,20,20,48.0
981,20,20,48.0
982,20,20,48.0
983,20,20,48.0
984,20,20,48.0
985,20,20,48.0
986,20,20,48.0
987,24,20,48.0
988,20,20,48.0
989,20,20,48.0
990,20,20,48.0
991,20,20,48.0
992,20,20,48.0
993,20,22,48.0
994,20,20,48.0
995,40,26,48.0
996,26,28,48.0
997,20,26,48.0
998,20,20,48.0
999,20,20,48.0
1000,20,26,48.0
1001,20,20,46.5
1002,20,20,46.5
1003,20,24,46.5
1004,20,24,46.5
1005,26,28,46.5
1006,30,26,46.5
1007,26,26,46.5
1008,26,26,46.5
1009,20,26,46.5
1010,20,20,46.5
1011,20,20,46.5
1012,20,20,46.5
1013,20,26,46.5
1014,20,20,46.5
1015,20,20,46.5
1016,24,20,46.5
1017,20,20,46.5
1018,20,20,46.5
1019,20,22,46.5
1020,26,20,46.5
1021,20,20,46.5
1022,26,20,46.5
1023,20,32,46.5
1024,26,40,46.5
1025,26,38,46.5
1026,26,32,46.5
1027,28,26,46.5
1028,28,26,46.5
1029,32,26,46.5
1030,40,26,46.5
1031,26,30,46.5
1032,26,26,46.5
1033,26,26,46.5
1034,26,26,46.5
1035,30,30,46.5
1036,32,30,46.5
1037,30,32,46.5
1038,30,34,46.5
1039,30,32,46.5
1040,32,30,46.5
1041,34,28,46.5
1042,28,28,46.5
1043,34,28,46.5
1044,28,28,46.5
1045,38,28,46.5
1046,36,32,46.5
1047,32,32,46.5
1048,36,38,46.5
1049,34,32,46.5
1050,34,36,46.5
1051,32,32,46.5
1052,30,32,46.5
1053,26,28,46.5
1054,24,26,46.5
1055,28,24,46.5
1056,24,30,46.5
1057,24,28,46.5
1058,24,28,46.5
1059,34,26,46.5
1060,32,26,46.5
1061,30,28,46.5
1062,24,32,46.5
1063,34,24,46.5
1064,24,30,46.5
1065,36,24,46.5
1066,24,24,46.5
1067,24,24,46.5
1068,30,24,46.5
1069,24,24,46.5
1070,22,22,46.5
1071,22,22,46.5
1072,26,22,46.5
1073,28,28,46.5
1074,40,30,46.5
1075,30,28,46.5
1076,28,30,46.5
1077,28,28,46.5
1078,32,34,46.5
1079,48,40,46.5
1080,38,44,46.5
1081,34,36,46.5
1082,34,36,46.5
1083,34,36,46.5
1084,34,38,46.5
1085,32,34,46.5
1086,34,32,46.5
1087,28,30,46.5
1088,26,28,46.5
1089,26,34,46.5
1090,26,26,46.5
1091,28,32,46.5
1092,26,26,46.5
1093,28,28,46.5
1094,38,32,46.5
1095,36,34,46.5
1096,44,34,46.5
1097,52,36,46.5
1098,36,56,46.5
1099,36,40,46.5
1100,44,42,46.5
1101,42,40,46.5
1102,46,38,46.5
1103,48,40,46.5
1104,38,42,46.5
1105,42,38,46.5
1106,44,40,46.5
1107,38,40,46.5
1108,34,38,46.5
1109,34,40,46.5
1110,40,34,46.5
1111,54,32,46.5
1112,40,34,46.5
1113,48,34,46.5
1114,30,30,46.5
1115,24,30,46.5
1116,28,24,46.5
1117,30,24,46.5
1118,30,26,46.5
1119,26,26,46.5
1120,26,26,46.5
1121,26,28,46.5
1122,24,22,46.5
1123,22,22,46.5
1124,22,22,46.5
1125,22,22,46.5
1126,22,28,46.5
1127,24,24,46.5
1128,24,24,46.5
1129,28,24,46.5
1130,24,28,46.5
1131,24,26,46.5
1132,24,24,46.5
1133,24,24,46.5
1134,38,24,46.5
1135,24,30,46.5
1136,36,28,46.5
1137,26,32,46.5
1138,26,32,46.5
1139,26,26,46.5
1140,26,26,46.5
1141,32,26,46.5
1142,26,26,46.5
1143,26,30,46.5
1144,26,34,46.5
1145,26,30,46.5
1146,34,26,46.5
1147,28,24,46.5
1148,24,26,46.5
1149,24,28,46.5
1150,24,30,46.5
1151,24,26,46.5
1152,30,24,46.5
1153,26,32,46.5
1154,24,26,46.5
1155,24,28,46.5
1156,24,24,46.5
1157,24,36,46.5
1158,24,30,46.5
1159,24,24,46.5
1160,24,24,46.5
1161,28,24,46.5
1162,22,24,46.5
1163,30,22,46.5
1164,26,26,46.5
1165,24,24,46.5
1166,22,24,46.5
1167,22,26,46.5
1168,22,28,46.5
1169,22,22,46.5
1170,24,22,46.5
1171,24,22,46.5
1172,28,24,46.5
1173,32,22,46.5
1174,22,28,46.5
1175,30,26,46.5
1176,22,32,46.5
1177,28,22,46.5
1178,26,22,46.5
1179,28,22,46.5
1180,22,22,46.5
1181,26,22,46.5
1182,24,24,46.5
1183,24,30,46.5
1184,24,22,46.5
1185,22,28,46.5
1186,22,24,46.5
1187,24,26,46.5
1188,22,22,46.5
1189,24,24,46.5
1190,24,24,46.5
1191,24,22,46.5
1192,22,22,46.5
1193,24,22,46.5
1194,22,22,46.5
1195,20,22,46.5
1196,28,20,46.5
1197,22,22,46.5
1198,22,20,46.5
1199,22,20,46.5
1200,26,26,46.5
1201,20,26,46.5
1202,20,20,46.5
1203,20,28,46.5
1204,32,26,46.5
1205,22,36,46.5
1206,20,28,46.5
1207,20,26,46.5
1208,20,20,46.5
1209,20,20,46.5
1210,22,24,46.5
1211,20,22,46.5
1212,20,20,46.5
1213,20,20,46.5
1214,28,20,46.5
1215,18,22,46.5
1216,22,22,46.5
1217,18,22,46.5
1218,26,18,46.5
1219,18,18,46.5
1220,18,18,46.5
1221,18,18,46.5
1222,18,18,46.5
1223,18,22,46.5
1224,18,22,46.5
1225,18,28,46.5
1226,18,24,46.5
1227,22,18,46.5
1228,18,18,46.5
1229,18,18,46.5
1230,18,18,46.5
1231,18,18,46.5
1232,22,18,46.5
1233,24,18,46.5
1234,18,18,46.5
1235,18,18,46.5
1236,24,18,46.5
1237,18,18,46.5
1238,18,18,46.5
1239,18,24,45.0
1240,18,24,45.0
1241,18,18,45.0
1242,18,18,45.0
1243,18,22,45.0
1244,26,18,45.0
1245,18,22,45.0
1246,18,18,45.0
1247,18,28,45.0
1248,18,18,45.0
1249,18,18,45.0
1250,24,18,45.0
1251,18,18,45.0
1252,18,26,45.0
1253,18,18,45.0
1254,18,24,45.0
1255,18,18,45.0
1256,18,18,45.0
1257,18,18,45.0
1258,18,18,45.0
1259,22,18,45.0
1260,18,18,45.0
1261,18,18,45.0
1262,18,18,45.0
1263,22,18,45.0
1264,18,18,45.0
1265,18,18,45.0
1266,24,18,45.0
1267,26,18,45.0
1268,18,24,45.0
1269,18,18,45.0
1270,18,18,45.0
1271,24,18,45.0
1272,18,18,45.0
1273,18,18,45.0
1274,18,18,45.0
1275,18,18,45.0
1276,22,24,45.0
1277,18,22,45.0
1278,18,18,45.0
1279,18,26,45.0
1280,18,18,45.0
1281,22,18,45.0
1282,18,30,45.0
1283,18,24,45.0
1284,22,18,45.0
1285,18,18,45.0
1286,18,18,45.0
1287,26,24,45.0
1288,24,24,45.0
1289,22,24,45.0
1290,18,22,45.0
1291,18,18,45.0
1292,24,18,45.0
1293,18,22,45.0
1294,18,18,45.0
1295,24,18,45.0
1296,18,18,45.0
1297,18,18,45.0
1298,18,22,45.0
1299,18,18,45.0
1300,24,18,45.0
1301,18,18,45.0
1302,18,18,45.0
1303,18,18,45.0
1304,18,18,45.0
1305,18,18,45.0
1306,22,18,45.0
1307,18,18,45.0
1308,18,18,45.0
1309,18,18,45.0
1310,18,18,45.0
1311,18,24,45.0
1312,22,18,45.0
1313,24,18,45.0
1314,18,24,45.0
1315,18,18,45.0
1316,18,24,45.0
1317,18,18,45.0
1318,18,18,45.0
1319,24,18,45.0
1320,24,18,45.0
1321,18,18,45.0
1322,24,18,45.0
1323,18,22,45.0
1324,18,18,45.0
1325,18,24,45.0
1326,18,18,45.0
1327,18,24,45.0
1328,18,18,45.0
1329,22,18,45.0
1330,18,18,45.0
1331,24,18,45.0
1332,28,24,45.0
1333,18,24,45.0
1334,26,18,45.0
1335,24,22,45.0
1336,18,24,45.0
1337,18,18,45.0
1338,24,18,45.0
1339,18,18,45.0
1340,18,26,45.0
1341,22,22,45.0
1342,18,24,45.0
1343,18,18,45.0
1344,18,18,45.0
1345,18,24,45.0
1346,18,24,45.0
1347,18,18,45.0
1348,24,18,45.0
1349,24,18,45.0
1350,18,18,45.0
1351,18,18,45.0
1352,18,24,45.0
1353,18,18,45.0
1354,18,18,45.0
1355,18,26,45.0
1356,18,24,45.0
1357,18,18,45.0
1358,18,18,43.5
