n_decisions,cost
1,108
2,105
3,102
4,99
5,96
6,93
7,96
8,93
9,99
10,96
11,93
12,99
13,96
14,93
15,102
16,99
17,96
18,93
19,96
20,93
21,99
22,96
23,93
24,96
25,93
26,93
27,91
28,88
29,85
30,82
31,85
32,82
33,79
34,77
35,82
36,79
37,77
38,85
39,82
40,79
41,82
42,79
43,99
44,96
45,93
46,96
47,93
48,93
49,91
50,88
51,85
52,82
53,85
54,82
55,79
56,77
57,82
58,79
59,77
60,85
61,82
62,79
63,82
64,79
65,102
66,99
67,96
68,93
69,99
70,96
71,93
72,96
73,93
74,93
75,91
76,88
77,85
78,82
79,85
80,82
81,79
82,77
83,82
84,79
85,77
86,85
87,82
88,79
89,82
90,79
91,99
92,96
93,93
94,105
95,102
96,99
97,96
98,93
99,96
100,93
101,99
102,96
103,93
104,99
105,96
106,93
107,102
108,99
109,96
110,93
111,96
112,93
113,99
114,96
115,93
116,96
117,93
118,99
119,96
120,93
121,96
122,93
123,102
124,99
125,96
126,93
127,99
128,96
129,93
130,96
131,93
132,99
133,96
134,93
135,105
136,102
137,99
138,96
139,93
140,96
141,93
142,99
143,96
144,93
145,96
146,93
147,93
148,91
149,88
150,85
151,82
152,82
153,79
154,77
155,74
156,72
157,69
158,67
159,66
160,63
161,60
162,57
163,54
164,57
165,54
166,60
167,57
168,54
169,52
170,49
171,46
172,54
173,63
174,60
175,57
176,54
177,57
178,54
179,54
180,52
181,49
182,46
183,44
184,41
185,39
186,36
187,34
188,33
189,36
190,34
191,33
192,49
193,46
194,44
195,41
196,39
197,36
198,36
199,34
200,33
201,30
202,27
203,27
204,41
205,39
206,36
207,36
208,34
209,33
210,60
211,57
212,54
213,52
214,49
215,46
216,49
217,54
218,63
219,60
220,57
221,57
222,54
223,57
224,54
225,60
226,57
227,54
228,57
229,54
230,52
231,49
232,46
233,49
234,46
235,54
236,52
237,49
238,46
239,49
240,46
241,85
242,82
243,82
244,79
245,77
246,85
247,82
248,79
249,82
250,79
251,82
252,79
253,79
254,88
255,85
256,82
257,85
258,82
259,82
260,79
261,77
262,85
263,82
264,82
265,79
266,99
267,96
268,93
269,96
270,93
271,93
272,91
273,88
274,85
275,82
276,82
277,79
278,77
279,74
280,72
281,69
282,67
283,66
284,63
285,60
286,57
287,54
288,60
289,57
290,54
291,52
292,49
293,46
294,54
295,63
296,60
297,57
298,54
299,60
300,57
301,54
302,52
303,49
304,46
305,49
306,54
307,63
308,60
309,57
310,57
311,54
312,60
313,57
314,54
315,57
316,54
317,52
318,49
319,46
320,49
321,46
322,54
323,52
324,49
325,46
326,49
327,46
328,85
329,82
330,82
331,79
332,77
333,85
334,82
335,79
336,82
337,79
338,82
339,79
340,79
341,88
342,85
343,82
344,85
345,82
346,82
347,79
348,77
349,85
350,82
351,82
352,79
353,102
354,99
355,96
356,93
357,96
358,93
359,99
360,96
361,93
362,96
363,93
364,99
365,96
366,93
367,96
368,93
369,102
370,99
371,96
372,93
373,96
374,93
375,93
376,91
377,88
378,85
379,82
380,82
381,79
382,77
383,74
384,72
385,69
386,67
387,66
388,63
389,60
390,57
391,54
392,52
393,49
394,46
395,54
396,60
397,57
398,54
399,63
400,60
401,57
402,54
403,57
404,54
405,54
406,52
407,49
408,46
409,44
410,41
411,39
412,36
413,34
414,33
415,49
416,46
417,44
418,41
419,39
420,36
421,34
422,33
423,30
424,27
425,27
426,41
427,39
428,36
429,34
430,33
431,63
432,60
433,57
434,54
435,57
436,54
437,52
438,49
439,46
440,49
441,46
442,54
443,52
444,49
445,46
446,49
447,46
448,60
449,57
450,57
451,54
452,85
453,82
454,82
455,79
456,77
457,85
458,82
459,79
460,82
461,79
462,82
463,79
464,79
465,88
466,85
467,82
468,85
469,82
470,82
471,79
472,77
473,85
474,82
475,82
476,79
477,99
478,96
479,93
480,96
481,93
482,99
483,96
484,93
485,93
486,91
487,88
488,85
489,82
490,82
491,79
492,77
493,74
494,72
495,69
496,67
497,66
498,63
499,60
500,57
501,54
502,52
503,49
504,46
505,54
506,60
507,57
508,54
509,57
510,54
511,63
512,60
513,57
514,54
515,57
516,54
517,54
518,52
519,49
520,46
521,44
522,41
523,39
524,36
525,36
526,34
527,33
528,49
529,46
530,44
531,41
532,39
533,36
534,36
535,41
536,39
537,36
538,36
539,63
540,60
541,57
542,54
543,57
544,54
545,52
546,49
547,46
548,49
549,46
550,54
551,52
552,49
553,46
554,49
555,46
556,60
557,57
558,57
559,54
560,57
561,54
562,85
563,82
564,82
565,79
566,77
567,85
568,82
569,79
570,82
571,79
572,82
573,79
574,79
575,88
576,85
577,82
578,85
579,82
580,82
581,79
582,77
583,85
584,82
585,82
586,79
587,96
588,93
589,105
590,102
591,99
592,96
593,93
594,99
595,96
596,93
597,96
598,93
599,93
600,91
601,88
602,85
603,82
604,79
605,82
606,79
607,85
608,82
609,79
610,82
611,79
612,85
613,82
614,79
615,77
616,74
617,72
618,69
619,67
620,66
621,63
622,60
623,57
624,54
625,57
626,54
627,60
628,57
629,54
630,52
631,49
632,46
633,54
634,63
635,60
636,57
637,54
638,57
639,54
640,54
641,52
642,49
643,46
644,44
645,41
646,39
647,36
648,34
649,33
650,36
651,34
652,33
653,49
654,46
655,44
656,41
657,39
658,36
659,36
660,34
661,33
662,30
663,27
664,24
665,27
666,24
667,21
668,20
669,18
670,15
671,12
672,9
673,8
674,6
675,5
676,3
677,1
678,0
