n_decisions,cost
1,117
2,114
3,111
4,108
5,105
6,102
7,102
8,100
9,97
10,108
11,105
12,102
13,100
14,97
15,94
16,91
17,89
18,86
19,83
20,81
21,78
22,75
23,75
24,73
25,78
26,75
27,73
28,78
29,75
30,73
31,86
32,83
33,102
34,100
35,97
36,94
37,91
38,89
39,86
40,83
41,81
42,78
43,75
44,75
45,73
46,78
47,75
48,73
49,78
50,75
51,73
52,86
53,83
54,105
55,102
56,100
57,97
58,94
59,91
60,89
61,86
62,83
63,81
64,78
65,75
66,75
67,73
68,78
69,75
70,73
71,78
72,75
73,73
74,86
75,83
76,102
77,100
78,97
79,94
80,91
81,89
82,86
83,83
84,81
85,78
86,75
87,75
88,73
89,78
90,75
91,73
92,78
93,75
94,73
95,86
96,83
97,108
98,105
99,102
100,102
101,100
102,97
103,94
104,91
105,89
106,86
107,83
108,81
109,78
110,75
111,75
112,73
113,72
114,69
115,66
116,63
117,61
118,58
119,55
120,52
121,49
122,46
123,49
124,46
125,46
126,44
127,41
128,39
129,37
130,36
131,33
132,30
133,27
134,24
135,22
136,19
137,19
138,24
139,22
140,19
141,17
142,15
143,13
144,10
145,8
146,6
147,4
148,3
149,2
150,0
