n_decisions,cost
1,129
2,126
3,123
4,120
5,117
6,115
7,112
8,109
9,106
10,103
11,100
12,103
13,112
14,109
15,106
16,103
17,100
18,103
19,109
20,106
21,103
22,100
23,103
24,112
25,109
26,106
27,103
28,100
29,103
30,112
31,109
32,106
33,103
34,100
35,103
36,103
37,100
38,97
39,95
40,93
41,91
42,88
43,85
44,84
45,81
46,78
47,75
48,72
49,75
50,78
51,75
52,72
53,72
54,75
55,72
56,69
57,78
58,75
59,72
60,81
61,78
62,75
63,72
64,75
65,78
66,75
67,72
68,72
69,75
70,72
71,69
72,81
73,78
74,75
75,72
76,72
77,75
78,72
79,69
80,75
81,72
82,69
83,78
84,75
85,72
86,72
87,72
88,75
89,72
90,69
91,67
92,64
93,61
94,58
95,55
96,52
97,55
98,58
99,55
100,61
101,58
102,55
103,52
104,55
105,58
106,55
107,52
108,55
109,58
110,55
111,64
112,61
113,58
114,55
115,61
116,58
117,55
118,58
119,55
120,61
121,58
122,55
123,58
124,55
125,72
126,69
127,67
128,64
129,61
130,58
131,55
132,52
133,55
134,61
135,58
136,55
137,58
138,55
139,64
140,61
141,58
142,55
143,52
144,50
145,47
146,45
147,42
148,40
149,37
150,36
151,33
152,30
153,27
154,27
155,55
156,61
157,58
158,55
159,58
160,55
161,61
162,58
163,55
164,52
165,55
166,58
167,55
168,52
169,55
170,75
171,72
172,69
173,72
174,69
175,67
176,64
177,61
178,58
179,55
180,52
181,55
182,61
183,58
184,55
185,58
186,55
187,64
188,61
189,58
190,55
191,52
192,50
193,47
194,45
195,42
196,40
197,37
198,36
199,33
200,30
201,27
202,27
203,55
204,61
205,58
206,55
207,58
208,55
209,61
210,58
211,55
212,52
213,55
214,58
215,55
216,52
217,55
218,78
219,75
220,72
221,72
222,75
223,72
224,69
225,85
226,84
227,81
228,78
229,75
230,72
231,75
232,78
233,75
234,72
235,72
236,75
237,72
238,69
239,78
240,75
241,72
242,81
243,78
244,75
245,72
246,75
247,78
248,75
249,72
250,72
251,75
252,72
253,69
254,81
255,78
256,75
257,72
258,72
259,75
260,72
261,69
262,75
263,72
264,69
265,78
266,75
267,72
268,72
269,72
270,75
271,72
272,69
273,67
274,64
275,61
276,58
277,55
278,52
279,55
280,58
281,55
282,61
283,58
284,55
285,52
286,55
287,58
288,55
289,52
290,55
291,58
292,55
293,64
294,61
295,58
296,55
297,61
298,58
299,55
300,58
301,55
302,61
303,58
304,55
305,58
306,55
307,72
308,69
309,67
310,64
311,61
312,58
313,55
314,52
315,55
316,61
317,58
318,55
319,58
320,55
321,64
322,61
323,58
324,55
325,52
326,50
327,47
328,45
329,42
330,40
331,37
332,37
333,55
334,61
335,58
336,55
337,58
338,55
339,61
340,58
341,55
342,52
343,55
344,58
345,55
346,52
347,55
348,75
349,72
350,69
351,72
352,69
353,67
354,64
355,61
356,58
357,55
358,52
359,55
360,61
361,58
362,55
363,58
364,55
365,64
366,61
367,58
368,55
369,52
370,50
371,47
372,45
373,42
374,40
375,37
376,37
377,55
378,61
379,58
380,55
381,58
382,55
383,61
384,58
385,55
386,52
387,55
388,58
389,55
390,52
391,55
392,78
393,75
394,72
395,72
396,75
397,72
398,69
399,88
400,85
401,88
402,85
403,106
404,103
405,100
406,103
407,109
408,106
409,103
410,100
411,103
412,106
413,103
414,100
415,103
416,117
417,115
418,112
419,109
420,106
421,103
422,100
423,103
424,112
425,109
426,106
427,103
428,100
429,103
430,109
431,106
432,103
433,100
434,103
435,112
436,109
437,106
438,103
439,100
440,103
441,112
442,109
443,106
444,103
445,100
446,103
447,103
448,100
449,97
450,95
451,93
452,91
453,88
454,85
455,84
456,81
457,78
458,75
459,72
460,75
461,78
462,75
463,72
464,72
465,75
466,72
467,69
468,78
469,75
470,72
471,81
472,78
473,75
474,72
475,75
476,78
477,75
478,72
479,72
480,75
481,72
482,69
483,81
484,78
485,75
486,72
487,72
488,75
489,72
490,69
491,75
492,72
493,69
494,78
495,75
496,72
497,72
498,72
499,75
500,72
501,69
502,67
503,64
504,61
505,58
506,55
507,52
508,55
509,58
510,55
511,61
512,58
513,55
514,52
515,55
516,58
517,55
518,52
519,55
520,58
521,55
522,64
523,61
524,58
525,55
526,61
527,58
528,55
529,58
530,55
531,61
532,58
533,55
534,58
535,55
536,72
537,69
538,67
539,64
540,61
541,58
542,55
543,52
544,55
545,61
546,58
547,55
548,58
549,55
550,64
551,61
552,58
553,55
554,52
555,55
556,61
557,58
558,55
559,58
560,55
561,61
562,58
563,55
564,52
565,55
566,58
567,55
568,52
569,55
570,75
571,72
572,69
573,67
574,64
575,61
576,58
577,55
578,61
579,58
580,55
581,58
582,55
583,64
584,61
585,58
586,55
587,52
588,55
589,58
590,55
591,61
592,58
593,55
594,52
595,55
596,58
597,55
598,52
599,55
600,58
601,55
602,61
603,58
604,55
605,58
606,55
607,72
608,69
609,67
610,64
611,61
612,58
613,55
614,52
615,55
616,61
617,58
618,55
619,58
620,55
621,64
622,61
623,58
624,55
625,52
626,55
627,61
628,58
629,55
630,58
631,55
632,61
633,58
634,55
635,52
636,55
637,58
638,55
639,52
640,55
641,78
642,75
643,72
644,72
645,75
646,72
647,69
648,85
649,84
650,81
651,78
652,75
653,72
654,75
655,78
656,75
657,72
658,72
659,75
660,72
661,69
662,78
663,75
664,72
665,81
666,78
667,75
668,72
669,75
670,78
671,75
672,72
673,72
674,75
675,72
676,69
677,81
678,78
679,75
680,72
681,72
682,75
683,72
684,69
685,75
686,72
687,69
688,78
689,75
690,72
691,72
692,72
693,75
694,72
695,69
696,67
697,64
698,61
699,58
700,55
701,52
702,55
703,58
704,55
705,61
706,58
707,55
708,52
709,55
710,58
711,55
712,52
713,55
714,58
715,55
716,64
717,61
718,58
719,55
720,61
721,58
722,55
723,58
724,55
725,61
726,58
727,55
728,58
729,55
730,72
731,69
732,67
733,64
734,61
735,58
736,55
737,52
738,55
739,61
740,58
741,55
742,58
743,55
744,64
745,61
746,58
747,55
748,52
749,55
750,61
751,58
752,55
753,58
754,55
755,61
756,58
757,55
758,52
759,55
760,58
761,55
762,52
763,55
764,75
765,72
766,69
767,67
768,64
769,61
770,58
771,55
772,61
773,58
774,55
775,58
776,55
777,64
778,61
779,58
780,55
781,52
782,55
783,58
784,55
785,61
786,58
787,55
788,52
789,55
790,58
791,55
792,52
793,55
794,58
795,55
796,61
797,58
798,55
799,58
800,55
801,72
802,69
803,67
804,64
805,61
806,58
807,55
808,52
809,55
810,61
811,58
812,55
813,58
814,55
815,64
816,61
817,58
818,55
819,52
820,55
821,61
822,58
823,55
824,58
825,55
826,61
827,58
828,55
829,52
830,55
831,58
832,55
833,52
834,55
835,78
836,75
837,72
838,72
839,75
840,72
841,69
842,88
843,85
844,88
845,85
846,106
847,103
848,100
849,103
850,109
851,106
852,103
853,100
854,103
855,106
856,103
857,100
858,103
859,123
860,120
861,117
862,115
863,112
864,109
865,106
866,103
867,100
868,103
869,112
870,109
871,106
872,103
873,100
874,103
875,109
876,106
877,103
878,100
879,103
880,112
881,109
882,106
883,103
884,100
885,103
886,112
887,109
888,106
889,103
890,100
891,103
892,103
893,100
894,97
895,95
896,93
897,91
898,88
899,85
900,84
901,81
902,78
903,75
904,72
905,78
906,75
907,72
908,72
909,75
910,72
911,69
912,78
913,75
914,72
915,75
916,81
917,78
918,75
919,72
920,75
921,78
922,75
923,72
924,72
925,75
926,72
927,69
928,75
929,72
930,69
931,81
932,78
933,75
934,72
935,72
936,75
937,72
938,69
939,78
940,75
941,72
942,72
943,72
944,75
945,72
946,69
947,67
948,64
949,61
950,58
951,55
952,52
953,55
954,61
955,58
956,55
957,52
958,55
959,58
960,55
961,52
962,55
963,64
964,61
965,58
966,55
967,61
968,58
969,55
970,58
971,55
972,61
973,58
974,55
975,58
976,55
977,72
978,69
979,75
980,72
981,69
982,67
983,64
984,61
985,58
986,55
987,52
988,55
989,61
990,58
991,55
992,52
993,55
994,58
995,55
996,52
997,55
998,64
999,61
1000,58
1001,55
1002,61
1003,58
1004,55
1005,58
1006,55
1007,61
1008,58
1009,55
1010,58
1011,55
1012,72
1013,69
1014,67
1015,64
1016,61
1017,58
1018,55
1019,52
1020,55
1021,58
1022,55
1023,61
1024,58
1025,55
1026,58
1027,55
1028,64
1029,61
1030,58
1031,55
1032,52
1033,50
1034,47
1035,45
1036,42
1037,40
1038,37
1039,36
1040,33
1041,30
1042,27
1043,27
1044,24
1045,22
1046,19
1047,17
1048,15
1049,12
1050,12
1051,9
1052,7
1053,6
1054,4
1055,2
1056,1
1057,0
