n_decisions,cost
1,123
2,120
3,117
4,117
5,114
6,120
7,117
8,114
9,112
10,109
11,106
12,103
13,100
14,97
15,94
16,92
17,90
18,103
19,100
20,97
21,94
22,92
23,90
24,100
25,97
26,94
27,92
28,90
29,106
30,103
31,100
32,97
33,94
34,92
35,90
36,103
37,100
38,97
39,94
40,92
41,90
42,100
43,97
44,94
45,92
46,90
47,109
48,106
49,103
50,100
51,97
52,94
53,92
54,90
55,103
56,100
57,97
58,94
59,92
60,90
61,100
62,97
63,94
64,92
65,90
66,106
67,103
68,100
69,97
70,94
71,92
72,90
73,88
74,85
75,84
76,81
77,78
78,75
79,72
80,75
81,72
82,78
83,75
84,72
85,72
86,75
87,72
88,72
89,69
90,66
91,64
92,61
93,58
94,55
95,52
96,52
97,49
98,52
99,49
100,61
101,58
102,55
103,52
104,49
105,52
106,49
107,49
108,66
109,64
110,61
111,58
112,55
113,52
114,52
115,49
116,52
117,49
118,61
119,58
120,55
121,52
122,49
123,52
124,49
125,49
126,75
127,72
128,72
129,69
130,66
131,64
132,61
133,58
134,58
135,61
136,58
137,58
138,66
139,64
140,61
141,58
142,58
143,61
144,58
145,58
146,81
147,78
148,75
149,72
150,75
151,72
152,78
153,75
154,78
155,75
156,72
157,75
158,72
159,81
160,78
161,75
162,72
163,72
164,75
165,72
166,72
167,69
168,66
169,64
170,61
171,58
172,55
173,52
174,52
175,49
176,52
177,49
178,61
179,58
180,55
181,52
182,49
183,52
184,49
185,49
186,66
187,64
188,61
189,58
190,55
191,52
192,52
193,49
194,52
195,49
196,61
197,58
198,55
199,52
200,49
201,52
202,49
203,49
204,75
205,72
206,72
207,69
208,66
209,64
210,61
211,58
212,58
213,61
214,58
215,58
216,66
217,64
218,61
219,58
220,58
221,61
222,58
223,58
224,78
225,75
226,72
227,75
228,72
229,81
230,78
231,75
232,72
233,75
234,72
235,78
236,75
237,78
238,75
239,72
240,75
241,72
242,81
243,78
244,75
245,72
246,72
247,75
248,72
249,72
250,69
251,66
252,64
253,61
254,58
255,55
256,52
257,52
258,49
259,47
260,44
261,42
262,44
263,52
264,49
265,75
266,72
267,72
268,69
269,66
270,64
271,61
272,58
273,58
274,78
275,75
276,72
277,75
278,72
279,78
280,75
281,72
282,72
283,75
284,72
285,72
286,69
287,66
288,75
289,72
290,72
291,69
292,66
293,97
294,100
295,97
296,94
297,92
298,90
299,88
300,85
301,84
302,81
303,78
304,75
305,72
306,75
307,72
308,78
309,75
310,72
311,72
312,75
313,72
314,72
315,69
316,66
317,64
318,61
319,58
320,55
321,52
322,49
323,52
324,49
325,61
326,58
327,55
328,52
329,49
330,49
331,66
332,64
