n_decisions,cost
1,138
2,135
3,132
4,129
5,127
6,124
7,121
8,118
9,115
10,112
11,109
12,115
13,112
14,112
15,109
16,115
17,112
18,109
19,121
20,118
21,115
22,112
23,109
24,109
25,107
26,104
27,102
28,99
29,96
30,99
31,96
32,99
33,96
34,94
35,91
36,90
37,87
38,84
39,81
40,78
41,78
42,81
43,78
44,78
45,84
46,81
47,78
48,78
49,81
50,78
51,76
52,73
53,70
54,67
55,70
56,67
57,67
58,64
59,61
60,58
61,55
62,52
63,52
64,50
65,48
66,45
67,43
68,40
69,40
70,39
71,36
72,34
73,55
74,52
75,52
76,50
77,48
78,45
79,43
80,40
81,40
82,39
83,36
84,34
85,61
86,81
87,78
88,76
89,73
90,70
91,67
92,70
93,67
94,67
95,64
96,61
97,58
98,55
99,52
100,52
101,50
102,48
103,45
104,43
105,40
106,40
107,39
108,36
109,34
110,31
111,28
112,25
113,25
114,55
115,52
116,52
117,50
118,48
119,45
120,43
121,40
122,40
123,39
124,36
125,34
126,31
127,28
128,25
129,22
130,20
131,18
132,17
133,15
134,12
135,9
136,9
137,12
138,9
139,9
140,25
141,61
142,96
143,94
144,91
145,90
146,87
147,84
148,81
149,78
150,78
151,81
152,78
153,84
154,81
155,78
156,81
157,78
158,78
159,76
160,73
161,70
162,67
163,70
164,67
165,67
166,64
167,61
168,58
169,55
170,52
171,52
172,50
173,48
174,45
175,43
176,40
177,40
178,39
179,36
180,34
181,55
182,52
183,52
184,50
185,48
186,45
187,43
188,40
189,40
190,39
191,36
192,34
193,61
194,81
195,78
196,115
197,112
198,109
199,112
200,109
201,109
202,107
203,104
204,102
205,99
206,96
207,94
208,91
209,90
210,87
211,84
212,81
213,78
214,78
215,76
216,73
217,70
218,67
219,70
220,67
221,64
222,61
223,61
224,58
225,55
226,52
227,50
228,52
229,50
230,81
231,78
232,81
233,78
234,84
235,81
236,78
237,78
238,76
239,73
240,70
241,67
242,64
243,61
244,58
245,55
246,52
247,50
248,52
249,50
250,61
251,70
252,67
253,64
254,61
255,67
256,64
257,61
258,61
259,58
260,55
261,52
262,50
263,48
264,45
265,43
266,40
267,40
268,52
269,50
270,48
271,45
272,43
273,40
274,40
275,81
276,78
277,96
278,94
279,91
280,90
281,87
282,84
283,81
284,78
285,76
286,73
287,70
288,67
289,70
290,67
291,64
292,61
293,61
294,58
295,55
296,52
297,50
298,52
299,50
300,81
301,78
302,78
303,81
304,78
305,76
306,73
307,70
308,67
309,70
310,67
311,64
312,61
313,61
314,58
315,55
316,52
317,50
318,52
319,50
320,84
321,81
322,78
323,78
324,76
325,73
326,70
327,67
328,64
329,61
330,58
331,55
332,52
333,50
334,52
335,50
336,61
337,70
338,67
339,64
340,61
341,67
342,64
343,61
344,61
345,58
346,55
347,52
348,50
349,48
350,45
351,43
352,40
353,40
354,52
355,50
356,48
357,45
358,43
359,40
360,40
361,81
362,78
363,78
364,76
365,73
366,70
367,67
368,64
369,61
370,58
371,55
372,52
373,50
374,52
375,50
376,61
377,70
378,67
379,64
380,61
381,67
382,64
383,61
384,61
385,58
386,55
387,52
388,50
389,48
390,45
391,43
392,40
393,40
394,52
395,50
396,48
397,45
398,43
399,40
400,40
401,99
402,96
403,94
404,91
405,90
406,87
407,84
408,81
409,78
410,78
411,81
412,78
413,76
414,73
415,70
416,67
417,64
418,61
419,58
420,55
421,52
422,50
423,52
424,50
425,61
426,70
427,67
428,64
429,61
430,61
431,64
432,61
433,58
434,55
435,52
436,50
437,52
438,50
439,78
440,84
441,81
442,78
443,78
444,81
445,78
446,76
447,73
448,70
449,67
450,64
451,61
452,58
453,55
454,52
455,50
456,52
457,50
458,61
459,70
460,67
461,64
462,61
463,67
464,64
465,61
466,61
467,64
468,61
469,58
470,55
471,52
472,50
473,48
474,45
475,43
476,40
477,40
478,52
479,50
480,48
481,45
482,43
483,40
484,40
485,96
486,94
487,91
488,90
489,87
490,84
491,81
492,78
493,78
494,81
495,78
496,76
497,73
498,70
499,67
500,64
501,61
502,58
503,55
504,52
505,50
506,52
507,50
508,61
509,70
510,67
511,64
512,61
513,58
514,55
515,52
516,50
517,52
518,50
519,64
520,61
521,61
522,84
523,81
524,78
525,78
526,81
527,78
528,78
529,76
530,73
531,70
532,67
533,64
534,61
535,58
536,55
537,52
538,50
539,52
540,50
541,61
542,70
543,67
544,64
545,61
546,67
547,64
548,61
549,58
550,55
551,52
552,50
553,48
554,45
555,43
556,40
557,40
558,52
559,50
560,48
561,45
562,43
563,40
564,40
565,64
566,61
567,61
568,99
569,96
570,94
571,91
572,90
573,87
574,84
575,81
576,78
577,78
578,76
579,73
580,70
581,67
582,64
583,61
584,58
585,55
586,52
587,50
588,52
589,50
590,61
591,70
592,67
593,64
594,61
595,58
596,55
597,52
598,50
599,52
600,50
601,61
602,81
603,78
604,76
605,73
606,70
607,67
608,64
609,61
610,58
611,55
612,52
613,50
614,52
615,50
616,61
617,70
618,67
619,64
620,61
621,58
622,55
623,52
624,50
625,52
626,50
627,61
628,78
629,84
630,81
631,78
632,78
633,81
634,78
635,76
636,73
637,70
638,67
639,70
640,67
641,67
642,64
643,61
644,58
645,55
646,52
647,50
648,48
649,45
650,43
651,40
652,40
653,52
654,50
655,48
656,45
657,43
658,40
659,40
660,61
661,81
662,78
663,76
664,73
665,70
666,67
667,70
668,67
669,67
670,64
671,61
672,58
673,55
674,52
675,50
676,48
677,45
678,43
679,40
680,40
681,52
682,50
683,48
684,45
685,43
686,40
687,40
688,61
689,96
690,94
691,91
692,90
693,87
694,84
695,81
696,78
697,78
698,76
699,73
700,70
701,67
702,64
703,61
704,58
705,55
706,52
707,50
708,52
709,50
710,61
711,70
712,67
713,64
714,61
715,58
716,55
717,52
718,50
719,52
720,50
721,61
722,81
723,78
724,84
725,81
726,78
727,81
728,78
729,78
730,76
731,73
732,70
733,67
734,70
735,67
736,67
737,64
738,61
739,58
740,55
741,52
742,50
743,48
744,45
745,43
746,40
747,40
748,52
749,50
750,48
751,45
752,43
753,40
754,40
755,61
756,81
757,78
758,115
759,112
760,109
761,109
762,107
763,104
764,102
765,99
766,96
767,99
768,96
769,99
770,96
771,94
772,91
773,90
774,87
775,84
776,81
777,78
778,81
779,78
780,78
781,81
782,78
783,84
784,81
785,78
786,78
787,81
788,78
789,76
790,73
791,70
792,67
793,64
794,61
795,58
796,55
797,52
798,52
799,50
800,55
801,52
802,52
803,50
804,61
805,70
806,67
807,64
808,61
809,67
810,64
811,61
812,58
813,55
814,52
815,52
816,50
817,48
818,45
819,43
820,40
821,40
822,39
823,36
824,34
825,31
826,28
827,25
828,25
829,45
830,43
831,40
832,40
833,39
834,36
835,34
836,31
837,28
838,25
