n_decisions,cost
0,132
2,129
4,126
6,126
8,123
10,121
12,118
14,115
16,112
18,109
20,106
22,109
24,106
26,109
28,106
30,106
32,104
34,101
36,101
38,99
40,96
42,93
44,91
46,88
48,87
50,84
52,81
54,78
56,75
58,72
60,75
62,72
64,69
66,75
68,81
70,78
72,75
74,72
76,75
78,72
80,69
82,75
84,81
86,78
88,75
90,75
92,75
94,78
96,75
98,72
100,75
102,72
104,69
106,88
108,87
110,84
112,81
114,78
116,75
118,72
120,75
122,72
124,69
126,67
128,64
130,64
132,75
134,81
136,78
138,75
140,72
142,75
144,72
146,69
148,67
150,64
152,64
154,75
156,81
158,78
160,75
162,75
164,75
166,78
168,75
170,72
172,75
174,72
176,69
178,67
180,64
182,64
184,61
186,58
188,55
190,53
192,51
194,48
196,45
198,48
200,45
202,43
204,40
206,37
208,36
210,33
212,30
214,27
216,25
218,22
220,27
222,25
224,22
226,19
228,30
230,27
232,25
234,22
236,22
238,27
240,25
242,22
244,19
246,22
248,19
250,18
252,16
254,13
256,10
258,7
260,5
262,13
264,10
266,7
268,5
270,7
272,5
274,33
276,30
278,27
280,25
282,22
284,22
286,30
288,27
290,25
292,22
294,22
296,22
298,48
300,58
302,96
304,93
306,91
308,88
310,87
312,84
314,81
316,78
318,75
320,72
322,75
324,72
326,69
328,75
330,81
332,78
334,75
336,72
338,75
340,72
342,69
344,75
346,81
348,78
350,75
352,75
354,75
356,78
358,75
360,75
362,75
364,88
366,87
368,84
370,81
372,78
374,75
376,72
378,75
380,72
382,69
384,67
386,64
388,64
390,75
392,81
394,78
396,75
398,72
400,75
402,72
404,69
406,67
408,64
410,64
412,75
414,81
416,78
418,75
420,75
422,75
424,78
426,75
428,75
430,75
432,96
434,93
436,91
438,88
440,87
442,84
444,81
446,78
448,75
450,72
452,75
454,72
456,69
458,75
460,81
462,78
464,75
466,72
468,75
470,72
472,69
474,75
476,81
478,78
480,75
482,75
484,78
486,75
488,75
490,75
492,88
494,87
496,84
498,81
500,78
502,75
504,72
506,75
508,72
510,69
512,67
514,64
516,64
518,75
520,81
522,78
524,75
526,72
528,75
530,72
532,69
534,67
536,64
538,64
540,75
542,81
544,78
546,75
548,75
550,78
552,75
554,75
556,75
558,93
560,91
562,88
564,87
566,84
568,81
570,78
572,75
574,72
576,75
578,72
580,69
582,75
584,81
586,78
588,75
590,72
592,75
594,72
596,69
598,75
600,81
602,78
604,75
606,75
608,78
610,75
612,75
614,72
616,75
618,72
620,69
622,88
624,87
626,84
628,81
630,78
632,75
634,72
636,75
638,72
640,69
642,67
644,64
646,64
648,75
650,81
652,78
654,75
656,72
658,75
660,72
662,69
664,67
666,64
668,64
670,75
672,81
674,78
676,75
678,75
680,78
682,75
684,75
686,72
688,75
690,72
692,69
694,67
696,64
698,64
700,61
702,58
704,55
706,53
708,51
710,48
712,45
714,43
716,40
718,37
720,36
722,33
724,30
726,27
728,25
730,22
732,22
734,19
736,30
738,27
740,25
742,22
744,22
746,19
748,27
750,25
752,22
754,22
756,19
758,18
760,16
762,13
764,10
766,7
768,5
770,13
772,10
774,7
776,5
778,10
780,7
782,5
784,33
786,30
788,27
790,25
792,22
794,22
796,30
798,27
800,25
802,22
804,22
806,27
808,25
810,22
812,22
814,48
816,58
818,112
820,109
822,106
824,109
826,106
828,106
830,104
832,101
834,101
836,99
838,96
840,93
842,91
844,88
846,87
848,84
850,81
852,78
854,75
856,72
858,75
860,72
862,69
864,67
866,64
868,64
870,75
872,81
874,78
876,75
878,72
880,75
882,72
884,69
886,67
888,64
890,64
892,75
894,81
896,78
898,75
900,75
902,75
904,78
906,75
908,72
910,75
912,72
914,69
916,67
918,64
920,64
922,61
924,58
926,55
928,53
930,51
932,48
934,45
936,48
938,45
940,43
942,40
944,37
946,37
948,36
950,33
952,30
954,27
956,25
958,22
960,27
962,25
964,22
966,19
968,30
970,27
972,25
974,22
976,22
978,27
980,25
982,22
984,19
986,18
988,16
990,13
992,10
994,7
996,5
998,13
1000,10
1002,7
1004,5
1006,5
1008,3
1010,2
1012,0
1014,0
