n_decisions,cost
0,132
2,129
4,126
6,123
8,120
10,117
12,123
14,120
16,117
18,126
20,123
22,120
24,117
26,120
28,117
30,115
32,112
34,109
36,109
38,106
40,103
42,100
44,103
46,100
48,109
50,106
52,103
54,100
56,100
58,98
60,95
62,103
64,100
66,100
68,98
70,95
72,123
74,120
76,117
78,120
80,117
82,115
84,112
86,109
88,109
90,106
92,103
94,100
96,103
98,100
100,109
102,106
104,103
106,100
108,100
110,98
112,95
114,103
116,100
118,100
120,98
122,95
124,123
126,120
128,117
130,115
132,112
134,109
136,109
138,106
140,103
142,100
144,103
146,100
148,109
150,106
152,103
154,100
156,100
158,98
160,95
162,103
164,100
166,100
168,98
170,95
172,120
174,117
176,115
178,112
180,109
182,109
184,106
186,103
188,100
190,103
192,100
194,109
196,106
198,103
200,100
202,100
204,98
206,95
208,103
210,100
212,100
214,98
216,95
218,126
220,123
222,120
224,117
226,123
228,120
230,117
232,126
234,123
236,120
238,117
240,123
242,120
244,117
246,129
248,126
250,123
252,120
254,117
256,120
258,117
260,115
262,112
264,109
266,109
268,106
270,103
272,100
274,103
276,100
278,109
280,106
282,103
284,100
286,100
288,98
290,95
292,103
294,100
296,100
298,98
300,95
302,123
304,120
306,117
308,120
310,117
312,115
314,112
316,109
318,109
320,106
322,103
324,100
326,103
328,100
330,109
332,106
334,103
336,100
338,100
340,98
342,95
344,103
346,100
348,100
350,98
352,95
354,123
356,120
358,117
360,115
362,112
364,109
366,109
368,106
370,103
372,100
374,103
376,100
378,109
380,106
382,103
384,100
386,100
388,98
390,95
392,103
394,100
396,100
398,98
400,95
402,120
404,117
406,115
408,112
410,109
412,109
414,106
416,103
418,100
420,103
422,100
424,109
426,106
428,103
430,100
432,100
434,98
436,95
438,103
440,100
442,100
444,98
446,95
448,126
450,123
452,120
454,117
456,120
458,117
460,115
462,112
464,109
466,109
468,106
470,103
472,100
474,103
476,100
478,109
480,106
482,103
484,100
486,100
488,98
490,95
492,103
494,100
496,100
498,98
500,95
502,112
504,109
506,109
508,106
510,103
512,100
514,103
516,100
518,109
520,106
522,103
524,100
526,100
528,98
530,95
532,103
534,100
536,100
538,98
540,95
542,123
544,120
546,117
548,120
550,117
552,117
554,115
556,112
558,109
560,109
562,106
564,103
566,100
568,103
570,100
572,109
574,106
576,103
578,100
580,100
582,98
584,95
586,103
588,100
590,100
592,98
594,95
596,112
598,109
600,109
602,106
604,103
606,100
608,103
610,100
612,109
614,106
616,103
618,100
620,100
622,98
624,95
626,103
628,100
630,100
632,98
634,95
636,123
638,120
640,117
642,115
644,112
646,109
648,109
650,106
652,103
654,100
656,103
658,100
660,109
662,106
664,103
666,100
668,100
670,98
672,95
674,103
676,100
678,100
680,98
682,95
684,112
686,109
688,109
690,106
692,103
694,100
696,103
698,100
700,109
702,106
704,103
706,100
708,100
710,98
712,95
714,103
716,100
718,100
720,98
722,95
724,120
726,117
728,117
730,115
732,112
734,109
736,109
738,106
740,103
742,100
744,103
746,100
748,109
750,106
752,103
754,100
756,100
758,98
760,95
762,103
764,100
766,100
768,98
770,95
772,112
774,109
776,109
778,106
780,103
782,100
784,103
786,100
788,109
790,106
792,103
794,100
796,100
798,98
800,95
802,103
804,100
806,100
808,98
810,95
812,126
814,123
816,120
818,117
820,120
822,117
824,115
826,112
828,109
830,109
832,106
834,103
836,100
838,103
840,100
842,109
844,106
846,103
848,100
850,100
852,98
854,95
856,103
858,100
860,100
862,98
864,95
866,123
868,120
870,117
872,120
874,117
876,117
878,115
880,112
882,109
884,109
886,106
888,103
890,100
892,103
894,100
896,109
898,106
900,103
902,100
904,100
906,98
908,95
910,103
912,100
914,100
916,98
918,95
920,123
922,120
924,117
926,115
928,112
930,109
932,109
934,106
936,103
938,100
940,103
942,100
944,109
946,106
948,103
950,100
952,100
954,98
956,95
958,103
960,100
962,100
964,98
966,95
968,120
970,117
972,117
974,115
976,112
978,109
980,109
982,106
984,103
986,100
988,103
990,100
992,109
994,106
996,103
998,100
1000,100
1002,98
1004,95
1006,103
1008,100
1010,100
1012,98
1014,95
1016,126
1018,123
1020,120
1022,117
1024,115
1026,112
1028,109
1030,106
1032,103
1034,100
1036,100
1038,103
1040,100
1042,100
1044,98
1046,95
1048,109
1050,106
1052,103
1054,100
1056,100
1058,103
1060,100
1062,100
1064,98
1066,95
1068,109
1070,106
1072,103
1074,100
1076,100
1078,103
1080,100
1082,100
1084,98
1086,95
1088,93
1090,90
1092,88
1094,85
1096,84
1098,81
1100,78
1102,75
1104,72
1106,69
1108,69
1110,67
1112,64
1114,64
1116,75
1118,72
1120,69
1122,69
1124,75
1126,72
1128,69
1130,67
1132,64
1134,64
1136,69
1138,90
1140,88
1142,85
1144,84
1146,81
1148,78
1150,75
1152,72
1154,69
1156,69
1158,67
1160,64
1162,64
1164,75
1166,75
1168,72
1170,69
1172,67
1174,64
1176,64
1178,69
1180,95
1182,93
1184,90
1186,88
1188,85
1190,84
1192,90
1194,88
1196,85
1198,84
1200,103
1202,100
1204,100
1206,98
1208,95
1210,93
1212,90
1214,88
1216,85
1218,84
1220,81
1222,78
1224,75
1226,72
1228,69
1230,69
1232,67
1234,64
1236,61
1238,58
1240,58
1242,55
1244,53
1246,51
1248,48
1250,45
1252,45
1254,43
1256,40
1258,39
1260,36
1262,33
1264,36
1266,33
1268,40
1270,39
1272,36
1274,33
1276,36
1278,33
1280,48
1282,45
1284,43
1286,40
1288,39
1290,36
1292,33
1294,31
1296,28
1298,36
1300,33
1302,31
1304,28
1306,40
1308,39
1310,36
1312,33
1314,31
1316,28
1318,36
1320,33
1322,31
1324,28
1326,64
1328,72
1330,69
1332,67
1334,64
1336,61
1338,58
1340,58
1342,55
1344,58
1346,55
1348,64
1350,75
1352,72
1354,69
1356,69
1358,72
1360,69
1362,67
1364,64
1366,61
