n_decisions,cost
0,138
2,135
4,132
6,129
8,127
10,124
12,121
14,118
16,115
18,112
20,109
22,115
24,112
26,112
28,109
30,115
32,112
34,109
36,121
38,118
40,115
42,112
44,109
46,109
48,107
50,104
52,102
54,99
56,96
58,99
60,96
62,99
64,96
66,94
68,91
70,90
72,87
74,84
76,81
78,78
80,78
82,81
84,78
86,78
88,84
90,81
92,78
94,78
96,81
98,78
100,76
102,73
104,70
106,67
108,70
110,67
112,67
114,64
116,61
118,58
120,55
122,52
124,52
126,50
128,48
130,45
132,43
134,40
136,40
138,39
140,36
142,34
144,55
146,52
148,52
150,50
152,48
154,45
156,43
158,40
160,40
162,39
164,36
166,34
168,61
170,81
172,78
174,76
176,73
178,70
180,67
182,70
184,67
186,67
188,64
190,61
192,58
194,55
196,52
198,52
200,50
202,48
204,45
206,43
208,40
210,40
212,39
214,36
216,34
218,31
220,28
222,25
224,25
226,55
228,52
230,52
232,50
234,48
236,45
238,43
240,40
242,40
244,39
246,36
248,34
250,31
252,28
254,25
256,22
258,20
260,18
262,17
264,15
266,12
268,9
270,9
272,12
274,9
276,9
278,25
280,61
282,96
284,94
286,91
288,90
290,87
292,84
294,81
296,78
298,78
300,81
302,78
304,84
306,81
308,78
310,81
312,78
314,78
316,76
318,73
320,70
322,67
324,70
326,67
328,67
330,64
332,61
334,58
336,55
338,52
340,52
342,50
344,48
346,45
348,43
350,40
352,40
354,39
356,36
358,34
360,55
362,52
364,52
366,50
368,48
370,45
372,43
374,40
376,40
378,39
380,36
382,34
384,61
386,81
388,78
390,115
392,112
394,109
396,112
398,109
400,109
402,107
404,104
406,102
408,99
410,96
412,94
414,91
416,90
418,87
420,84
422,81
424,78
426,78
428,76
430,73
432,70
434,67
436,70
438,67
440,64
442,61
444,61
446,58
448,55
450,52
452,50
454,52
456,50
458,81
460,78
462,81
464,78
466,84
468,81
470,78
472,78
474,76
476,73
478,70
480,67
482,64
484,61
486,58
488,55
490,52
492,50
494,52
496,50
498,61
500,70
502,67
504,64
506,61
508,67
510,64
512,61
514,61
516,58
518,55
520,52
522,50
524,48
526,45
528,43
530,40
532,40
534,52
536,50
538,48
540,45
542,43
544,40
546,40
548,81
550,78
552,96
554,94
556,91
558,90
560,87
562,84
564,81
566,78
568,76
570,73
572,70
574,67
576,70
578,67
580,64
582,61
584,61
586,58
588,55
590,52
592,50
594,52
596,50
598,81
600,78
602,78
604,81
606,78
608,76
610,73
612,70
614,67
616,70
618,67
620,64
622,61
624,61
626,58
628,55
630,52
632,50
634,52
636,50
638,84
640,81
642,78
644,78
646,76
648,73
650,70
652,67
654,64
656,61
658,58
660,55
662,52
664,50
666,52
668,50
670,61
672,70
674,67
676,64
678,61
680,67
682,64
684,61
686,61
688,58
690,55
692,52
694,50
696,48
698,45
700,43
702,40
704,40
706,52
708,50
710,48
712,45
714,43
716,40
718,40
720,81
722,78
724,78
726,76
728,73
730,70
732,67
734,64
736,61
738,58
740,55
742,52
744,50
746,52
748,50
750,61
752,70
754,67
756,64
758,61
760,67
762,64
764,61
766,61
768,58
770,55
772,52
774,50
776,48
778,45
780,43
782,40
784,40
786,52
788,50
790,48
792,45
794,43
796,40
