n_decisions,cost
0,108
2,105
4,102
6,99
8,96
10,102
12,99
14,96
16,102
18,99
20,96
22,96
24,99
26,96
28,96
30,94
32,91
34,88
36,86
38,83
40,81
42,78
44,76
46,73
48,72
50,69
52,66
54,63
56,60
58,57
60,69
62,66
64,63
66,60
68,57
70,57
72,55
74,52
76,49
78,52
80,49
82,49
84,46
86,44
88,69
90,66
92,73
94,72
96,69
98,66
100,63
102,60
104,57
106,69
108,66
110,63
112,60
114,57
116,55
118,52
120,49
122,52
124,49
126,49
128,46
130,44
132,57
134,69
136,66
138,83
140,105
142,102
144,99
146,96
148,102
150,99
152,96
154,102
156,99
158,96
160,96
162,99
164,96
166,96
168,94
170,91
172,88
174,88
176,86
178,83
180,81
182,78
184,76
186,73
188,72
190,69
192,66
194,63
196,60
198,57
200,66
202,63
204,60
206,57
208,55
210,52
212,49
214,52
216,49
218,49
220,46
222,44
224,42
226,39
228,36
230,34
232,32
234,29
236,28
238,26
240,24
242,21
244,18
246,15
248,13
250,12
252,9
254,7
256,5
258,3
260,2
262,0
264,0
