n_decisions,cost
0,108
2,105
4,102
6,102
8,105
10,102
12,99
14,97
16,94
18,91
20,88
22,85
24,82
26,88
28,85
30,82
32,85
34,82
36,81
38,78
40,76
42,73
44,70
46,69
48,66
50,63
52,63
54,60
56,57
58,66
60,63
62,60
64,57
66,63
68,60
70,57
72,60
74,66
76,63
78,60
80,57
82,55
84,52
86,49
88,52
90,49
92,49
94,52
96,49
98,49
100,57
102,63
104,60
106,57
108,57
110,60
112,57
114,55
116,52
118,49
120,52
122,49
124,49
126,66
128,63
130,60
132,57
134,70
136,69
138,66
140,63
142,63
144,60
146,57
148,66
150,63
152,60
154,57
156,63
158,60
160,57
162,60
164,66
166,63
168,60
170,57
172,55
174,52
176,49
178,52
180,49
182,47
184,49
186,52
188,49
190,47
192,44
194,42
196,39
198,36
200,34
202,31
204,31
206,30
208,27
210,27
212,39
214,39
216,36
218,49
220,57
222,63
224,60
226,57
228,57
230,60
232,57
234,55
236,52
238,49
240,52
242,49
244,47
246,44
248,42
250,39
252,36
254,34
256,31
258,30
260,27
262,27
264,39
266,49
268,66
270,63
272,60
274,57
276,73
278,70
280,69
282,66
284,63
286,63
288,60
290,57
292,66
294,63
296,60
298,57
300,63
302,60
304,57
306,60
308,66
310,63
312,60
314,57
316,55
318,52
320,49
322,52
324,49
326,47
328,49
330,52
332,49
334,47
336,44
338,42
340,39
342,36
344,34
346,31
348,31
350,30
352,27
354,25
356,22
358,19
360,17
362,14
364,12
366,9
368,14
370,12
372,9
374,22
376,39
378,39
380,36
382,49
384,57
386,63
388,60
390,57
392,57
394,60
396,57
398,55
400,52
402,49
404,52
406,49
408,47
410,44
412,42
414,39
416,36
418,34
420,31
422,30
424,27
426,25
428,22
430,19
432,17
434,14
436,12
438,9
440,7
442,5
444,4
446,2
448,1
450,0
452,0
