n_decisions,cost
0,132
2,129
4,126
6,123
8,120
10,117
12,120
14,117
16,117
18,115
20,112
22,109
24,106
26,106
28,109
30,106
32,106
34,112
36,109
38,106
40,103
42,100
44,98
46,95
48,92
50,92
52,90
54,87
56,85
58,82
60,81
62,78
64,75
66,78
68,75
70,78
72,75
74,82
76,81
78,78
80,75
82,78
84,75
86,78
88,75
90,95
92,92
94,95
96,92
98,112
100,109
102,106
104,103
106,100
108,98
110,95
112,92
114,92
116,90
118,87
120,85
122,82
124,81
126,78
128,75
130,78
132,75
134,78
136,75
138,82
140,81
142,78
144,75
146,78
148,75
150,78
152,75
154,95
156,92
158,95
160,92
162,112
164,109
166,106
168,103
170,100
172,98
174,95
176,92
178,92
180,90
182,87
184,85
186,82
188,81
190,78
192,75
194,75
196,78
198,75
200,75
202,82
204,81
206,78
208,75
210,75
212,78
214,75
216,75
218,95
220,92
222,95
224,92
226,109
228,106
230,103
232,100
234,98
236,95
238,92
240,92
242,90
244,87
246,85
248,82
250,81
252,78
254,75
256,75
258,78
260,75
262,75
264,82
266,81
268,78
270,75
272,75
274,78
276,75
278,75
280,95
282,92
284,95
286,92
288,123
290,120
292,120
294,117
296,115
298,112
300,109
302,106
304,106
306,109
308,106
310,106
312,112
314,109
316,106
318,112
320,109
322,106
324,112
326,109
328,106
330,109
332,106
334,123
336,120
338,117
340,115
342,112
344,109
346,106
348,103
350,100
352,98
354,95
356,92
358,92
360,90
362,87
364,85
366,82
368,81
370,78
372,75
374,72
376,69
378,78
380,75
382,72
384,69
386,67
388,64
390,61
392,58
394,55
396,55
398,78
400,75
402,82
404,81
406,78
408,75
410,72
412,69
414,78
416,75
418,72
420,69
422,67
424,64
426,61
428,58
430,55
432,55
434,78
436,75
438,95
440,92
442,90
444,87
446,85
448,82
450,81
452,78
454,75
456,72
458,69
460,67
462,64
464,61
466,58
468,55
470,55
472,75
474,72
476,69
478,69
480,67
482,64
484,61
486,58
488,55
490,55
492,53
494,50
496,50
498,48
500,61
502,58
504,55
506,78
508,75
510,75
512,82
514,81
516,78
518,75
520,72
522,69
524,67
526,64
528,61
530,58
532,55
534,55
536,75
538,72
540,69
542,69
544,67
546,64
548,61
550,58
552,55
554,53
556,50
558,50
560,48
562,61
564,58
566,55
568,78
570,75
572,75
574,95
576,92
578,90
580,87
582,85
584,82
586,81
588,78
590,75
592,72
594,69
596,78
598,75
600,75
602,82
604,81
606,78
608,75
610,72
612,69
614,78
616,75
618,75
620,109
622,106
624,103
626,100
628,98
630,95
632,92
634,92
636,90
638,87
640,85
642,82
644,81
646,78
648,75
650,72
652,69
654,78
656,75
658,72
660,69
662,67
664,64
666,61
668,58
670,55
672,55
674,78
676,75
678,82
680,81
682,78
684,75
686,72
688,69
690,78
692,75
694,72
696,69
698,67
700,64
702,61
704,58
706,55
708,55
710,78
712,75
714,95
716,92
718,90
720,87
722,85
724,82
726,81
728,78
730,75
732,72
734,69
736,67
738,64
740,61
742,58
744,55
746,55
748,75
750,72
752,69
754,69
756,67
758,64
760,61
762,58
764,55
766,58
768,55
770,53
772,50
774,50
776,48
778,46
780,43
782,42
784,39
786,39
788,39
790,61
792,58
794,55
796,78
798,75
800,75
802,82
804,81
806,78
808,75
810,72
812,69
814,67
816,64
818,61
820,58
822,55
824,55
826,75
828,72
830,69
832,69
834,67
836,64
838,61
840,58
842,55
844,58
846,55
848,55
850,53
852,50
854,50
856,48
858,46
860,61
862,58
864,55
866,78
868,75
870,75
872,95
874,92
876,90
878,87
880,85
882,82
884,81
886,78
888,75
890,72
892,69
894,78
896,75
898,75
900,82
902,81
904,78
906,75
908,72
910,69
912,78
914,75
916,75
918,112
920,109
922,112
924,109
926,126
928,123
930,120
932,120
934,117
936,115
938,112
940,109
942,106
944,106
946,109
948,106
950,106
952,112
954,109
956,106
958,112
960,109
962,106
964,112
966,109
968,106
970,109
972,106
974,123
976,120
978,117
980,120
982,117
984,115
986,112
988,109
990,106
992,106
994,106
996,109
998,106
1000,106
1002,106
1004,109
1006,106
1008,106
1010,106
1012,112
1014,109
1016,106
1018,103
1020,100
1022,106
1024,103
1026,100
1028,109
1030,106
1032,103
1034,100
1036,106
1038,103
1040,100
1042,98
1044,95
1046,92
1048,92
1050,90
1052,87
1054,85
1056,82
1058,81
1060,78
1062,75
1064,78
1066,75
1068,75
1070,78
1072,75
1074,75
1076,82
1078,81
1080,78
1082,75
1084,78
1086,75
1088,75
1090,78
1092,75
1094,75
1096,95
1098,92
1100,112
1102,109
1104,106
1106,103
1108,100
1110,106
1112,103
1114,100
1116,98
1118,95
1120,92
1122,92
1124,90
1126,87
1128,85
1130,82
1132,81
1134,78
1136,75
1138,78
1140,75
1142,75
1144,78
1146,75
1148,75
1150,82
1152,81
1154,78
1156,75
1158,78
1160,75
1162,75
1164,78
1166,75
1168,75
1170,95
1172,92
1174,95
1176,92
1178,100
1180,98
1182,95
1184,92
1186,92
1188,90
1190,87
1192,85
1194,82
1196,81
1198,78
1200,75
1202,78
1204,75
1206,75
1208,78
1210,75
1212,75
1214,82
1216,81
1218,78
1220,75
1222,78
1224,75
1226,75
1228,78
1230,75
1232,75
1234,95
1236,92
1238,95
1240,92
1242,109
1244,106
1246,103
1248,100
1250,106
1252,103
1254,100
1256,98
1258,95
1260,92
1262,92
1264,90
1266,87
1268,85
1270,82
1272,81
1274,78
1276,75
1278,78
1280,75
1282,75
1284,78
1286,75
1288,75
1290,82
1292,81
1294,78
1296,75
1298,78
1300,75
1302,75
1304,78
1306,75
1308,75
1310,95
1312,92
1314,112
1316,109
1318,106
1320,103
1322,100
1324,106
1326,103
1328,100
1330,98
1332,95
1334,92
1336,92
1338,90
1340,87
1342,85
1344,82
1346,81
1348,78
1350,75
1352,75
1354,78
1356,75
1358,75
1360,75
1362,82
1364,81
1366,78
