n_decisions,cost
0,126
2,123
4,120
6,117
8,114
10,112
12,109
14,106
16,103
18,100
20,97
22,103
24,103
26,100
28,97
30,97
32,94
34,103
36,100
38,97
40,97
42,94
44,106
46,103
48,100
50,97
52,103
54,103
56,100
58,97
60,97
62,94
64,106
66,103
68,100
70,97
72,103
74,103
76,100
78,97
80,97
82,94
84,109
86,106
88,103
90,100
92,97
94,94
96,97
98,103
100,103
102,100
104,97
106,94
108,97
110,94
112,92
114,89
116,87
118,84
120,84
122,94
124,97
126,94
128,106
130,103
132,100
134,97
136,103
138,103
140,100
142,97
144,97
146,94
148,106
150,103
152,100
154,97
156,94
158,97
160,103
162,109
164,106
166,103
168,100
170,97
172,94
174,97
176,103
178,103
180,100
182,97
184,94
186,97
188,94
190,92
192,89
194,87
196,84
198,84
200,89
202,87
204,84
206,84
208,94
210,97
212,94
214,106
216,103
218,100
220,97
222,103
224,103
226,100
228,97
230,97
232,94
234,106
236,103
238,100
240,97
242,94
244,97
246,103
248,120
250,117
252,114
254,112
256,109
258,106
260,103
262,100
264,97
266,103
268,103
270,100
272,97
274,97
276,94
278,103
280,100
282,97
284,97
286,94
288,106
290,103
292,100
294,97
296,103
298,103
300,100
302,97
304,97
306,94
308,106
310,103
312,100
314,97
316,103
318,103
320,100
322,97
324,97
326,94
328,109
330,106
332,103
334,100
336,97
338,94
340,97
342,103
344,103
346,100
348,97
350,94
352,97
354,94
356,92
358,89
360,87
362,84
364,84
366,94
368,97
370,94
372,106
374,103
376,100
378,97
380,103
382,103
384,100
386,97
388,97
390,94
392,106
394,103
396,100
398,97
400,94
402,97
404,103
406,109
408,106
410,103
412,100
414,97
416,94
418,97
420,103
422,103
424,100
426,97
428,94
430,97
432,94
434,92
436,89
438,87
440,84
442,84
444,89
446,87
448,84
450,84
452,94
454,97
456,94
458,106
460,103
462,100
464,97
466,103
468,103
470,100
472,97
474,97
476,94
478,106
480,103
482,100
484,97
486,94
488,97
490,103
492,120
494,117
496,114
498,112
500,109
502,106
504,103
506,100
508,97
510,97
512,103
514,103
516,100
518,97
520,97
522,94
524,92
526,89
528,87
530,84
532,82
534,79
536,78
538,75
540,72
542,69
544,72
546,69
548,75
550,72
552,69
554,69
556,67
558,64
560,61
562,58
564,55
566,55
568,53
570,58
572,55
574,55
576,53
578,61
580,58
582,55
584,61
586,58
588,55
590,55
592,53
594,58
596,55
598,55
600,53
602,64
604,61
606,58
608,55
610,61
612,58
614,55
616,72
618,69
620,72
622,69
624,75
626,72
628,69
630,72
632,79
634,78
636,75
638,72
640,69
642,72
644,69
646,67
648,64
650,61
652,58
654,55
656,55
658,53
660,55
662,53
664,58
666,55
668,55
670,53
672,55
674,53
676,61
678,58
680,55
682,55
684,53
686,61
688,58
690,55
692,55
694,53
696,55
698,53
700,58
702,55
704,55
706,53
708,55
710,53
712,64
714,61
716,58
718,55
720,55
722,53
724,61
726,58
728,55
730,55
732,53
734,61
736,58
738,55
740,55
742,53
744,69
746,75
748,72
750,69
752,72
754,72
756,69
758,75
760,72
762,69
764,72
766,69
768,84
770,97
772,94
774,106
776,103
778,100
780,97
782,97
784,103
786,106
788,103
790,100
792,97
794,103
796,103
798,100
800,97
802,97
804,94
806,109
808,106
810,103
812,100
814,97
816,97
818,100
820,97
822,97
824,97
826,103
828,100
830,97
832,97
834,94
836,92
838,89
840,87
842,84
844,84
846,97
848,94
850,103
852,100
854,97
856,97
858,94
860,92
862,89
864,87
866,84
868,84
870,97
872,94
874,106
876,103
878,100
880,97
882,97
884,103
886,106
888,103
890,100
892,97
894,100
896,97
898,97
900,103
902,100
904,97
906,97
908,94
910,103
912,100
914,97
916,97
918,94
920,109
922,106
924,103
926,100
928,97
930,100
932,97
934,97
936,103
938,100
940,97
942,97
944,94
946,103
948,100
950,97
952,97
954,94
956,103
958,100
960,97
962,97
964,94
966,100
968,97
970,97
972,94
974,92
976,89
978,87
980,84
982,82
984,79
986,78
988,75
990,72
992,69
994,69
996,72
998,69
1000,67
1002,64
1004,61
1006,58
1008,55
1010,55
1012,53
1014,55
1016,53
1018,58
1020,55
1022,55
1024,53
1026,55
1028,53
1030,61
1032,58
1034,55
1036,55
1038,53
1040,64
1042,61
1044,58
1046,55
1048,55
1050,53
1052,55
1054,53
1056,58
1058,55
1060,55
1062,53
1064,55
1066,53
1068,61
1070,58
1072,55
1074,55
1076,53
1078,55
1080,53
1082,58
1084,55
1086,55
1088,53
1090,55
1092,53
1094,61
1096,58
1098,55
1100,55
1102,53
1104,69
1106,75
1108,72
1110,69
1112,69
1114,67
1116,64
1118,61
1120,58
1122,55
1124,55
1126,53
1128,50
1130,48
1132,45
1134,45
