n_decisions,cost
0,132
2,129
4,126
6,123
8,120
10,120
12,118
14,115
16,112
18,109
20,106
22,112
24,109
26,106
28,112
30,109
32,106
34,106
36,104
38,101
40,98
42,96
44,93
46,90
48,88
50,85
52,82
54,81
56,78
58,75
60,72
62,69
64,78
66,75
68,72
70,69
72,78
74,75
76,72
78,69
80,85
82,82
84,81
86,78
88,75
90,72
92,69
94,66
96,78
98,75
100,72
102,69
104,78
106,75
108,72
110,69
112,66
114,90
116,98
118,101
120,98
122,96
124,93
126,90
128,88
130,85
132,82
134,81
136,78
138,75
140,72
142,69
144,72
146,69
148,69
150,78
152,75
154,72
156,69
158,72
160,69
162,69
164,78
166,75
168,72
170,69
172,85
174,82
176,81
178,78
180,75
182,72
184,69
186,66
188,64
190,72
192,69
194,66
196,64
198,69
200,66
202,78
204,75
206,72
208,69
210,72
212,69
214,69
216,78
218,75
220,72
222,69
224,66
226,90
228,98
230,96
232,93
234,90
236,88
238,85
240,82
242,81
244,78
246,75
248,72
250,69
252,75
254,72
256,69
258,72
260,69
262,69
264,78
266,75
268,72
270,69
272,75
274,72
276,69
278,72
280,69
282,69
284,78
286,75
288,72
290,69
292,85
294,82
296,81
298,78
300,75
302,72
304,69
306,66
308,75
310,72
312,69
314,66
316,64
318,61
320,58
322,58
324,56
326,72
328,69
330,66
332,64
334,61
336,58
338,58
340,56
342,69
344,66
346,78
348,75
350,72
352,69
354,75
356,72
358,69
360,72
362,69
364,69
366,78
368,75
370,72
372,69
374,66
376,90
378,115
380,112
382,112
384,112
386,112
388,123
390,120
392,118
394,115
396,112
398,109
400,106
402,112
404,109
406,106
408,112
410,109
412,106
414,106
416,104
418,101
420,98
422,96
424,93
426,90
428,90
430,88
432,85
434,82
436,82
438,81
440,78
442,75
444,72
446,69
448,78
450,75
452,72
454,69
456,78
458,75
460,72
462,69
464,85
466,82
468,82
470,81
472,78
474,75
476,72
478,69
480,66
482,78
484,75
486,72
488,69
490,78
492,75
494,72
496,69
498,66
500,85
502,82
504,81
506,78
508,75
510,72
512,69
514,66
516,78
518,75
520,72
522,69
524,78
526,75
528,72
530,69
532,66
534,82
536,81
538,78
540,75
542,72
544,69
546,66
548,78
550,75
552,72
554,69
556,78
558,75
560,72
562,69
564,66
566,93
568,90
570,90
572,98
574,101
576,98
578,96
580,93
582,90
584,90
586,88
588,85
590,82
592,82
594,81
596,78
598,75
600,72
602,69
604,72
606,69
608,78
610,75
612,72
614,69
616,72
618,69
620,78
622,75
624,72
626,69
628,85
630,82
632,82
634,81
636,78
638,75
640,72
642,69
644,66
646,64
648,72
650,69
652,66
654,78
656,75
658,72
660,69
662,72
664,69
666,78
668,75
670,72
672,69
674,66
676,85
678,82
680,81
682,78
684,75
686,72
688,69
690,66
692,64
694,72
696,69
698,66
700,78
702,75
704,72
706,69
708,72
710,69
712,78
714,75
716,72
718,69
720,66
722,82
724,81
726,78
728,75
730,72
732,69
734,66
736,64
738,72
740,69
742,66
744,78
746,75
748,72
750,69
752,72
754,69
756,78
758,75
760,72
762,69
764,66
766,93
768,90
770,90
772,98
774,96
776,93
778,90
780,90
782,88
784,85
786,82
788,82
790,81
792,78
794,75
796,72
798,69
800,75
802,72
804,69
806,72
808,69
810,78
812,75
814,72
816,69
818,75
820,72
822,69
824,72
826,69
828,78
830,75
832,72
834,69
836,85
838,82
840,82
842,81
844,78
846,75
848,72
850,69
852,66
854,75
856,72
858,69
860,66
862,64
864,61
866,58
868,56
870,72
872,69
874,66
876,78
878,75
880,72
882,69
884,75
886,72
888,69
890,72
892,69
894,78
896,75
898,72
900,69
902,66
904,85
906,82
908,81
910,78
912,75
914,72
916,69
918,66
920,75
922,72
924,69
926,66
928,64
930,61
932,58
934,56
936,72
938,69
940,66
942,78
944,75
946,72
948,69
950,75
952,72
954,69
956,72
958,69
960,78
962,75
964,72
966,69
968,66
970,82
972,81
974,78
976,75
978,72
980,69
982,66
984,75
986,72
988,69
990,66
992,64
994,61
996,58
998,72
1000,69
1002,66
1004,78
1006,75
1008,72
1010,69
1012,75
1014,72
1016,69
1018,72
1020,69
1022,78
1024,75
1026,72
1028,69
1030,66
1032,93
1034,90
1036,90
1038,115
1040,112
1042,109
1044,106
1046,112
1048,109
1050,106
1052,112
1054,109
1056,106
1058,106
1060,104
1062,101
1064,98
1066,96
1068,93
1070,90
1072,90
1074,88
1076,85
1078,82
1080,82
1082,81
1084,78
1086,75
1088,72
1090,69
1092,78
1094,75
1096,72
1098,69
1100,78
1102,75
1104,72
1106,69
1108,85
1110,82
1112,82
1114,81
1116,78
1118,75
1120,72
1122,69
1124,66
1126,78
1128,75
1130,72
1132,69
1134,78
1136,75
1138,72
1140,69
1142,66
1144,85
1146,82
1148,81
1150,78
1152,75
1154,72
1156,69
1158,66
1160,78
1162,75
1164,72
1166,69
1168,78
1170,75
1172,72
1174,69
1176,66
1178,82
1180,81
1182,78
1184,75
1186,72
1188,69
1190,66
1192,78
1194,75
1196,72
1198,69
1200,78
1202,75
1204,72
1206,69
1208,66
1210,93
1212,90
1214,90
1216,98
1218,101
1220,98
1222,96
1224,93
1226,90
1228,90
1230,88
1232,85
1234,82
1236,82
1238,81
1240,78
1242,75
1244,72
1246,69
1248,75
1250,72
1252,69
1254,66
1256,64
1258,61
1260,58
1262,56
1264,72
1266,69
1268,78
1270,75
1272,72
1274,69
1276,75
1278,72
1280,69
1282,66
1284,72
1286,69
1288,85
1290,82
1292,82
1294,81
1296,78
1298,75
1300,72
1302,69
1304,66
1306,75
1308,72
1310,69
1312,66
1314,64
1316,61
1318,58
1320,56
1322,72
1324,69
1326,66
1328,78
1330,75
1332,72
1334,69
1336,75
1338,72
1340,69
1342,72
1344,69
1346,85
1348,82
1350,81
1352,78
1354,75
1356,72
1358,69
1360,66
1362,75
1364,72
1366,69
