n_decisions,cost
0,108
2,105
4,102
6,99
8,96
10,93
12,96
14,93
16,99
18,96
20,93
22,99
24,96
26,93
28,102
30,99
32,96
34,93
36,96
38,93
40,99
42,96
44,93
46,96
48,93
50,93
52,91
54,88
56,85
58,82
60,85
62,82
64,79
66,77
68,82
70,79
72,77
74,85
76,82
78,79
80,82
82,79
84,99
86,96
88,93
90,96
92,93
94,93
96,91
98,88
100,85
102,82
104,85
106,82
108,79
110,77
112,82
114,79
116,77
118,85
120,82
122,79
124,82
126,79
128,102
130,99
132,96
134,93
136,99
138,96
140,93
142,96
144,93
146,93
148,91
150,88
152,85
154,82
156,85
158,82
160,79
162,77
164,82
166,79
168,77
170,85
172,82
174,79
176,82
178,79
180,99
182,96
184,93
186,105
188,102
190,99
192,96
194,93
196,96
198,93
200,99
202,96
204,93
206,99
208,96
210,93
212,102
214,99
216,96
218,93
220,96
222,93
224,99
226,96
228,93
230,96
232,93
234,99
236,96
238,93
240,96
242,93
244,102
246,99
248,96
250,93
252,99
254,96
256,93
258,96
260,93
262,99
264,96
266,93
268,105
270,102
272,99
274,96
276,93
278,96
280,93
282,99
284,96
286,93
288,96
290,93
292,93
294,91
296,88
298,85
300,82
302,82
304,79
306,77
308,74
310,72
312,69
314,67
316,66
318,63
320,60
322,57
324,54
326,57
328,54
330,60
332,57
334,54
336,52
338,49
340,46
342,54
344,63
346,60
348,57
350,54
352,57
354,54
356,54
358,52
360,49
362,46
364,44
366,41
368,39
370,36
372,34
374,33
376,36
378,34
380,33
382,49
384,46
386,44
388,41
390,39
392,36
394,36
396,34
398,33
400,30
402,27
404,27
406,41
408,39
410,36
412,36
414,34
416,33
418,60
420,57
422,54
424,52
426,49
428,46
430,49
432,54
434,63
436,60
438,57
440,57
442,54
444,57
446,54
448,60
450,57
452,54
454,57
456,54
458,52
460,49
462,46
464,49
466,46
468,54
470,52
472,49
474,46
476,49
478,46
480,85
482,82
484,82
486,79
488,77
490,85
492,82
494,79
496,82
498,79
500,82
502,79
504,79
506,88
508,85
510,82
512,85
514,82
516,82
518,79
520,77
522,85
524,82
526,82
528,79
530,99
532,96
534,93
536,96
538,93
540,93
542,91
544,88
546,85
548,82
550,82
552,79
554,77
556,74
558,72
560,69
562,67
564,66
566,63
568,60
570,57
572,54
574,60
576,57
578,54
580,52
582,49
584,46
586,54
588,63
590,60
592,57
594,54
596,60
598,57
600,54
602,52
604,49
606,46
608,49
610,54
612,63
614,60
616,57
618,57
620,54
622,60
624,57
626,54
628,57
630,54
632,52
634,49
636,46
638,49
640,46
642,54
644,52
646,49
648,46
650,49
652,46
654,85
656,82
658,82
660,79
662,77
664,85
666,82
668,79
670,82
672,79
674,82
676,79
678,79
680,88
682,85
684,82
686,85
688,82
690,82
692,79
694,77
696,85
698,82
700,82
702,79
704,102
706,99
708,96
710,93
712,96
714,93
716,99
718,96
720,93
722,96
724,93
726,99
728,96
730,93
732,96
734,93
736,102
738,99
740,96
742,93
744,96
746,93
748,93
750,91
752,88
754,85
756,82
758,82
760,79
762,77
764,74
766,72
768,69
770,67
772,66
774,63
776,60
778,57
780,54
782,52
784,49
786,46
788,54
790,60
792,57
794,54
796,63
798,60
800,57
802,54
804,57
806,54
808,54
810,52
812,49
814,46
816,44
818,41
820,39
822,36
824,34
826,33
828,49
830,46
832,44
834,41
836,39
838,36
840,34
842,33
844,30
846,27
848,27
850,41
852,39
854,36
856,34
858,33
860,63
862,60
864,57
866,54
868,57
870,54
872,52
874,49
876,46
878,49
880,46
882,54
884,52
886,49
888,46
890,49
892,46
894,60
896,57
898,57
900,54
902,85
904,82
906,82
908,79
910,77
912,85
914,82
916,79
918,82
920,79
922,82
924,79
926,79
928,88
930,85
932,82
934,85
936,82
938,82
940,79
942,77
944,85
946,82
948,82
950,79
952,99
954,96
956,93
958,96
960,93
962,99
964,96
966,93
968,93
970,91
972,88
974,85
976,82
978,82
980,79
982,77
984,74
986,72
988,69
990,67
992,66
994,63
996,60
998,57
1000,54
1002,52
1004,49
1006,46
1008,54
1010,60
1012,57
1014,54
1016,57
1018,54
1020,63
1022,60
1024,57
1026,54
1028,57
1030,54
1032,54
1034,52
1036,49
1038,46
1040,44
1042,41
1044,39
1046,36
1048,36
1050,34
1052,33
1054,49
1056,46
1058,44
1060,41
1062,39
1064,36
1066,36
1068,41
1070,39
1072,36
1074,36
1076,63
1078,60
1080,57
1082,54
1084,57
1086,54
1088,52
1090,49
1092,46
1094,49
1096,46
1098,54
1100,52
1102,49
1104,46
1106,49
1108,46
1110,60
1112,57
1114,57
1116,54
1118,57
1120,54
1122,85
1124,82
1126,82
1128,79
1130,77
1132,85
1134,82
1136,79
1138,82
1140,79
1142,82
1144,79
1146,79
1148,88
1150,85
1152,82
1154,85
1156,82
1158,82
1160,79
1162,77
1164,85
1166,82
1168,82
1170,79
1172,96
1174,93
1176,105
1178,102
1180,99
1182,96
1184,93
1186,99
1188,96
1190,93
1192,96
1194,93
1196,93
1198,91
1200,88
1202,85
1204,82
1206,79
1208,82
1210,79
1212,85
1214,82
1216,79
1218,82
1220,79
1222,85
1224,82
1226,79
1228,77
1230,74
1232,72
1234,69
1236,67
1238,66
1240,63
1242,60
1244,57
1246,54
1248,57
1250,54
1252,60
1254,57
1256,54
1258,52
1260,49
1262,46
1264,54
1266,63
1268,60
1270,57
1272,54
1274,57
1276,54
1278,54
1280,52
1282,49
1284,46
1286,44
1288,41
1290,39
1292,36
1294,34
1296,33
1298,36
1300,34
1302,33
1304,49
1306,46
1308,44
1310,41
1312,39
1314,36
1316,36
1318,34
1320,33
1322,30
1324,27
1326,24
1328,27
1330,24
1332,21
1334,20
1336,18
1338,15
1340,12
1342,9
1344,8
1346,6
1348,5
1350,3
1352,1
1354,0
1356,0
