n_decisions,cost
0,129
1,126
2,126
3,123
4,121
5,118
6,115
7,112
8,109
9,106
10,109
11,106
12,109
13,106
14,106
15,104
16,101
17,101
18,99
19,96
20,93
21,91
22,88
23,87
24,84
25,81
26,78
27,75
28,72
29,75
30,72
31,69
32,75
33,81
34,78
35,75
36,72
37,75
38,72
39,69
40,75
41,81
42,78
43,75
44,75
45,75
46,78
47,75
48,72
49,75
50,72
51,69
52,88
53,87
54,84
55,81
56,78
57,75
58,72
59,75
60,72
61,69
62,67
63,64
64,64
65,75
66,81
67,78
68,75
69,72
70,75
71,72
72,69
73,67
74,64
75,64
76,75
77,81
78,78
79,75
80,75
81,75
82,78
83,75
84,72
85,75
86,72
87,69
88,67
89,64
90,64
91,61
92,58
93,55
94,53
95,51
96,48
97,45
98,48
99,45
100,43
101,40
102,37
103,36
104,33
105,30
106,27
107,25
108,22
109,27
110,25
111,22
112,19
113,30
114,27
115,25
116,22
117,22
118,27
119,25
120,22
121,19
122,22
123,19
124,18
125,16
126,13
127,10
128,7
129,5
130,13
131,10
132,7
133,5
134,7
135,5
136,33
137,30
138,27
139,25
140,22
141,22
142,30
143,27
144,25
145,22
146,22
147,22
148,48
149,58
150,96
151,93
152,91
153,88
154,87
155,84
156,81
157,78
158,75
159,72
160,75
161,72
162,69
163,75
164,81
165,78
166,75
167,72
168,75
169,72
170,69
171,75
172,81
173,78
174,75
175,75
176,75
177,78
178,75
179,75
180,75
181,88
182,87
183,84
184,81
185,78
186,75
187,72
188,75
189,72
190,69
191,67
192,64
193,64
194,75
195,81
196,78
197,75
198,72
199,75
200,72
201,69
202,67
203,64
204,64
205,75
206,81
207,78
208,75
209,75
210,75
211,78
212,75
213,75
214,75
215,96
216,93
217,91
218,88
219,87
220,84
221,81
222,78
223,75
224,72
225,75
226,72
227,69
228,75
229,81
230,78
231,75
232,72
233,75
234,72
235,69
236,75
237,81
238,78
239,75
240,75
241,78
242,75
243,75
244,75
245,88
246,87
247,84
248,81
249,78
250,75
251,72
252,75
253,72
254,69
255,67
256,64
257,64
258,75
259,81
260,78
261,75
262,72
263,75
264,72
265,69
266,67
267,64
268,64
269,75
270,81
271,78
272,75
273,75
274,78
275,75
276,75
277,75
278,93
279,91
280,88
281,87
282,84
283,81
284,78
285,75
286,72
287,75
288,72
289,69
290,75
291,81
292,78
293,75
294,72
295,75
296,72
297,69
298,75
299,81
300,78
301,75
302,75
303,78
304,75
305,75
306,72
307,75
308,72
309,69
310,88
311,87
312,84
313,81
314,78
315,75
316,72
317,75
318,72
319,69
320,67
321,64
322,64
323,75
324,81
325,78
326,75
327,72
328,75
329,72
330,69
331,67
332,64
333,64
334,75
335,81
336,78
337,75
338,75
339,78
340,75
341,75
342,72
343,75
344,72
345,69
346,67
347,64
348,64
349,61
350,58
351,55
352,53
353,51
354,48
355,45
356,43
357,40
358,37
359,36
360,33
361,30
362,27
363,25
364,22
365,22
366,19
367,30
368,27
369,25
370,22
371,22
372,19
373,27
374,25
375,22
376,22
377,19
378,18
379,16
380,13
381,10
382,7
383,5
384,13
385,10
386,7
387,5
388,10
389,7
390,5
391,33
392,30
393,27
394,25
395,22
396,22
397,30
398,27
399,25
400,22
401,22
402,27
403,25
404,22
405,22
406,48
407,58
408,112
409,109
410,106
411,109
412,106
413,106
414,104
415,101
416,101
417,99
418,96
419,93
420,91
421,88
422,87
423,84
424,81
425,78
426,75
427,72
428,75
429,72
430,69
431,67
432,64
433,64
434,75
435,81
436,78
437,75
438,72
439,75
440,72
441,69
442,67
443,64
444,64
445,75
446,81
447,78
448,75
449,75
450,75
451,78
452,75
453,72
454,75
455,72
456,69
457,67
458,64
459,64
460,61
461,58
462,55
463,53
464,51
465,48
466,45
467,48
468,45
469,43
470,40
471,37
472,37
473,36
474,33
475,30
476,27
477,25
478,22
479,27
480,25
481,22
482,19
483,30
484,27
485,25
486,22
487,22
488,27
489,25
490,22
491,19
492,18
493,16
494,13
495,10
496,7
497,5
498,13
499,10
500,7
501,5
502,5
503,3
504,2
505,0
506,0
