n_decisions,cost
0,126
1,123
2,120
3,117
4,115
5,112
6,109
7,106
8,103
9,100
10,103
11,112
12,109
13,106
14,103
15,100
16,103
17,109
18,106
19,103
20,100
21,103
22,112
23,109
24,106
25,103
26,100
27,103
28,112
29,109
30,106
31,103
32,100
33,103
34,103
35,100
36,97
37,95
38,93
39,91
40,88
41,85
42,84
43,81
44,78
45,75
46,72
47,75
48,78
49,75
50,72
51,72
52,75
53,72
54,69
55,78
56,75
57,72
58,81
59,78
60,75
61,72
62,75
63,78
64,75
65,72
66,72
67,75
68,72
69,69
70,81
71,78
72,75
73,72
74,72
75,75
76,72
77,69
78,75
79,72
80,69
81,78
82,75
83,72
84,72
85,72
86,75
87,72
88,69
89,67
90,64
91,61
92,58
93,55
94,52
95,55
96,58
97,55
98,61
99,58
100,55
101,52
102,55
103,58
104,55
105,52
106,55
107,58
108,55
109,64
110,61
111,58
112,55
113,61
114,58
115,55
116,58
117,55
118,61
119,58
120,55
121,58
122,55
123,72
124,69
125,67
126,64
127,61
128,58
129,55
130,52
131,55
132,61
133,58
134,55
135,58
136,55
137,64
138,61
139,58
140,55
141,52
142,50
143,47
144,45
145,42
146,40
147,37
148,36
149,33
150,30
151,27
152,27
153,55
154,61
155,58
156,55
157,58
158,55
159,61
160,58
161,55
162,52
163,55
164,58
165,55
166,52
167,55
168,75
169,72
170,69
171,72
172,69
173,67
174,64
175,61
176,58
177,55
178,52
179,55
180,61
181,58
182,55
183,58
184,55
185,64
186,61
187,58
188,55
189,52
190,50
191,47
192,45
193,42
194,40
195,37
196,36
197,33
198,30
199,27
200,27
201,55
202,61
203,58
204,55
205,58
206,55
207,61
208,58
209,55
210,52
211,55
212,58
213,55
214,52
215,55
216,78
217,75
218,72
219,72
220,75
221,72
222,69
223,85
224,84
225,81
226,78
227,75
228,72
229,75
230,78
231,75
232,72
233,72
234,75
235,72
236,69
237,78
238,75
239,72
240,81
241,78
242,75
243,72
244,75
245,78
246,75
247,72
248,72
249,75
250,72
251,69
252,81
253,78
254,75
255,72
256,72
257,75
258,72
259,69
260,75
261,72
262,69
263,78
264,75
265,72
266,72
267,72
268,75
269,72
270,69
271,67
272,64
273,61
274,58
275,55
276,52
277,55
278,58
279,55
280,61
281,58
282,55
283,52
284,55
285,58
286,55
287,52
288,55
289,58
290,55
291,64
292,61
293,58
294,55
295,61
296,58
297,55
298,58
299,55
300,61
301,58
302,55
303,58
304,55
305,72
306,69
307,67
308,64
309,61
310,58
311,55
312,52
313,55
314,61
315,58
316,55
317,58
318,55
319,64
320,61
321,58
322,55
323,52
324,50
325,47
326,45
327,42
328,40
329,37
330,37
331,55
332,61
333,58
334,55
335,58
336,55
337,61
338,58
339,55
340,52
341,55
342,58
343,55
344,52
345,55
346,75
347,72
348,69
349,72
350,69
351,67
352,64
353,61
354,58
355,55
356,52
357,55
358,61
359,58
360,55
361,58
362,55
363,64
364,61
365,58
366,55
367,52
368,50
369,47
370,45
371,42
372,40
373,37
374,37
375,55
376,61
377,58
378,55
379,58
380,55
381,61
382,58
383,55
384,52
385,55
386,58
387,55
388,52
389,55
390,78
391,75
392,72
393,72
394,75
395,72
396,69
397,88
398,85
399,88
400,85
401,106
402,103
403,100
404,103
405,109
406,106
407,103
408,100
409,103
410,106
411,103
412,100
413,103
414,117
415,115
416,112
417,109
418,106
419,103
420,100
421,103
422,112
423,109
424,106
425,103
426,100
427,103
428,109
429,106
430,103
431,100
432,103
433,112
434,109
435,106
436,103
437,100
438,103
439,112
440,109
441,106
442,103
443,100
444,103
445,103
446,100
447,97
448,95
449,93
450,91
451,88
452,85
453,84
454,81
455,78
456,75
457,72
458,75
459,78
460,75
461,72
462,72
463,75
464,72
465,69
466,78
467,75
468,72
469,81
470,78
471,75
472,72
473,75
474,78
475,75
476,72
477,72
478,75
479,72
480,69
481,81
482,78
483,75
484,72
485,72
486,75
487,72
488,69
489,75
490,72
491,69
492,78
493,75
494,72
495,72
496,72
497,75
498,72
499,69
500,67
501,64
502,61
503,58
504,55
505,52
506,55
507,58
508,55
509,61
510,58
511,55
512,52
513,55
514,58
515,55
516,52
517,55
518,58
519,55
520,64
521,61
522,58
523,55
524,61
525,58
526,55
527,58
528,55
529,61
530,58
531,55
532,58
533,55
534,72
535,69
