n_decisions,cost
0,129
1,126
2,123
3,120
4,117
5,120
6,117
7,117
8,115
9,112
10,109
11,106
12,106
13,109
14,106
15,106
16,112
17,109
18,106
19,103
20,100
21,98
22,95
23,92
24,92
25,90
26,87
27,85
28,82
29,81
30,78
31,75
32,78
33,75
34,78
35,75
36,82
37,81
38,78
39,75
40,78
41,75
42,78
43,75
44,95
45,92
46,95
47,92
48,112
49,109
50,106
51,103
52,100
53,98
54,95
55,92
56,92
57,90
58,87
59,85
60,82
61,81
62,78
63,75
64,78
65,75
66,78
67,75
68,82
69,81
70,78
71,75
72,78
73,75
74,78
75,75
76,95
77,92
78,95
79,92
80,112
81,109
82,106
83,103
84,100
85,98
86,95
87,92
88,92
89,90
90,87
91,85
92,82
93,81
94,78
95,75
96,75
97,78
98,75
99,75
100,82
101,81
102,78
103,75
104,75
105,78
106,75
107,75
108,95
109,92
110,95
111,92
112,109
113,106
114,103
115,100
116,98
117,95
118,92
119,92
120,90
121,87
122,85
123,82
124,81
125,78
126,75
127,75
128,78
129,75
130,75
131,82
132,81
133,78
134,75
135,75
136,78
137,75
138,75
139,95
140,92
141,95
142,92
143,123
144,120
145,120
146,117
147,115
148,112
149,109
150,106
151,106
152,109
153,106
154,106
155,112
156,109
157,106
158,112
159,109
160,106
161,112
162,109
163,106
164,109
165,106
166,123
167,120
168,117
169,115
170,112
171,109
172,106
173,103
174,100
175,98
176,95
177,92
178,92
179,90
180,87
181,85
182,82
183,81
184,78
185,75
186,72
187,69
188,78
189,75
190,72
191,69
192,67
193,64
194,61
195,58
196,55
197,55
198,78
199,75
200,82
201,81
202,78
203,75
204,72
205,69
206,78
207,75
208,72
209,69
210,67
211,64
212,61
213,58
214,55
215,55
216,78
217,75
218,95
219,92
220,90
221,87
222,85
223,82
224,81
225,78
226,75
227,72
228,69
229,67
230,64
231,61
232,58
233,55
234,55
235,75
236,72
237,69
238,69
239,67
240,64
241,61
242,58
243,55
244,55
245,53
246,50
247,50
248,48
249,61
250,58
251,55
252,78
253,75
254,75
255,82
256,81
257,78
258,75
