n_decisions,cost
0,135
1,132
2,129
3,126
4,123
5,120
6,123
7,120
8,118
9,115
10,112
11,109
12,109
13,106
14,109
15,106
16,104
17,101
18,101
19,99
20,96
21,94
22,91
23,90
24,87
25,84
26,81
27,87
28,84
29,87
30,84
31,81
32,91
33,115
34,120
35,118
36,115
37,112
38,109
39,109
40,106
41,109
42,106
43,104
44,101
45,101
46,99
47,96
48,94
49,91
50,90
51,87
52,84
53,81
54,87
55,84
56,87
57,84
58,81
59,91
60,115
61,129
62,126
63,123
64,120
65,123
66,120
67,118
68,115
69,112
70,109
71,109
72,106
73,109
74,106
75,104
76,101
77,101
78,99
79,96
80,94
81,91
82,90
83,87
84,84
85,81
86,87
87,84
88,81
89,87
90,84
91,81
92,115
93,120
94,118
95,115
96,112
97,109
98,109
99,106
100,109
101,106
102,104
103,101
104,101
105,99
106,96
107,94
108,91
109,90
110,87
111,84
112,81
113,87
114,84
115,81
116,87
117,84
118,81
119,115
120,129
121,126
122,123
123,120
124,118
125,115
126,115
127,120
128,118
129,115
130,115
131,123
132,120
133,118
134,115
135,115
136,120
137,118
138,115
139,115
140,126
141,123
142,120
143,118
144,115
145,115
146,120
147,118
148,115
149,115
150,123
151,120
152,118
153,115
154,115
155,120
156,118
157,115
158,115
159,129
160,126
161,123
162,120
163,123
164,120
165,123
166,120
167,118
168,115
169,112
170,109
171,109
172,106
173,109
174,106
175,115
176,112
177,109
178,109
179,106
180,104
181,101
182,99
183,96
184,94
185,91
186,90
187,87
188,84
189,81
190,87
191,84
192,81
193,87
194,84
195,87
196,84
197,81
198,91
199,101
200,115
201,120
202,118
203,115
204,112
205,109
206,109
207,106
208,109
209,106
210,115
211,112
212,109
213,109
214,106
215,104
216,101
217,99
218,96
219,94
220,91
221,90
222,87
223,84
224,81
225,87
226,84
227,81
228,87
229,84
230,87
231,84
232,81
233,91
234,101
235,115
236,126
237,123
238,120
239,123
240,120
241,123
242,120
243,118
244,115
245,112
246,109
247,109
248,106
249,104
250,101
251,99
252,96
253,94
254,91
255,90
256,87
257,84
258,81
259,87
260,84
261,81
262,87
263,84
264,87
265,84
266,81
267,91
268,101
269,115
270,112
271,109
272,109
273,106
274,109
275,106
276,115
277,120
278,118
279,115
280,112
281,109
282,109
