n_decisions,cost
0,129
1,126
2,123
3,120
4,120
5,118
6,115
7,112
8,109
9,106
10,112
11,109
12,106
13,112
14,109
15,106
16,106
17,104
18,101
19,98
20,96
21,93
22,90
23,88
24,85
25,82
26,81
27,78
28,75
29,72
30,69
31,78
32,75
33,72
34,69
35,78
36,75
37,72
38,69
39,85
40,82
41,81
42,78
43,75
44,72
45,69
46,66
47,78
48,75
49,72
50,69
51,78
52,75
53,72
54,69
55,66
56,90
57,98
58,101
59,98
60,96
61,93
62,90
63,88
64,85
65,82
66,81
67,78
68,75
69,72
70,69
71,72
72,69
73,69
74,78
75,75
76,72
77,69
78,72
79,69
80,69
81,78
82,75
83,72
84,69
85,85
86,82
87,81
88,78
89,75
90,72
91,69
92,66
93,64
94,72
95,69
96,66
97,64
98,69
99,66
100,78
101,75
102,72
103,69
104,72
105,69
106,69
107,78
108,75
109,72
110,69
111,66
112,90
113,98
114,96
115,93
116,90
117,88
118,85
119,82
120,81
121,78
122,75
123,72
124,69
125,75
126,72
127,69
128,72
129,69
130,69
131,78
132,75
133,72
134,69
135,75
136,72
137,69
138,72
139,69
140,69
141,78
142,75
143,72
144,69
145,85
146,82
147,81
148,78
149,75
150,72
151,69
152,66
153,75
154,72
155,69
156,66
157,64
158,61
159,58
160,58
161,56
162,72
163,69
164,66
165,64
166,61
167,58
168,58
169,56
170,69
171,66
172,78
173,75
174,72
175,69
176,75
177,72
178,69
179,72
180,69
181,69
182,78
183,75
184,72
185,69
186,66
187,90
188,115
189,112
190,112
191,112
192,112
193,123
194,120
195,118
196,115
197,112
198,109
199,106
200,112
201,109
202,106
203,112
204,109
205,106
206,106
207,104
208,101
209,98
210,96
211,93
212,90
213,90
214,88
215,85
216,82
217,82
218,81
219,78
220,75
221,72
222,69
223,78
224,75
225,72
226,69
227,78
228,75
229,72
230,69
231,85
232,82
233,82
234,81
235,78
236,75
237,72
238,69
239,66
240,78
241,75
242,72
243,69
244,78
245,75
246,72
247,69
248,66
249,85
250,82
251,81
252,78
253,75
254,72
255,69
256,66
257,78
258,75
