n_decisions,cost
0,123
1,120
2,117
3,114
4,112
5,109
6,106
7,103
8,100
9,97
10,103
11,103
12,100
13,97
14,97
15,94
16,103
17,100
18,97
19,97
20,94
21,106
22,103
23,100
24,97
25,103
26,103
27,100
28,97
29,97
30,94
31,106
32,103
33,100
34,97
35,103
36,103
37,100
38,97
39,97
40,94
41,109
42,106
43,103
44,100
45,97
46,94
47,97
48,103
49,103
50,100
51,97
52,94
53,97
54,94
55,92
56,89
57,87
58,84
59,84
60,94
61,97
62,94
63,106
64,103
65,100
66,97
67,103
68,103
69,100
70,97
71,97
72,94
73,106
74,103
75,100
76,97
77,94
78,97
79,103
80,109
81,106
82,103
83,100
84,97
85,94
86,97
87,103
88,103
89,100
90,97
91,94
92,97
93,94
94,92
95,89
96,87
97,84
98,84
99,89
100,87
101,84
102,84
103,94
104,97
105,94
106,106
107,103
108,100
109,97
110,103
111,103
112,100
113,97
114,97
115,94
116,106
117,103
118,100
119,97
120,94
121,97
122,103
123,120
124,117
125,114
126,112
127,109
128,106
129,103
130,100
131,97
132,103
133,103
134,100
135,97
136,97
137,94
138,103
139,100
140,97
141,97
142,94
143,106
144,103
145,100
146,97
147,103
148,103
149,100
150,97
151,97
152,94
153,106
154,103
155,100
156,97
157,103
158,103
159,100
160,97
161,97
162,94
163,109
164,106
165,103
166,100
167,97
168,94
169,97
170,103
171,103
172,100
173,97
174,94
175,97
176,94
177,92
178,89
179,87
180,84
181,84
182,94
183,97
184,94
185,106
186,103
187,100
188,97
189,103
190,103
191,100
192,97
193,97
194,94
195,106
196,103
197,100
198,97
199,94
200,97
201,103
202,109
203,106
204,103
205,100
206,97
207,94
208,97
209,103
210,103
211,100
212,97
213,94
214,97
215,94
216,92
217,89
218,87
219,84
220,84
221,89
222,87
223,84
224,84
225,94
226,97
227,94
228,106
229,103
230,100
231,97
232,103
233,103
234,100
235,97
236,97
237,94
238,106
239,103
240,100
241,97
242,94
243,97
244,103
245,120
246,117
247,114
248,112
249,109
250,106
251,103
252,100
253,97
254,97
255,103
256,103
257,100
258,97
259,97
260,94
261,92
262,89
263,87
264,84
265,82
266,79
267,78
268,75
269,72
270,69
271,72
272,69
273,75
274,72
275,69
276,69
277,67
278,64
279,61
280,58
281,55
282,55
283,53
284,58
285,55
286,55
287,53
288,61
289,58
290,55
291,61
292,58
293,55
294,55
295,53
296,58
297,55
298,55
299,53
300,64
301,61
302,58
303,55
304,61
305,58
306,55
307,72
308,69
309,72
310,69
311,75
312,72
313,69
314,72
315,79
316,78
317,75
318,72
319,69
320,72
321,69
322,67
323,64
324,61
325,58
326,55
327,55
328,53
329,55
330,53
331,58
332,55
333,55
334,53
335,55
336,53
337,61
338,58
339,55
340,55
341,53
342,61
343,58
344,55
345,55
346,53
347,55
348,53
349,58
350,55
351,55
352,53
353,55
354,53
355,64
356,61
357,58
358,55
359,55
360,53
361,61
362,58
363,55
364,55
365,53
366,61
367,58
368,55
369,55
370,53
371,69
372,75
373,72
374,69
375,72
376,72
377,69
378,75
379,72
380,69
381,72
382,69
383,84
384,97
385,94
386,106
387,103
388,100
389,97
390,97
391,103
392,106
393,103
394,100
395,97
396,103
397,103
398,100
399,97
400,97
401,94
402,109
403,106
404,103
405,100
406,97
407,97
408,100
409,97
410,97
411,97
412,103
413,100
414,97
415,97
416,94
417,92
418,89
419,87
420,84
421,84
422,97
423,94
424,103
425,100
426,97
427,97
428,94
429,92
430,89
431,87
432,84
433,84
434,97
435,94
436,106
437,103
438,100
439,97
440,97
441,103
442,106
443,103
444,100
445,97
446,100
447,97
448,97
449,103
450,100
451,97
452,97
453,94
454,103
455,100
456,97
457,97
458,94
459,109
460,106
461,103
462,100
463,97
464,100
465,97
466,97
467,103
468,100
469,97
470,97
471,94
472,103
473,100
474,97
475,97
476,94
477,103
478,100
479,97
480,97
481,94
482,100
483,97
484,97
485,94
486,92
487,89
488,87
489,84
490,82
491,79
492,78
493,75
494,72
495,69
496,69
497,72
498,69
499,67
500,64
501,61
502,58
503,55
504,55
505,53
506,55
507,53
508,58
509,55
510,55
511,53
512,55
513,53
514,61
515,58
516,55
517,55
518,53
519,64
520,61
521,58
522,55
523,55
524,53
525,55
526,53
527,58
528,55
529,55
530,53
531,55
532,53
533,61
534,58
535,55
536,55
537,53
538,55
539,53
540,58
541,55
542,55
543,53
544,55
545,53
546,61
547,58
548,55
549,55
550,53
551,69
552,75
553,72
554,69
555,69
556,67
557,64
558,61
559,58
560,55
561,55
562,53
563,50
564,48
565,45
566,45
567,43
568,41
569,40
570,37
571,34
572,31
573,28
574,31
575,28
576,25
577,34
578,31
579,28
580,28
581,37
582,34
583,31
584,28
585,31
586,28
587,25
588,34
589,31
590,28
591,28
592,25
593,37
594,34
595,31
596,28
597,28
598,25
599,24
600,21
601,18
602,16
603,13
604,10
605,21
606,18
607,16
608,13
609,10
610,10
611,31
612,28
613,25
614,28
615,25
616,25
617,34
618,31
619,28
620,28
621,25
622,28
623,25
624,58
625,55
626,55
627,53
628,50
629,48
630,45
631,45
632,43
633,41
634,40
635,37
636,34
637,31
638,28
639,31
640,28
641,34
642,31
643,28
644,25
645,28
646,37
647,34
648,31
649,28
650,25
651,28
652,25
653,34
654,37
655,34
656,31
657,28
658,25
659,24
660,21
661,18
662,16
663,13
664,10
665,21
666,18
667,16
668,13
669,10
670,7
671,6
672,4
673,3
674,1
675,0
676,0
