n_decisions,cost
0,105
1,102
2,99
3,96
4,102
5,99
6,96
7,102
8,99
9,96
10,96
11,99
12,96
13,96
14,94
15,91
16,88
17,86
18,83
19,81
20,78
21,76
22,73
23,72
24,69
25,66
26,63
27,60
28,57
29,69
30,66
31,63
32,60
33,57
34,57
35,55
36,52
37,49
38,52
39,49
40,49
41,46
42,44
43,69
44,66
45,73
46,72
47,69
48,66
49,63
50,60
51,57
52,69
53,66
54,63
55,60
56,57
57,55
58,52
59,49
60,52
61,49
62,49
63,46
64,44
65,57
66,69
67,66
68,83
69,105
70,102
71,99
72,96
73,102
74,99
75,96
76,102
77,99
78,96
79,96
80,99
81,96
82,96
83,94
84,91
85,88
86,88
87,86
88,83
89,81
90,78
91,76
92,73
93,72
94,69
95,66
96,63
97,60
98,57
99,66
100,63
101,60
102,57
103,55
104,52
105,49
106,52
107,49
108,49
109,46
110,44
111,42
112,39
113,36
114,34
115,32
116,29
117,28
118,26
119,24
120,21
121,18
122,15
123,13
124,12
125,9
126,7
127,5
128,3
129,2
130,0
131,0
